FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
20248,448793,D,6/16/13 0:00,,M,Outside/Open Areas
20253,448845,I,4/11/13 0:00,66,M,Permanent Home
20252,448926,D,4/11/13 0:00,34,M,Outside/Open Areas
20254,449551,D,4/28/13 0:00,44,F,In Water
21516,451380,D,7/6/13 0:00,30,M,In Water
20275,451396,D,3/22/13 0:00,70,M,Vehicle/Towed Trailer
20276,451422,D,6/6/13 0:00,55,M,In Water
21392,451506,D,5/19/13 0:00,79,M,Mobile/Trailer Home
21393,451506,D,5/19/13 0:00,76,M,Vehicle/Towed Trailer
21489,451572,D,5/20/13 0:00,63,M,Business
21473,451572,D,5/20/13 0:00,38,F,Permanent Home
21474,451572,D,5/20/13 0:00,45,F,Permanent Home
21475,451572,D,5/20/13 0:00,40,F,Permanent Home
21476,451572,D,5/20/13 0:00,70,F,Permanent Home
21477,451572,D,5/20/13 0:00,7,F,Permanent Home
21478,451572,D,5/20/13 0:00,4,F,Permanent Home
21479,451572,D,5/20/13 0:00,49,F,Permanent Home
21480,451572,D,5/20/13 0:00,51,F,Permanent Home
21485,451572,D,5/20/13 0:00,46,M,Permanent Home
21486,451572,D,5/20/13 0:00,54,M,Permanent Home
21487,451572,D,5/20/13 0:00,65,M,Permanent Home
21488,451572,D,5/20/13 0:00,39,M,Permanent Home
21494,451572,D,8/1/13 0:00,90,F,Permanent Home
21471,451572,D,5/20/13 0:00,29,F,Permanent Structure
21472,451572,D,5/20/13 0:00,49,F,Permanent Structure
21493,451572,D,5/20/13 0:00,0,M,Permanent Structure
21481,451572,D,5/20/13 0:00,9,F,School
21482,451572,D,5/20/13 0:00,9,F,School
21483,451572,D,5/20/13 0:00,9,F,School
21484,451572,D,5/20/13 0:00,9,F,School
21490,451572,D,5/20/13 0:00,8,M,School
21491,451572,D,5/20/13 0:00,9,M,School
21492,451572,D,5/20/13 0:00,9,M,School
20407,451689,D,5/12/13 0:00,41,M,Boating
20305,451828,D,5/17/13 0:00,1,M,Vehicle/Towed Trailer
20319,452213,D,6/1/13 0:00,19,M,In Water
20901,452430,D,7/8/13 0:00,51,F,In Water
20884,452679,D,7/10/13 0:00,13,M,Under Tree
20323,452850,D,6/20/13 0:00,48,M,Vehicle/Towed Trailer
20325,452886,D,5/26/13 0:00,29,M,Outside/Open Areas
21102,452969,D,5/15/13 0:00,62,M,In Water
20341,453003,D,6/27/13 0:00,86,M,In Water
20401,453032,D,5/25/13 0:00,81,F,Vehicle/Towed Trailer
20402,453032,D,5/25/13 0:00,30,F,Vehicle/Towed Trailer
20331,453203,D,5/20/13 0:00,,M,Vehicle/Towed Trailer
20399,453503,D,5/20/13 0:00,19,M,Vehicle/Towed Trailer
20339,453577,I,5/28/13 0:00,,M,Vehicle/Towed Trailer
20340,453578,D,5/30/13 0:00,17,F,Outside/Open Areas
21384,453682,D,5/31/13 0:00,67,M,Vehicle/Towed Trailer
21385,453682,D,5/31/13 0:00,35,M,Vehicle/Towed Trailer
21386,453682,D,5/31/13 0:00,26,F,Vehicle/Towed Trailer
21387,453682,D,5/31/13 0:00,0,M,Vehicle/Towed Trailer
21388,453682,D,5/31/13 0:00,32,M,Vehicle/Towed Trailer
21389,453682,D,5/31/13 0:00,55,M,Vehicle/Towed Trailer
21390,453682,D,5/31/13 0:00,24,M,Vehicle/Towed Trailer
21391,453682,D,5/31/13 0:00,45,M,Vehicle/Towed Trailer
20417,454104,D,5/27/13 0:00,15,M,In Water
20419,454122,D,5/31/13 0:00,17,M,In Water
20355,454124,D,6/6/13 0:00,86,F,Permanent Home
20356,454125,D,6/8/13 0:00,69,M,Outside/Open Areas
20385,454912,D,7/22/13 0:00,63,M,Outside/Open Areas
20371,454927,D,5/31/13 0:00,21,M,Other
20372,454927,D,5/31/13 0:00,3,M,Other
20373,454927,D,5/31/13 0:00,0,F,Other
20374,454927,D,5/31/13 0:00,3,F,Other
20375,454927,D,5/31/13 0:00,4,F,Other
20376,454961,D,5/31/13 0:00,34,F,Other
20377,454961,D,5/31/13 0:00,34,F,Other
20378,454961,D,5/31/13 0:00,7,F,Other
20379,454961,D,5/31/13 0:00,4,M,Other
20380,454961,D,5/31/13 0:00,8,M,Other
20381,454961,D,5/31/13 0:00,33,M,Other
20382,454961,D,5/31/13 0:00,4,M,Other
20383,454966,D,6/1/13 0:00,65,M,Vehicle/Towed Trailer
20702,456160,D,7/27/13 0:00,15,M,In Water
20403,456192,D,5/25/13 0:00,18,M,In Water
20471,456447,D,6/28/13 0:00,87,F,Mobile/Trailer Home
20557,456486,D,5/4/13 0:00,33,M,Vehicle/Towed Trailer
20414,456995,D,6/13/13 0:00,20,F,Under Tree
20415,457027,D,6/13/13 0:00,76,M,Under Tree
20416,457029,I,6/13/13 0:00,36,M,Permanent Structure
20420,457644,D,6/28/13 0:00,54,F,In Water
20422,457704,D,6/29/13 0:00,66,M,Outside/Open Areas
20421,457704,D,6/29/13 0:00,80,M,Permanent Home
20423,457705,D,6/30/13 0:00,26,M,Outside/Open Areas
20424,457715,D,5/6/13 0:00,32,M,Outside/Open Areas
20429,458291,D,7/21/13 0:00,20,M,In Water
20430,458470,I,8/1/13 0:00,,,Unknown
20455,458780,D,7/8/13 0:00,57,M,Unknown
20456,458782,D,7/20/13 0:00,88,M,Unknown
20457,458783,D,7/20/13 0:00,83,F,Unknown
20458,458785,D,7/19/13 0:00,81,F,Unknown
20889,458787,D,7/19/13 0:00,78,M,Unknown
20890,458787,D,7/20/13 0:00,61,F,Unknown
20891,458787,D,7/20/13 0:00,82,F,Unknown
20892,458787,D,7/21/13 0:00,84,M,Unknown
20927,458803,D,7/1/13 0:00,69,M,Outside/Open Areas
20928,458803,I,7/1/13 0:00,41,M,Outside/Open Areas
20929,458803,D,7/1/13 0:00,83,M,Outside/Open Areas
20930,458803,D,7/2/13 0:00,64,M,Outside/Open Areas
20932,458803,I,7/2/13 0:00,59,M,Outside/Open Areas
20934,458803,D,7/3/13 0:00,57,M,Outside/Open Areas
20938,458803,D,7/4/13 0:00,43,M,Outside/Open Areas
20940,458803,D,7/4/13 0:00,32,M,Outside/Open Areas
20941,458803,I,7/4/13 0:00,44,M,Outside/Open Areas
20942,458803,I,7/5/13 0:00,59,M,Outside/Open Areas
20944,458803,D,7/5/13 0:00,36,M,Outside/Open Areas
20963,458803,I,9/22/13 0:00,83,M,Outside/Open Areas
20931,458803,I,7/2/13 0:00,44,M,Permanent Home
20933,458803,D,7/2/13 0:00,73,M,Permanent Home
20935,458803,D,7/3/13 0:00,60,F,Permanent Home
20936,458803,I,7/3/13 0:00,58,M,Permanent Home
20939,458803,D,7/4/13 0:00,64,F,Permanent Home
20943,458803,D,7/5/13 0:00,69,M,Permanent Home
20947,458803,I,7/6/13 0:00,88,M,Permanent Home
20948,458803,D,7/7/13 0:00,85,F,Permanent Home
20949,458803,D,7/8/13 0:00,75,M,Permanent Home
20950,458803,D,7/8/13 0:00,74,M,Permanent Home
20951,458803,D,7/8/13 0:00,71,M,Permanent Home
20954,458803,D,7/8/13 0:00,95,F,Permanent Home
20955,458803,D,7/8/13 0:00,88,F,Permanent Home
20956,458803,D,7/9/13 0:00,85,M,Permanent Home
20957,458803,D,7/9/13 0:00,72,F,Permanent Home
20958,458803,D,7/10/13 0:00,56,M,Permanent Home
20959,458803,D,7/10/13 0:00,50,M,Permanent Home
20960,458803,D,7/11/13 0:00,73,M,Permanent Home
20961,458803,D,7/11/13 0:00,52,F,Permanent Home
20937,458803,D,7/3/13 0:00,59,M,Permanent Structure
20945,458803,I,7/5/13 0:00,,M,Permanent Structure
20946,458803,D,7/6/13 0:00,39,M,Permanent Structure
20952,458803,I,7/8/13 0:00,48,F,Permanent Structure
20953,458803,D,7/8/13 0:00,86,M,Permanent Structure
20962,458803,D,7/8/13 0:00,79,M,Permanent Structure
20893,458814,D,7/19/13 0:00,67,M,Unknown
20474,459544,D,6/26/13 0:00,85,F,Permanent Home
20534,459593,D,6/30/13 0:00,29,M,Outside/Open Areas
20535,459593,D,6/30/13 0:00,23,M,Outside/Open Areas
20536,459593,D,6/30/13 0:00,31,M,Outside/Open Areas
20537,459593,D,6/30/13 0:00,24,M,Outside/Open Areas
20538,459593,D,6/30/13 0:00,30,M,Outside/Open Areas
20539,459593,D,6/30/13 0:00,43,M,Outside/Open Areas
20540,459593,D,6/30/13 0:00,21,M,Outside/Open Areas
20541,459593,D,6/30/13 0:00,26,M,Outside/Open Areas
20542,459593,D,6/30/13 0:00,28,M,Outside/Open Areas
20543,459593,D,6/30/13 0:00,22,M,Outside/Open Areas
20544,459593,D,6/30/13 0:00,24,M,Outside/Open Areas
20545,459593,D,6/30/13 0:00,23,M,Outside/Open Areas
20546,459593,D,6/30/13 0:00,36,M,Outside/Open Areas
20547,459593,D,6/30/13 0:00,32,M,Outside/Open Areas
20548,459593,D,6/30/13 0:00,27,M,Outside/Open Areas
20549,459593,D,6/30/13 0:00,25,M,Outside/Open Areas
20550,459593,D,6/30/13 0:00,28,M,Outside/Open Areas
20551,459593,D,6/30/13 0:00,21,M,Outside/Open Areas
20552,459593,D,6/30/13 0:00,27,M,Outside/Open Areas
20694,459833,D,7/9/13 0:00,26,M,Under Tree
20513,460156,I,7/18/13 0:00,79,M,Permanent Home
20692,461427,D,6/1/13 0:00,69,F,Vehicle/Towed Trailer
20555,461678,D,6/8/13 0:00,57,M,In Water
20563,461682,D,6/26/13 0:00,35,M,Heavy Equipment/Construction
20651,462311,D,6/24/13 0:00,,M,Business
20709,462362,D,8/8/13 0:00,69,F,Vehicle/Towed Trailer
20987,462367,D,8/21/13 0:00,25,M,Permanent Structure
20988,462367,D,8/21/13 0:00,29,M,Permanent Structure
20561,462404,D,7/6/13 0:00,45,M,Outside/Open Areas
20562,462492,D,8/20/13 0:00,0,M,Unknown
20714,462995,D,8/6/13 0:00,4,M,Vehicle/Towed Trailer
20715,462995,D,8/6/13 0:00,23,F,Vehicle/Towed Trailer
20620,463286,I,6/13/13 0:00,4,M,Outside/Open Areas
20574,463324,D,6/15/13 0:00,2,M,Vehicle/Towed Trailer
20575,463359,I,6/6/13 0:00,17,F,Vehicle/Towed Trailer
20585,463537,D,7/4/13 0:00,54,M,Outside/Open Areas
20581,463569,D,7/20/13 0:00,26,M,In Water
20582,463570,D,7/20/13 0:00,,,In Water
20583,463669,D,7/22/13 0:00,21,M,Outside/Open Areas
20584,463767,D,7/4/13 0:00,42,M,In Water
20589,463897,D,6/22/13 0:00,35,M,In Water
20862,464567,D,7/2/13 0:00,77,M,Permanent Home
20619,464576,D,6/21/13 0:00,63,F,Mobile/Trailer Home
20616,464578,D,6/18/13 0:00,1,F,Vehicle/Towed Trailer
20631,465059,D,6/7/13 0:00,,M,In Water
20982,465159,D,8/9/13 0:00,53,M,In Water
20989,466651,I,8/31/13 0:00,26,F,Outside/Open Areas
20701,467101,D,5/21/13 0:00,32,F,Outside/Open Areas
20717,467730,D,5/7/13 0:00,50,M,In Water
20718,467737,D,7/10/13 0:00,12,M,Other
20719,467874,D,7/18/13 0:00,0,,Unknown
20720,467874,D,7/18/13 0:00,,M,Unknown
20721,467882,D,7/18/13 0:00,,,Unknown
20722,467882,D,7/18/13 0:00,,,Unknown
20896,468025,I,7/28/13 0:00,21,F,In Water
20723,468096,D,7/24/13 0:00,57,F,Outside/Open Areas
20828,468470,D,7/20/13 0:00,,F,Unknown
20827,468470,D,7/18/13 0:00,57,M,Permanent Home
20832,468490,D,7/19/13 0:00,55,M,Outside/Open Areas
21086,468620,D,8/9/13 0:00,60,M,Other
20761,468667,I,7/15/13 0:00,50,M,Vehicle/Towed Trailer
20798,468668,D,7/18/13 0:00,73,M,Permanent Home
20799,468668,D,7/18/13 0:00,47,M,Permanent Home
20801,468668,D,7/19/13 0:00,66,F,Permanent Home
20802,468668,D,7/20/13 0:00,84,M,Permanent Home
20800,468668,I,7/19/13 0:00,44,M,Permanent Structure
20803,468669,D,7/27/13 0:00,74,F,Permanent Home
20804,468670,D,7/30/13 0:00,72,M,Permanent Home
20805,468671,I,7/2/13 0:00,80,M,Outside/Open Areas
20806,468864,I,7/23/13 0:00,5,M,Vehicle/Towed Trailer
20807,468942,D,7/27/13 0:00,37,M,In Water
21020,469205,D,9/14/13 0:00,83,M,Vehicle/Towed Trailer
20815,469220,D,7/19/13 0:00,62,F,Permanent Home
20816,469220,D,7/20/13 0:00,83,F,Permanent Home
20817,469220,D,7/21/13 0:00,70,F,Permanent Home
20814,469221,D,7/18/13 0:00,71,F,Permanent Home
20818,469223,D,7/19/13 0:00,69,M,Permanent Home
20819,469223,D,7/20/13 0:00,49,M,Permanent Home
20820,469328,D,7/3/13 0:00,70,M,Outside/Open Areas
20821,469328,D,7/3/13 0:00,69,F,Outside/Open Areas
20822,469328,D,7/4/13 0:00,35,F,Outside/Open Areas
20838,469341,D,7/4/13 0:00,83,M,In Water
20824,469565,D,7/14/13 0:00,28,,Outside/Open Areas
20829,469652,D,7/25/13 0:00,29,M,Vehicle/Towed Trailer
20830,469659,D,7/22/13 0:00,27,F,Outside/Open Areas
20839,469874,D,7/14/13 0:00,23,M,In Water
20834,470126,D,7/16/13 0:00,93,F,Outside/Open Areas
20904,470222,D,8/18/13 0:00,,M,In Water
20905,470222,D,8/18/13 0:00,,F,In Water
20913,470302,D,8/29/13 0:00,66,M,Permanent Home
20860,470360,D,7/4/13 0:00,34,M,Outside/Open Areas
20920,470468,D,8/21/13 0:00,39,F,Vehicle/Towed Trailer
20992,470527,D,7/1/13 0:00,66,F,Camping
20865,470567,D,7/9/13 0:00,,,Vehicle/Towed Trailer
20866,470610,D,7/3/13 0:00,72,M,In Water
20867,470610,D,7/3/13 0:00,54,M,In Water
20868,470610,D,7/3/13 0:00,55,F,In Water
20869,470612,D,7/4/13 0:00,57,M,In Water
20870,470625,D,7/4/13 0:00,57,M,In Water
20871,470743,I,8/24/13 0:00,74,M,Vehicle/Towed Trailer
20872,470743,I,8/24/13 0:00,71,M,Vehicle/Towed Trailer
20972,470744,D,8/25/13 0:00,77,F,Vehicle/Towed Trailer
20876,470764,D,8/2/13 0:00,48,M,Outside/Open Areas
20875,470764,I,8/1/13 0:00,82,M,Permanent Home
20877,470765,D,8/6/13 0:00,75,M,Permanent Home
20878,470765,D,8/6/13 0:00,73,M,Permanent Home
20879,470766,D,8/15/13 0:00,67,M,Outside/Open Areas
20880,470766,D,8/17/13 0:00,88,F,Outside/Open Areas
20906,470954,D,9/2/13 0:00,31,M,Vehicle/Towed Trailer
20885,471304,D,7/14/13 0:00,38,M,In Water
20886,471304,D,7/14/13 0:00,16,M,In Water
20887,471304,D,7/17/13 0:00,17,M,In Water
20895,471732,D,8/25/13 0:00,48,M,Camping
20899,471736,D,6/30/13 0:00,28,F,In Water
20900,471736,D,6/30/13 0:00,30,F,In Water
20910,472723,D,8/25/13 0:00,50,M,Under Tree
20912,472724,D,7/20/13 0:00,,F,Permanent Home
21000,473261,D,9/15/13 0:00,47,M,In Water
20918,473372,D,8/1/13 0:00,66,M,Vehicle/Towed Trailer
20919,473380,D,8/6/13 0:00,23,M,Vehicle/Towed Trailer
20921,473898,D,7/23/13 0:00,,M,Outside/Open Areas
20922,473898,D,7/23/13 0:00,,F,Outside/Open Areas
21239,473899,D,9/11/13 0:00,19,F,Outside/Open Areas
21240,473899,D,9/11/13 0:00,19,M,Outside/Open Areas
21241,473899,D,9/11/13 0:00,72,M,Permanent Structure
21148,474056,D,9/12/13 0:00,80,M,Vehicle/Towed Trailer
20971,474190,D,10/7/13 0:00,50,F,Unknown
20976,474712,D,8/29/13 0:00,65,F,Permanent Home
20977,474795,D,8/26/13 0:00,53,M,Under Tree
20978,474816,D,8/2/13 0:00,20,M,Outside/Open Areas
20979,474924,D,8/23/13 0:00,,F,Permanent Structure
20980,474924,D,8/24/13 0:00,,M,Permanent Structure
20984,475033,I,8/12/13 0:00,77,M,Vehicle/Towed Trailer
20986,475103,D,9/5/13 0:00,8,M,Under Tree
20985,475586,D,8/30/13 0:00,1,M,Vehicle/Towed Trailer
21137,476243,D,10/31/13 0:00,65,F,Outside/Open Areas
20991,476249,D,7/19/13 0:00,54,M,Outside/Open Areas
20993,476866,D,9/10/13 0:00,56,M,Permanent Home
20994,476948,D,9/19/13 0:00,64,M,Outside/Open Areas
20996,476956,D,9/13/13 0:00,53,M,Vehicle/Towed Trailer
21141,477535,D,9/12/13 0:00,79,F,Permanent Home
21142,477535,D,9/12/13 0:00,61,F,Permanent Home
20997,477651,D,6/25/13 0:00,23,M,In Water
21003,478042,D,9/12/13 0:00,54,M,In Water
21004,478250,D,9/16/13 0:00,45,M,In Water
21005,478251,D,8/10/13 0:00,26,M,In Water
21006,478252,D,7/8/13 0:00,13,F,In Water
21012,478301,D,9/18/13 0:00,25,M,Other
21011,478302,D,9/19/13 0:00,28,M,Outside/Open Areas
21014,478303,I,9/19/13 0:00,45,M,Permanent Home
21015,478305,D,9/11/13 0:00,67,M,Permanent Home
21019,478583,I,11/25/13 0:00,68,F,Vehicle/Towed Trailer
21023,478960,D,11/22/13 0:00,4,F,Vehicle/Towed Trailer
21024,478990,D,8/26/13 0:00,47,F,In Water
21025,479021,I,10/30/13 0:00,90,M,Vehicle/Towed Trailer
21029,479025,D,11/30/13 0:00,,,Vehicle/Towed Trailer
21034,479078,D,8/5/13 0:00,62,F,In Water
21035,479079,D,7/6/13 0:00,14,F,In Water
21037,479304,D,7/4/13 0:00,50,M,In Water
21059,479305,I,10/29/13 0:00,76,M,Vehicle/Towed Trailer
