FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
16770,296617,D,5/22/11 0:00,76,F,Permanent Home
16771,296617,D,5/22/11 0:00,77,M,Permanent Home
16772,296617,D,5/22/11 0:00,91,F,Permanent Home
16773,296617,D,5/22/11 0:00,64,F,Permanent Home
16774,296617,D,5/22/11 0:00,83,F,Permanent Home
16775,296617,D,5/22/11 0:00,72,F,Permanent Home
16776,296617,D,5/22/11 0:00,64,M,Permanent Home
16777,296617,D,5/22/11 0:00,52,F,Permanent Home
16778,296617,D,5/22/11 0:00,68,F,Permanent Home
16779,296617,D,5/22/11 0:00,69,M,Permanent Home
16780,296617,D,5/22/11 0:00,65,F,Permanent Home
16781,296617,D,5/22/11 0:00,33,F,Permanent Home
16782,296617,D,5/22/11 0:00,64,F,Permanent Home
16783,296617,D,5/22/11 0:00,1,M,Permanent Home
16784,296617,D,5/22/11 0:00,65,F,Permanent Home
16785,296617,D,5/22/11 0:00,31,M,Permanent Home
16786,296617,D,5/22/11 0:00,69,F,Permanent Home
16787,296617,D,5/22/11 0:00,26,M,Permanent Home
16788,296617,D,5/22/11 0:00,53,F,Permanent Home
16789,296617,D,5/22/11 0:00,87,F,Permanent Home
16790,296617,D,5/22/11 0:00,48,F,Permanent Home
16791,296617,D,5/22/11 0:00,48,F,Permanent Home
16792,296617,D,5/22/11 0:00,60,M,Permanent Home
16793,296617,D,5/22/11 0:00,76,F,Permanent Home
16794,296617,D,5/22/11 0:00,77,M,Permanent Home
16795,296617,D,5/22/11 0:00,10,M,Permanent Home
16796,296617,D,5/22/11 0:00,32,F,Permanent Home
16797,296617,D,5/22/11 0:00,56,M,Permanent Home
16798,296617,D,5/22/11 0:00,61,M,Permanent Home
16799,296617,D,5/22/11 0:00,86,F,Permanent Home
16800,296617,D,5/22/11 0:00,56,M,Permanent Home
16801,296617,D,5/22/11 0:00,71,F,Permanent Home
16802,296617,D,5/22/11 0:00,76,F,Permanent Home
16803,296617,D,5/22/11 0:00,74,F,Permanent Home
16804,296617,D,5/22/11 0:00,36,F,Permanent Home
16805,296617,D,5/22/11 0:00,58,F,Permanent Home
16806,296617,D,5/22/11 0:00,49,M,Permanent Home
16807,296617,D,5/22/11 0:00,6,M,Permanent Home
16808,296617,D,5/22/11 0:00,10,F,Permanent Home
16809,296617,D,5/22/11 0:00,28,F,Permanent Home
16810,296617,D,5/22/11 0:00,85,M,Permanent Home
16811,296617,D,5/22/11 0:00,86,F,Permanent Home
16812,296617,D,5/22/11 0:00,88,F,Permanent Home
16813,296617,D,5/22/11 0:00,46,M,Permanent Home
16814,296617,D,5/22/11 0:00,54,M,Permanent Home
16815,296617,D,5/22/11 0:00,56,M,Permanent Home
16816,296617,D,5/22/11 0:00,47,F,Permanent Home
16817,296617,D,5/22/11 0:00,53,M,Permanent Home
16818,296617,D,5/22/11 0:00,59,M,Permanent Home
16737,296617,D,5/22/11 0:00,76,F,Permanent Structure
16738,296617,D,5/22/11 0:00,52,M,Permanent Structure
16739,296617,D,5/22/11 0:00,87,M,Permanent Structure
16740,296617,D,5/22/11 0:00,55,F,Permanent Structure
16741,296617,D,5/22/11 0:00,86,M,Permanent Structure
16742,296617,D,5/22/11 0:00,52,M,Permanent Structure
16743,296617,D,5/22/11 0:00,94,F,Permanent Structure
16744,296617,D,5/22/11 0:00,49,F,Permanent Structure
16745,296617,D,5/22/11 0:00,70,M,Permanent Structure
16746,296617,D,5/22/11 0:00,88,F,Permanent Structure
16747,296617,D,5/22/11 0:00,61,M,Permanent Structure
16748,296617,D,5/22/11 0:00,91,F,Permanent Structure
16749,296617,D,5/22/11 0:00,39,F,Permanent Structure
16750,296617,D,5/22/11 0:00,63,M,Permanent Structure
16751,296617,D,5/22/11 0:00,84,F,Permanent Structure
16752,296617,D,5/22/11 0:00,52,F,Permanent Structure
16753,296617,D,5/22/11 0:00,60,F,Permanent Structure
16754,296617,D,5/22/11 0:00,60,F,Permanent Structure
16755,296617,D,5/22/11 0:00,49,M,Permanent Structure
16756,296617,D,5/22/11 0:00,39,F,Permanent Structure
16757,296617,D,5/22/11 0:00,82,M,Permanent Structure
16758,296617,D,5/22/11 0:00,91,F,Permanent Structure
16759,296617,D,5/22/11 0:00,42,F,Permanent Structure
16760,296617,D,5/22/11 0:00,62,F,Permanent Structure
8727,281990,I,2/2/11 0:00,57,F,Vehicle/Towed Trailer
8740,281992,I,2/1/11 0:00,60,M,In Water
8739,281992,I,2/1/11 0:00,58,M,Outside/Open Areas
8741,281992,I,2/2/11 0:00,,M,Outside/Open Areas
8742,281992,I,2/6/11 0:00,60,M,Outside/Open Areas
8743,281992,D,2/2/11 0:00,69,M,Outside/Open Areas
8646,282008,D,2/2/11 0:00,44,M,Outside/Open Areas
8721,282012,I,2/2/11 0:00,86,M,Outside/Open Areas
8729,282014,I,2/2/11 0:00,57,M,Outside/Open Areas
8690,282015,I,2/1/11 0:00,17,M,Vehicle/Towed Trailer
8691,282015,I,2/1/11 0:00,43,M,Vehicle/Towed Trailer
8608,282079,D,2/28/11 0:00,51,F,Vehicle/Towed Trailer
8562,282091,I,3/7/11 0:00,21,M,Vehicle/Towed Trailer
8504,282120,I,1/9/11 0:00,,,Vehicle/Towed Trailer
8506,282123,I,1/10/11 0:00,,,Vehicle/Towed Trailer
8527,282321,I,2/9/11 0:00,17,F,Vehicle/Towed Trailer
8528,282379,I,2/10/11 0:00,64,M,Vehicle/Towed Trailer
8532,282670,I,2/17/11 0:00,73,M,Vehicle/Towed Trailer
8863,283021,I,4/4/11 0:00,21,M,Vehicle/Towed Trailer
8533,283230,D,2/10/11 0:00,97,F,Outside/Open Areas
8535,284037,I,2/1/11 0:00,,,Vehicle/Towed Trailer
8674,284373,D,3/23/11 0:00,24,F,Camping
8598,284395,D,2/28/11 0:00,75,M,Mobile/Trailer Home
8563,284951,I,3/8/11 0:00,18,F,Vehicle/Towed Trailer
9797,285080,D,4/14/11 0:00,75,F,Mobile/Trailer Home
9798,285080,D,4/14/11 0:00,80,F,Mobile/Trailer Home
8571,285317,I,3/21/11 0:00,66,M,Vehicle/Towed Trailer
8576,285519,I,2/4/11 0:00,31,M,Vehicle/Towed Trailer
8577,285519,I,2/4/11 0:00,56,M,Vehicle/Towed Trailer
8581,285664,I,2/3/11 0:00,,M,Vehicle/Towed Trailer
8587,285786,D,3/5/11 0:00,28,M,Outside/Open Areas
8594,285791,I,2/25/11 0:00,,,Vehicle/Towed Trailer
8595,285791,I,2/25/11 0:00,,,Vehicle/Towed Trailer
8597,285794,I,2/25/11 0:00,28,M,Vehicle/Towed Trailer
8599,286084,I,2/4/11 0:00,51,M,Permanent Home
8700,286207,I,2/23/11 0:00,83,M,Vehicle/Towed Trailer
8606,286231,I,2/3/11 0:00,25,M,Vehicle/Towed Trailer
8607,286247,I,2/28/11 0:00,44,M,Vehicle/Towed Trailer
8699,286493,I,2/27/11 0:00,,,Vehicle/Towed Trailer
8615,286494,D,2/17/11 0:00,65,M,Boating
8665,286495,D,2/3/11 0:00,51,F,In Water
8618,286498,D,2/19/11 0:00,84,F,Vehicle/Towed Trailer
8620,286692,D,2/1/11 0:00,58,M,Outside/Open Areas
8666,286874,D,2/9/11 0:00,56,M,Vehicle/Towed Trailer
8667,286887,I,2/9/11 0:00,82,F,Outside/Open Areas
8668,286887,I,2/9/11 0:00,79,M,Outside/Open Areas
8669,286896,I,2/3/11 0:00,,,Vehicle/Towed Trailer
8670,286896,I,2/3/11 0:00,,,Vehicle/Towed Trailer
8671,286896,I,2/3/11 0:00,,,Vehicle/Towed Trailer
8639,286979,D,2/1/11 0:00,52,F,Outside/Open Areas
17073,286988,I,2/1/11 0:00,53,M,Outside/Open Areas
17074,286988,I,2/1/11 0:00,54,M,Outside/Open Areas
17075,286988,I,2/1/11 0:00,66,M,Outside/Open Areas
8632,287013,D,2/2/11 0:00,79,F,Outside/Open Areas
8633,287046,I,2/28/11 0:00,,M,In Water
8663,287052,D,2/3/11 0:00,38,F,Outside/Open Areas
8664,287052,D,2/3/11 0:00,,F,Outside/Open Areas
8673,287056,I,2/8/11 0:00,,M,Vehicle/Towed Trailer
8692,287265,D,2/1/11 0:00,93,M,Outside/Open Areas
8800,287527,I,2/2/11 0:00,48,M,Permanent Home
8801,287527,I,2/2/11 0:00,52,F,Permanent Home
8693,287730,D,2/17/11 0:00,84,F,Outside/Open Areas
8694,287805,D,4/26/11 0:00,38,M,Outside/Open Areas
8695,287805,D,4/26/11 0:00,41,F,Outside/Open Areas
8716,287829,D,3/20/11 0:00,90,M,Vehicle/Towed Trailer
8799,287834,I,3/16/11 0:00,47,M,Vehicle/Towed Trailer
8697,287873,D,2/4/11 0:00,80,M,Permanent Home
8714,288072,D,2/21/11 0:00,70,M,Permanent Home
8748,288564,D,4/16/11 0:00,79,M,Vehicle/Towed Trailer
13868,288619,I,4/7/11 0:00,59,M,Boating
13869,288619,I,4/7/11 0:00,69,M,Boating
13865,288661,I,4/6/11 0:00,73,M,Heavy Equipment/Construction
9184,288945,D,3/22/11 0:00,39,M,Heavy Equipment/Construction
8749,289353,I,2/3/11 0:00,29,M,Vehicle/Towed Trailer
9143,289571,D,4/15/11 0:00,34,F,Permanent Home
14139,301811,D,4/27/11 0:00,78,M,Unknown
14140,301811,D,4/27/11 0:00,41,F,Unknown
14141,301811,D,4/27/11 0:00,63,M,Unknown
14142,301811,D,4/27/11 0:00,50,F,Unknown
14143,301811,D,4/27/11 0:00,48,M,Unknown
14144,301811,D,4/27/11 0:00,81,M,Unknown
14145,301811,D,4/27/11 0:00,67,M,Unknown
14146,301811,D,4/27/11 0:00,57,F,Unknown
14147,301811,D,4/27/11 0:00,10,M,Unknown
14148,301811,D,4/27/11 0:00,33,F,Unknown
14149,301811,D,4/27/11 0:00,45,M,Unknown
14152,301811,D,4/27/11 0:00,9,M,Unknown
14153,301811,D,4/27/11 0:00,24,F,Unknown
14154,301811,D,4/27/11 0:00,32,M,Unknown
14157,301811,D,4/27/11 0:00,83,F,Unknown
14159,301811,D,4/27/11 0:00,47,F,Unknown
14135,301811,D,4/27/11 0:00,52,F,Church
14150,301811,D,4/27/11 0:00,56,F,Church
14151,301811,D,4/27/11 0:00,38,F,Church
14158,301811,D,4/27/11 0:00,67,M,Church
14160,301811,D,4/27/11 0:00,76,M,Church
14161,301811,D,4/27/11 0:00,64,F,Church
14155,301811,D,4/27/11 0:00,89,F,Permanent Home
14156,301811,D,4/27/11 0:00,64,F,Permanent Structure
17664,301829,D,4/27/11 0:00,36,F,Unknown
17665,301829,D,4/27/11 0:00,65,M,Unknown
17666,301829,D,4/27/11 0:00,64,F,Unknown
17667,301829,D,4/27/11 0:00,34,M,Unknown
17668,301829,D,4/27/11 0:00,32,F,Unknown
17669,301829,D,4/27/11 0:00,6,F,Unknown
17670,301829,D,4/27/11 0:00,3,F,Unknown
17671,301829,D,4/27/11 0:00,61,F,Unknown
17672,301829,D,4/27/11 0:00,56,M,Unknown
17673,301829,D,4/27/11 0:00,90,F,Unknown
17674,301829,D,4/27/11 0:00,74,M,Unknown
17675,301829,D,4/27/11 0:00,75,F,Unknown
17676,301829,D,4/27/11 0:00,28,F,Unknown
17677,301829,D,4/27/11 0:00,86,F,Unknown
17678,301829,D,4/27/11 0:00,48,M,Unknown
17679,301829,D,4/27/11 0:00,15,F,Unknown
17680,301829,D,4/27/11 0:00,80,F,Unknown
17681,301829,D,4/27/11 0:00,81,F,Unknown
17682,301829,D,4/27/11 0:00,55,F,Unknown
17683,301829,D,4/27/11 0:00,42,M,Unknown
17684,301829,D,4/27/11 0:00,44,F,Unknown
17685,301829,D,4/27/11 0:00,70,F,Unknown
17686,301829,D,4/27/11 0:00,70,M,Unknown
17687,301829,D,4/27/11 0:00,87,F,Permanent Home
17688,301829,D,4/27/11 0:00,53,M,Permanent Home
14360,301846,D,4/27/11 0:00,21,M,Mobile/Trailer Home
14361,301846,D,4/27/11 0:00,63,M,Mobile/Trailer Home
14365,301846,D,4/27/11 0:00,74,M,Mobile/Trailer Home
14366,301846,D,4/27/11 0:00,76,F,Mobile/Trailer Home
14367,301846,D,4/27/11 0:00,78,M,Mobile/Trailer Home
14368,301846,D,4/27/11 0:00,73,M,Mobile/Trailer Home
14371,301846,D,4/27/11 0:00,80,M,Mobile/Trailer Home
14372,301846,D,4/27/11 0:00,49,M,Mobile/Trailer Home
14373,301846,D,4/27/11 0:00,66,M,Mobile/Trailer Home
14362,301846,D,4/27/11 0:00,58,M,Permanent Home
14363,301846,D,4/27/11 0:00,12,F,Permanent Home
14364,301846,D,4/27/11 0:00,80,F,Permanent Home
14369,301846,D,4/27/11 0:00,84,F,Permanent Home
14370,301846,D,4/27/11 0:00,83,M,Permanent Home
14179,301882,D,4/27/11 0:00,13,M,Vehicle/Towed Trailer
13999,301902,D,4/27/11 0:00,54,F,Permanent Home
14000,301902,D,4/27/11 0:00,55,M,Permanent Home
14001,301902,D,4/27/11 0:00,39,F,Permanent Structure
13998,301902,D,4/27/11 0:00,67,F,Vehicle/Towed Trailer
14198,301925,D,4/27/11 0:00,81,F,Permanent Home
14199,301925,D,4/27/11 0:00,89,M,Permanent Home
14202,301925,D,4/27/11 0:00,75,F,Permanent Home
14203,301925,D,4/27/11 0:00,77,M,Permanent Home
14200,301925,D,4/27/11 0:00,58,F,Permanent Structure
14201,301925,D,4/27/11 0:00,80,F,Permanent Structure
17658,301929,D,4/27/11 0:00,,,Unknown
17659,301929,D,4/27/11 0:00,,,Unknown
17660,301929,D,4/27/11 0:00,,,Unknown
17661,301929,D,4/27/11 0:00,,,Unknown
17662,301929,D,4/27/11 0:00,,,Unknown
17663,301929,D,4/27/11 0:00,,,Unknown
14003,301943,D,4/27/11 0:00,68,M,Permanent Home
9057,301959,D,4/16/11 0:00,8,F,In Water
9058,301959,D,4/16/11 0:00,41,F,In Water
9048,302032,D,4/30/11 0:00,49,M,Vehicle/Towed Trailer
14326,302067,D,4/27/11 0:00,54,F,Permanent Home
14327,302067,D,4/27/11 0:00,1,M,Permanent Home
14328,302067,D,4/27/11 0:00,31,F,Permanent Home
14329,302067,D,4/27/11 0:00,56,M,Permanent Home
14330,302067,D,4/27/11 0:00,37,M,Permanent Home
15938,302077,D,6/21/11 0:00,26,M,Ball Field
9032,302165,I,4/15/11 0:00,,M,Vehicle/Towed Trailer
9033,302165,I,4/15/11 0:00,,F,Vehicle/Towed Trailer
14002,302192,D,4/27/11 0:00,20,M,Vehicle/Towed Trailer
9129,302349,D,4/25/11 0:00,53,M,In Water
9104,302999,D,4/27/11 0:00,66,M,Vehicle/Towed Trailer
9102,303128,D,4/27/11 0:00,,F,Outside/Open Areas
9136,303212,I,4/26/11 0:00,53,M,Vehicle/Towed Trailer
9122,303247,D,4/27/11 0:00,24,M,Permanent Home
9123,303247,D,4/27/11 0:00,56,F,Permanent Home
9124,303247,D,4/27/11 0:00,62,F,Permanent Home
9084,303248,D,4/27/11 0:00,55,M,Vehicle/Towed Trailer
15095,303562,D,4/27/11 0:00,18,F,Unknown
15096,303562,D,4/27/11 0:00,41,M,Unknown
15097,303562,D,4/27/11 0:00,21,F,Unknown
15103,303562,D,4/27/11 0:00,37,F,Unknown
15104,303562,D,4/27/11 0:00,70,M,Unknown
15093,303562,D,4/27/11 0:00,80,F,Permanent Home
15094,303562,D,4/27/11 0:00,80,F,Permanent Home
15098,303562,D,4/27/11 0:00,63,M,Permanent Home
15099,303562,D,4/27/11 0:00,61,F,Permanent Home
15100,303562,D,4/27/11 0:00,80,M,Permanent Home
15101,303562,D,4/27/11 0:00,77,F,Permanent Home
15102,303562,D,4/27/11 0:00,84,M,Permanent Home
15105,303562,D,4/27/11 0:00,70,F,Permanent Home
15106,303562,D,4/27/11 0:00,79,F,Permanent Home
15107,303562,D,4/27/11 0:00,92,F,Permanent Home
15108,303562,D,4/27/11 0:00,78,F,Permanent Home
9103,303702,I,4/5/11 0:00,,,Vehicle/Towed Trailer
9105,303709,D,4/5/11 0:00,,M,Permanent Home
9157,303871,D,4/27/11 0:00,55,F,Mobile/Trailer Home
11163,303904,D,5/23/11 0:00,23,M,In Water
9135,304393,D,4/9/11 0:00,,M,Boating
9927,304422,D,4/30/11 0:00,67,M,Boating
9681,304519,D,4/16/11 0:00,31,F,Mobile/Trailer Home
9915,304631,D,4/27/11 0:00,49,M,Permanent Home
9916,304631,D,4/27/11 0:00,47,M,Permanent Home
9815,304929,D,4/16/11 0:00,57,M,Mobile/Trailer Home
9816,304929,D,4/16/11 0:00,96,F,Mobile/Trailer Home
9813,304929,D,4/16/11 0:00,64,F,Permanent Home
9814,304929,D,4/16/11 0:00,56,F,Permanent Home
9817,304929,D,4/16/11 0:00,60,F,Permanent Home
9818,304929,D,4/16/11 0:00,66,F,Permanent Home
9819,304929,D,4/16/11 0:00,51,M,Permanent Home
9820,304929,D,4/16/11 0:00,68,F,Permanent Home
9821,304929,D,4/16/11 0:00,72,M,Permanent Home
9822,304929,D,4/16/11 0:00,90,F,Permanent Home
9823,304929,D,4/16/11 0:00,54,M,Permanent Home
9824,304929,D,4/16/11 0:00,50,F,Permanent Home
9158,305032,D,4/25/11 0:00,78,M,In Water
9917,305268,D,4/27/11 0:00,16,F,Permanent Home
9918,305268,D,4/27/11 0:00,21,M,Permanent Home
9919,305268,D,4/27/11 0:00,46,F,Permanent Home
9920,305268,D,4/27/11 0:00,47,M,Permanent Home
9921,305268,D,4/27/11 0:00,26,F,Permanent Home
9922,305268,D,4/27/11 0:00,47,M,Permanent Home
9923,305268,D,4/27/11 0:00,61,M,Permanent Home
9924,305268,D,4/27/11 0:00,86,M,Permanent Home
9193,305309,D,4/10/11 0:00,49,M,Outside/Open Areas
9676,305458,I,4/3/11 0:00,26,F,Vehicle/Towed Trailer
9799,305469,D,4/16/11 0:00,53,M,Mobile/Trailer Home
9800,305469,D,4/16/11 0:00,90,M,Mobile/Trailer Home
17324,305738,D,4/27/11 0:00,47,M,Permanent Home
9773,305916,I,6/12/11 0:00,3,M,Vehicle/Towed Trailer
9827,306515,D,5/1/11 0:00,57,M,Vehicle/Towed Trailer
9828,306637,I,6/28/11 0:00,83,M,Vehicle/Towed Trailer
14313,306714,D,6/20/11 0:00,80,F,Mobile/Trailer Home
13859,306842,D,4/27/11 0:00,22,F,Mobile/Trailer Home
13860,306842,D,4/27/11 0:00,55,M,Mobile/Trailer Home
9925,306883,D,4/27/11 0:00,63,F,Permanent Home
9926,306883,D,4/27/11 0:00,73,M,Permanent Home
12717,307342,D,4/27/11 0:00,76,M,Mobile/Trailer Home
12718,307342,D,4/27/11 0:00,69,F,Mobile/Trailer Home
12715,307342,D,4/27/11 0:00,60,M,Permanent Home
12716,307342,D,4/27/11 0:00,60,F,Permanent Home
9878,307758,D,5/30/11 0:00,85,M,Permanent Home
11142,308462,D,5/25/11 0:00,31,F,Mobile/Trailer Home
11133,308464,D,5/25/11 0:00,65,M,Permanent Home
10734,308498,D,5/24/11 0:00,21,M,In Water
9910,308568,D,7/1/11 0:00,13,F,In Water
16303,308650,D,5/21/11 0:00,84,F,In Water
14162,308979,D,4/27/11 0:00,46,F,Mobile/Trailer Home
15444,309029,D,5/24/11 0:00,,,Unknown
11130,309040,D,5/3/11 0:00,55,M,Vehicle/Towed Trailer
12722,309071,D,4/27/11 0:00,47,M,Mobile/Trailer Home
12723,309071,D,4/27/11 0:00,43,F,Mobile/Trailer Home
12725,309071,D,4/27/11 0:00,45,M,Mobile/Trailer Home
12727,309071,D,4/27/11 0:00,89,F,Mobile/Trailer Home
12719,309071,D,4/27/11 0:00,64,F,Permanent Home
12720,309071,D,4/27/11 0:00,10,M,Permanent Home
12721,309071,D,4/27/11 0:00,12,M,Permanent Home
12724,309071,D,4/27/11 0:00,46,F,Permanent Home
12726,309071,D,4/27/11 0:00,24,M,Permanent Home
16920,309095,D,4/27/11 0:00,58,M,Permanent Home
16921,309095,D,4/27/11 0:00,15,F,Permanent Home
16922,309095,D,4/27/11 0:00,65,M,Permanent Home
16923,309095,D,4/27/11 0:00,32,F,Permanent Home
16924,309095,D,4/27/11 0:00,40,M,Permanent Home
16925,309095,D,4/27/11 0:00,61,M,Permanent Home
16926,309095,D,4/27/11 0:00,79,F,Permanent Home
16927,309095,D,4/27/11 0:00,72,M,Permanent Home
