FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
18304,386013,D,7/11/12 0:00,72,M,Permanent Home
18307,386073,D,5/23/12 0:00,80,M,Outside/Open Areas
18424,386165,D,5/3/12 0:00,72,M,Under Tree
18311,386650,D,7/24/12 0:00,36,F,Under Tree
18312,386768,D,7/26/12 0:00,66,F,Camping
19892,420534,D,10/29/12 0:00,28,M,Permanent Home
19893,420534,D,10/29/12 0:00,62,F,Permanent Home
19894,420534,D,10/29/12 0:00,89,F,Permanent Home
19895,420534,D,10/29/12 0:00,59,F,Permanent Home
19896,420534,D,10/29/12 0:00,79,F,Permanent Home
19897,420534,D,10/29/12 0:00,65,M,Permanent Home
19898,420534,D,10/29/12 0:00,67,M,Permanent Home
19899,420534,D,10/29/12 0:00,51,M,Permanent Home
19900,420534,D,10/29/12 0:00,20,M,Permanent Home
19901,420534,D,10/29/12 0:00,53,M,Permanent Home
19903,420534,D,10/29/12 0:00,64,M,Permanent Home
19375,420748,D,11/19/12 0:00,,M,Under Tree
19921,421109,D,10/30/12 0:00,67,M,Unknown
19922,421109,D,10/30/12 0:00,70,M,Unknown
19919,421109,D,10/29/12 0:00,51,M,Outside/Open Areas
19918,421109,D,10/29/12 0:00,87,M,Permanent Home
19920,421109,D,10/29/12 0:00,90,F,Permanent Home
20396,421130,D,10/31/12 0:00,72,M,Unknown
20397,421130,D,10/31/12 0:00,67,M,Unknown
20398,421130,D,10/29/12 0:00,62,M,Mobile/Trailer Home
20392,421130,D,10/29/12 0:00,57,M,Permanent Home
20393,421130,D,10/29/12 0:00,90,M,Permanent Home
20394,421130,D,10/31/12 0:00,59,M,Permanent Home
20395,421130,D,10/31/12 0:00,84,F,Permanent Home
19377,421204,D,12/21/12 0:00,23,M,In Water
19403,421210,I,11/4/12 0:00,53,M,Outside/Open Areas
19409,421278,I,11/28/12 0:00,,,Vehicle/Towed Trailer
19665,421580,I,12/19/12 0:00,,M,Vehicle/Towed Trailer
19743,421590,I,10/29/12 0:00,39,M,Outside/Open Areas
19888,421617,D,10/29/12 0:00,52,F,Outside/Open Areas
19572,421638,D,11/9/12 0:00,19,F,Vehicle/Towed Trailer
19573,421638,D,11/9/12 0:00,21,F,Vehicle/Towed Trailer
19745,421664,D,10/29/12 0:00,69,M,Vehicle/Towed Trailer
19744,421666,D,10/29/12 0:00,46,M,Outside/Open Areas
19510,421669,D,11/22/12 0:00,54,F,Boating
19521,421680,I,11/22/12 0:00,64,M,Vehicle/Towed Trailer
19522,421680,I,11/22/12 0:00,60,F,Vehicle/Towed Trailer
19576,422479,I,12/2/12 0:00,41,M,Vehicle/Towed Trailer
19584,422972,I,11/12/12 0:00,42,M,Other
19670,423354,D,12/14/12 0:00,,M,Vehicle/Towed Trailer
19616,423421,I,12/21/12 0:00,58,M,Vehicle/Towed Trailer
19617,423421,I,12/21/12 0:00,56,F,Vehicle/Towed Trailer
19640,424829,D,12/22/12 0:00,60,M,Mobile/Trailer Home
19650,424865,I,12/20/12 0:00,67,F,Vehicle/Towed Trailer
19615,424912,D,12/22/12 0:00,53,M,Outside/Open Areas
19651,424964,I,12/16/12 0:00,,M,Vehicle/Towed Trailer
19954,425122,I,12/26/12 0:00,,,Vehicle/Towed Trailer
19621,426053,I,12/22/12 0:00,50,M,Vehicle/Towed Trailer
19641,426142,D,12/24/12 0:00,49,M,Outside/Open Areas
19642,426219,D,12/28/12 0:00,37,M,In Water
19643,426219,D,12/28/12 0:00,9,M,In Water
19645,426291,I,12/26/12 0:00,35,F,Vehicle/Towed Trailer
19647,426364,D,12/25/12 0:00,,M,Permanent Home
19648,426371,D,12/26/12 0:00,60,M,Outside/Open Areas
19649,426371,D,12/26/12 0:00,50,F,Outside/Open Areas
19658,426476,D,12/7/12 0:00,28,M,Vehicle/Towed Trailer
19656,426571,D,12/25/12 0:00,25,M,Outside/Open Areas
19666,427056,I,12/21/12 0:00,47,M,Vehicle/Towed Trailer
19683,427763,D,12/24/12 0:00,53,M,Outside/Open Areas
20469,433164,D,12/30/12 0:00,49,F,Outside/Open Areas
20002,436975,D,12/19/12 0:00,31,M,In Water
20110,437340,D,1/18/12 0:00,43,M,Outside/Open Areas
20108,437368,D,1/22/12 0:00,13,M,Outside/Open Areas
20122,437369,D,2/13/12 0:00,38,M,Outside/Open Areas
20125,437379,D,3/30/12 0:00,34,M,Outside/Open Areas
20124,437380,D,3/3/12 0:00,18,M,Outside/Open Areas
20847,470326,I,6/16/12 0:00,,F,Permanent Home
18529,368695,I,3/4/12 0:00,79,M,Permanent Structure
18544,368706,D,3/2/12 0:00,51,M,Mobile/Trailer Home
18545,368706,D,3/2/12 0:00,72,F,Mobile/Trailer Home
18546,368706,D,3/2/12 0:00,90,M,Mobile/Trailer Home
18547,368706,D,3/2/12 0:00,86,F,Mobile/Trailer Home
18549,368706,D,3/2/12 0:00,50,F,Mobile/Trailer Home
18548,368706,D,3/2/12 0:00,86,M,Permanent Home
18536,368708,D,3/23/12 0:00,37,F,Mobile/Trailer Home
18537,368708,D,3/2/12 0:00,64,F,Mobile/Trailer Home
18538,368708,D,3/2/12 0:00,72,F,Mobile/Trailer Home
18539,368708,D,3/2/12 0:00,48,F,Mobile/Trailer Home
18540,368708,D,3/2/12 0:00,81,M,Mobile/Trailer Home
18541,368708,D,3/2/12 0:00,49,M,Mobile/Trailer Home
18542,368754,D,3/2/12 0:00,16,M,Mobile/Trailer Home
18543,368754,D,3/2/12 0:00,20,M,Mobile/Trailer Home
17984,368870,D,3/20/12 0:00,45,F,Vehicle/Towed Trailer
17751,368893,D,4/1/12 0:00,27,M,In Water
19601,369148,D,3/2/12 0:00,59,M,Mobile/Trailer Home
19602,369148,D,3/2/12 0:00,27,M,Mobile/Trailer Home
18317,386789,D,7/26/12 0:00,16,F,Outside/Open Areas
18869,386941,D,7/7/12 0:00,51,M,Outside/Open Areas
18318,388239,I,8/2/12 0:00,85,F,Permanent Home
18319,388265,D,6/10/12 0:00,10,M,In Water
18320,388273,D,6/20/12 0:00,23,M,In Water
18321,388274,D,6/20/12 0:00,18,M,In Water
18322,388346,D,6/29/12 0:00,70,M,Permanent Home
18668,388459,I,6/24/12 0:00,29,M,Vehicle/Towed Trailer
18325,388563,D,6/22/12 0:00,67,F,Permanent Home
18346,388634,D,8/6/12 0:00,42,M,Outside/Open Areas
18347,388634,D,8/6/12 0:00,14,M,Outside/Open Areas
18861,388877,D,7/26/12 0:00,67,F,Outside/Open Areas
19891,420534,D,10/29/12 0:00,4,M,Outside/Open Areas
19902,420534,D,10/29/12 0:00,85,M,Outside/Open Areas
19904,420534,D,10/29/12 0:00,89,M,Outside/Open Areas
19905,420534,D,10/29/12 0:00,13,F,Outside/Open Areas
19889,420534,D,10/29/12 0:00,61,M,Permanent Home
18675,389123,D,7/2/12 0:00,57,F,Permanent Home
18676,389123,D,7/3/12 0:00,71,F,Permanent Home
18339,389375,D,7/21/12 0:00,25,M,In Water
18340,389375,D,7/21/12 0:00,49,M,In Water
18348,389694,D,7/5/12 0:00,10,F,In Water
18349,389694,D,7/5/12 0:00,50,F,In Water
18353,389907,D,8/3/12 0:00,1,F,Vehicle/Towed Trailer
18350,389976,D,8/6/12 0:00,2,M,Vehicle/Towed Trailer
18372,390146,D,6/25/12 0:00,0,M,Vehicle/Towed Trailer
18395,390147,I,6/20/12 0:00,56,M,Vehicle/Towed Trailer
18396,390147,I,6/20/12 0:00,57,F,Vehicle/Towed Trailer
18397,390147,I,6/20/12 0:00,24,F,Vehicle/Towed Trailer
18359,390148,D,8/3/12 0:00,38,M,Outside/Open Areas
18459,390429,D,8/10/12 0:00,37,M,In Water
18460,390429,D,8/10/12 0:00,21,M,In Water
18365,390432,D,6/26/12 0:00,42,M,Outside/Open Areas
18525,390571,D,6/8/12 0:00,51,M,Boating
18868,390876,D,8/5/12 0:00,50,M,In Water
18376,390929,D,6/4/12 0:00,43,M,In Water
18445,391359,D,6/29/12 0:00,70,F,Permanent Structure
18930,391756,D,8/16/12 0:00,55,M,Permanent Home
18403,392165,D,6/10/12 0:00,24,M,Outside/Open Areas
18402,392173,D,6/14/12 0:00,28,M,In Water
18405,392277,D,7/29/12 0:00,2,M,Outside/Open Areas
18809,392836,D,7/5/12 0:00,64,M,Permanent Home
20846,393032,D,6/18/12 0:00,66,F,Outside/Open Areas
20845,393032,D,6/21/12 0:00,60,M,Permanent Home
18421,393064,D,7/3/12 0:00,66,F,Mobile/Trailer Home
18422,393064,D,7/3/12 0:00,73,M,Mobile/Trailer Home
18420,393064,D,7/7/12 0:00,51,M,Outside/Open Areas
18500,393344,I,6/29/12 0:00,,,Vehicle/Towed Trailer
18519,393653,D,6/30/12 0:00,2,M,Camping
18520,393653,D,6/30/12 0:00,7,M,Camping
18425,393720,D,7/11/12 0:00,54,M,Permanent Structure
18493,394064,I,7/6/12 0:00,69,M,Mobile/Trailer Home
18480,394196,D,6/29/12 0:00,,M,Unknown
18481,394237,D,6/29/12 0:00,,F,Unknown
18478,394491,D,6/29/12 0:00,90,F,Permanent Home
18477,394494,D,6/29/12 0:00,,,Unknown
18634,394519,I,8/24/12 0:00,31,M,Permanent Home
18431,394630,D,6/18/12 0:00,31,M,In Water
18432,394637,D,6/25/12 0:00,39,M,Outside/Open Areas
18497,394847,I,7/1/12 0:00,71,F,Permanent Home
18496,394851,I,7/1/12 0:00,38,M,Outside/Open Areas
18498,394941,I,7/1/12 0:00,65,M,Outside/Open Areas
18448,394984,D,7/13/12 0:00,38,M,Vehicle/Towed Trailer
18602,395017,D,6/24/12 0:00,71,M,In Water
18453,395053,D,7/4/12 0:00,60,F,Outside/Open Areas
18501,395146,D,7/2/12 0:00,54,M,Vehicle/Towed Trailer
18463,395354,D,6/16/12 0:00,56,M,In Water
18466,395367,D,6/27/12 0:00,41,F,In Water
18474,395426,D,6/24/12 0:00,23,F,Vehicle/Towed Trailer
18470,395463,D,6/27/12 0:00,46,M,Unknown
18508,395479,D,6/26/12 0:00,60,M,Vehicle/Towed Trailer
18516,396410,D,6/30/12 0:00,48,M,Boating
18511,396492,D,7/14/12 0:00,65,M,Outside/Open Areas
19174,396652,D,7/1/12 0:00,76,F,Outside/Open Areas
19173,396652,D,7/5/12 0:00,71,F,Permanent Home
18526,397105,D,6/24/12 0:00,64,M,Permanent Home
18552,397290,D,7/13/12 0:00,52,M,Under Tree
18626,397595,D,7/9/12 0:00,58,F,Permanent Home
18627,397596,D,7/5/12 0:00,68,F,Permanent Home
18628,397596,D,7/4/12 0:00,91,M,Permanent Home
18612,397921,D,7/5/12 0:00,74,M,Permanent Home
18638,397924,D,7/9/12 0:00,52,F,Unknown
18559,398156,D,6/10/13 0:00,,,In Water
18560,398206,D,7/31/12 0:00,,M,Permanent Home
18561,398206,D,7/31/12 0:00,,F,Permanent Home
18566,399038,D,9/7/12 0:00,73,M,Mobile/Trailer Home
18567,399038,D,9/7/12 0:00,70,F,Mobile/Trailer Home
18568,399038,D,9/7/12 0:00,0,F,Mobile/Trailer Home
18565,399042,D,9/7/12 0:00,70,M,Vehicle/Towed Trailer
18569,399447,D,6/30/12 0:00,80,M,Permanent Home
18570,399447,D,6/30/12 0:00,74,F,Permanent Home
18571,399631,D,6/24/12 0:00,,M,In Water
18572,399640,D,7/21/12 0:00,17,M,In Water
18573,399646,D,9/10/12 0:00,57,M,In Water
18574,399759,D,7/7/12 0:00,64,M,Mobile/Trailer Home
18592,399764,D,7/6/12 0:00,72,F,Permanent Home
18591,399764,D,7/7/12 0:00,93,F,Permanent Structure
18577,399771,D,7/1/12 0:00,83,F,Permanent Home
18578,399771,D,7/5/12 0:00,84,F,Permanent Home
18579,399771,D,7/5/12 0:00,76,F,Permanent Home
18580,399771,D,7/6/12 0:00,75,F,Permanent Home
18581,399771,D,7/6/12 0:00,62,F,Permanent Home
18582,399771,D,7/6/12 0:00,8,F,Permanent Home
18583,399771,D,7/6/12 0:00,72,M,Permanent Home
18584,399771,D,7/7/12 0:00,70,M,Permanent Home
18587,399771,D,7/7/12 0:00,72,M,Permanent Home
18588,399771,D,7/8/12 0:00,71,M,Permanent Home
18589,399771,D,7/8/12 0:00,65,M,Permanent Home
18590,399771,D,7/8/12 0:00,72,M,Permanent Home
18585,399771,D,7/7/12 0:00,43,M,Permanent Structure
18586,399771,D,7/7/12 0:00,43,M,Permanent Structure
18593,399779,D,7/10/12 0:00,76,M,Permanent Home
18594,399907,D,7/17/12 0:00,62,M,Permanent Structure
18598,399933,D,7/17/12 0:00,89,M,Permanent Home
18596,399934,D,7/17/12 0:00,89,M,Permanent Home
18597,399935,D,7/17/12 0:00,89,M,Permanent Home
18599,400154,D,7/16/12 0:00,40,M,Outside/Open Areas
18617,400569,D,7/23/12 0:00,71,M,Under Tree
18840,400745,D,7/2/12 0:00,49,M,Boating
18619,400919,D,8/22/12 0:00,17,M,Outside/Open Areas
18621,401041,D,7/5/12 0:00,60,M,Permanent Home
18622,401041,D,7/6/12 0:00,62,F,Permanent Home
18620,401041,D,7/2/12 0:00,51,F,Permanent Structure
18623,401043,D,7/1/12 0:00,72,M,Outside/Open Areas
18625,401109,D,7/27/12 0:00,33,M,Outside/Open Areas
18624,401109,D,7/26/12 0:00,64,F,Permanent Structure
18633,401247,D,9/16/12 0:00,66,M,In Water
18661,401316,D,7/7/12 0:00,58,M,Heavy Equipment/Construction
18662,401316,D,7/7/12 0:00,50,M,Heavy Equipment/Construction
18648,401680,I,8/3/12 0:00,36,M,Boating
18925,402190,D,9/11/12 0:00,31,M,Outside/Open Areas
18845,402331,D,,89,F,Unknown
18846,402331,D,,64,M,Unknown
18847,402331,D,,52,F,Unknown
18848,402384,D,,76,M,Unknown
18849,402384,D,,56,M,Unknown
18850,402384,D,,77,F,Unknown
18851,402384,D,,67,F,Unknown
18852,402384,D,,57,F,Unknown
18853,402384,D,,61,M,Unknown
18854,402384,D,,,M,Unknown
18640,402421,D,7/20/12 0:00,22,M,Boating
18641,402421,D,7/20/12 0:00,,M,Boating
18642,402422,D,7/20/12 0:00,22,M,Boating
18643,402422,D,7/20/12 0:00,,M,Boating
18644,402449,D,6/24/12 0:00,51,M,In Water
18645,402473,D,7/3/12 0:00,60,M,Under Tree
18650,402885,D,8/4/12 0:00,3,M,Vehicle/Towed Trailer
18649,402886,D,8/3/12 0:00,2,M,Vehicle/Towed Trailer
18671,403086,D,7/20/12 0:00,3,M,Vehicle/Towed Trailer
18666,403087,D,7/7/12 0:00,43,M,Boating
18667,403087,D,7/7/12 0:00,55,M,Boating
18664,403089,D,7/1/12 0:00,15,M,In Water
18665,403089,D,7/1/12 0:00,17,M,In Water
18669,403213,D,7/8/12 0:00,48,F,Outside/Open Areas
18672,403653,D,7/21/12 0:00,24,M,Under Tree
18673,403655,I,7/7/12 0:00,12,M,In Water
18674,403655,I,7/7/12 0:00,8,M,In Water
18677,403704,D,7/7/12 0:00,86,M,Permanent Home
18678,403704,D,7/9/12 0:00,90,M,Permanent Home
18679,403704,D,7/9/12 0:00,90,F,Permanent Home
18680,403711,D,7/6/12 0:00,62,M,Permanent Home
18681,403711,D,7/6/12 0:00,53,M,Permanent Home
18682,403711,D,7/8/12 0:00,80,F,Permanent Home
18683,403711,D,7/11/12 0:00,78,F,Permanent Home
18684,403711,D,7/12/12 0:00,58,M,Permanent Home
18831,403712,D,7/18/12 0:00,77,M,Permanent Home
18686,403713,D,7/27/12 0:00,51,M,Permanent Home
18837,403775,I,7/26/12 0:00,61,M,Outside/Open Areas
18688,404007,D,8/2/12 0:00,3,M,Vehicle/Towed Trailer
18689,404007,D,8/2/12 0:00,2,F,Vehicle/Towed Trailer
18790,404050,D,7/6/12 0:00,38,M,Unknown
18782,404050,D,7/4/12 0:00,56,M,Permanent Home
18783,404050,D,7/5/12 0:00,48,M,Permanent Home
18784,404050,D,7/5/12 0:00,61,F,Permanent Home
18785,404050,D,7/5/12 0:00,59,M,Permanent Home
18786,404050,D,7/5/12 0:00,91,F,Permanent Home
18787,404050,D,7/5/12 0:00,58,M,Permanent Home
18788,404050,D,7/6/12 0:00,65,F,Permanent Home
18789,404050,D,7/6/12 0:00,53,M,Permanent Home
18791,404050,D,7/6/12 0:00,46,F,Permanent Home
18792,404050,D,7/7/12 0:00,100,F,Permanent Home
18793,404050,D,7/7/12 0:00,89,F,Permanent Home
18794,404050,D,7/7/12 0:00,56,F,Permanent Home
18795,404050,D,7/7/12 0:00,53,F,Permanent Home
18796,404050,D,7/7/12 0:00,79,F,Permanent Home
18797,404050,D,7/7/12 0:00,81,M,Permanent Home
18798,404050,D,7/7/12 0:00,48,M,Permanent Home
18799,404050,D,7/8/12 0:00,55,M,Permanent Home
18800,404050,D,7/9/12 0:00,79,F,Permanent Home
18801,404050,D,7/10/12 0:00,70,M,Permanent Home
18802,404050,D,7/10/12 0:00,57,M,Permanent Home
18803,404050,D,7/10/12 0:00,73,M,Permanent Home
18804,404050,D,7/11/12 0:00,68,M,Permanent Home
18805,404050,I,7/4/12 0:00,69,M,Vehicle/Towed Trailer
18806,404050,I,7/4/12 0:00,70,F,Vehicle/Towed Trailer
18827,404138,D,7/18/12 0:00,50,M,Permanent Home
18828,404138,D,7/18/12 0:00,69,F,Permanent Home
18829,404138,D,7/18/12 0:00,60,M,Permanent Home
18826,404139,D,7/25/12 0:00,64,M,Permanent Home
18690,404467,I,7/1/12 0:00,57,M,Unknown
18692,404476,D,8/7/12 0:00,0,M,Vehicle/Towed Trailer
20850,404559,D,7/6/12 0:00,,M,Permanent Home
20851,404559,D,7/7/12 0:00,,F,Permanent Home
20852,404561,D,7/6/12 0:00,37,M,Permanent Home
20855,404564,I,7/5/12 0:00,83,F,Permanent Home
20856,404564,I,7/8/12 0:00,,M,Permanent Home
20857,404564,I,7/10/12 0:00,,M,Permanent Home
20853,404572,D,7/5/12 0:00,49,F,Permanent Home
20854,404572,D,7/6/12 0:00,42,M,Permanent Home
20858,404573,I,7/5/12 0:00,,M,Other
20859,404584,I,7/15/12 0:00,,M,Permanent Home
18706,404671,D,7/7/12 0:00,28,F,Vehicle/Towed Trailer
18707,404748,D,7/8/12 0:00,15,M,In Water
18735,404755,D,7/30/12 0:00,12,F,In Water
18807,404832,D,5/24/12 0:00,15,F,In Water
18889,405016,D,7/2/12 0:00,85,F,Permanent Home
18890,405016,D,7/2/12 0:00,84,F,Permanent Home
18891,405016,D,7/2/12 0:00,72,M,Permanent Home
18830,405075,D,7/30/12 0:00,52,M,Permanent Home
18839,405366,D,6/10/12 0:00,53,M,Unknown
18844,405507,D,7/8/12 0:00,,M,Unknown
18841,405564,D,7/5/12 0:00,,M,Unknown
18842,405564,D,7/5/12 0:00,,M,Unknown
18843,405564,D,7/5/12 0:00,,M,Unknown
18856,405620,I,7/18/12 0:00,71,M,Other
18862,405932,I,7/1/12 0:00,46,M,Golfing
18867,406183,D,8/5/12 0:00,41,M,In Water
18875,406187,D,7/5/12 0:00,35,M,Vehicle/Towed Trailer
18878,406465,D,8/8/12 0:00,51,M,Outside/Open Areas
18879,406465,D,8/11/12 0:00,54,M,Outside/Open Areas
18877,406465,D,8/8/12 0:00,52,M,Permanent Structure
18881,406466,D,8/15/12 0:00,64,F,Outside/Open Areas
18880,406466,D,8/14/12 0:00,37,M,Permanent Structure
18882,406469,D,9/21/12 0:00,17,M,In Water
19677,406779,D,9/24/12 0:00,51,M,In Water
19019,406924,D,7/1/12 0:00,78,M,Unknown
18934,407002,D,8/18/12 0:00,9,M,In Water
18895,407265,D,8/18/12 0:00,38,M,In Water
18892,407653,D,6/30/12 0:00,82,F,Permanent Structure
18893,407717,D,5/29/12 0:00,47,M,Outside/Open Areas
18894,407855,D,7/25/12 0:00,31,F,In Water
18896,407952,D,8/18/12 0:00,33,M,In Water
18898,408375,D,8/3/12 0:00,67,F,Mobile/Trailer Home
18900,408732,D,8/5/12 0:00,41,M,Outside/Open Areas
18904,408887,I,8/5/12 0:00,50,M,Outside/Open Areas
18905,409003,D,10/13/12 0:00,14,M,In Water
18906,409136,D,8/28/12 0:00,,M,In Water
18907,409139,D,8/28/12 0:00,,M,In Water
18908,409140,D,8/28/12 0:00,,M,In Water
18911,409193,I,8/13/12 0:00,58,F,Permanent Home
18912,409668,D,8/15/12 0:00,41,M,Boating
18938,410089,D,8/29/12 0:00,60,F,Permanent Home
18939,410089,D,8/29/12 0:00,52,M,Permanent Home
18917,410101,D,8/28/12 0:00,75,M,Vehicle/Towed Trailer
18920,410167,D,8/29/12 0:00,52,M,Vehicle/Towed Trailer
18921,410369,D,8/19/12 0:00,50,M,Boating
18922,410535,I,8/19/12 0:00,19,M,Boating
18923,410705,I,8/18/12 0:00,63,M,Vehicle/Towed Trailer
18924,410712,D,9/11/12 0:00,16,M,Under Tree
18927,410928,D,8/4/12 0:00,40,M,In Water
18928,410930,D,8/30/12 0:00,16,M,In Water
18929,411052,D,10/26/12 0:00,51,M,Other
18932,411159,D,8/1/12 0:00,2,F,In Water
18940,411290,D,8/7/12 0:00,34,M,Outside/Open Areas
18957,411455,I,9/17/12 0:00,,M,Outside/Open Areas
18984,411490,D,10/23/12 0:00,14,M,Camping
19261,411591,D,10/29/12 0:00,8,M,Under Tree
19001,411682,D,6/28/12 0:00,67,F,Permanent Structure
19002,411682,D,6/30/12 0:00,82,M,Permanent Structure
18958,411964,D,8/30/12 0:00,64,F,Vehicle/Towed Trailer
18961,411970,I,9/28/12 0:00,34,F,Outside/Open Areas
18996,412625,D,9/7/12 0:00,71,M,Outside/Open Areas
18966,412894,D,10/30/12 0:00,60,M,Outside/Open Areas
18967,412894,I,10/30/12 0:00,62,M,Outside/Open Areas
19404,413100,D,10/29/12 0:00,55,M,Outside/Open Areas
19813,413102,D,10/29/12 0:00,,M,Outside/Open Areas
19552,413112,D,10/29/12 0:00,,,Unknown
19553,413112,D,10/29/12 0:00,,,Permanent Home
19554,413112,D,10/29/12 0:00,77,M,Permanent Home
19555,413112,I,10/29/12 0:00,83,M,Permanent Home
