FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
22958,533053,D,8/31/14 0:00,8,M,Outside/Open Areas
23057,533128,D,8/30/14 0:00,64,M,Vehicle/Towed Trailer
22961,533814,I,8/23/14 0:00,37,M,Vehicle/Towed Trailer
22962,534103,D,7/11/14 0:00,23,F,Outside/Open Areas
22963,535039,D,7/6/14 0:00,32,M,In Water
22997,535650,D,7/19/14 0:00,11,M,In Water
22966,536160,D,7/3/14 0:00,78,F,Permanent Home
22967,536160,D,7/3/14 0:00,80,M,Permanent Home
22965,536160,D,7/1/14 0:00,68,F,Vehicle/Towed Trailer
22968,536162,D,7/3/14 0:00,50,M,Outside/Open Areas
22969,536176,I,7/6/14 0:00,80,F,Vehicle/Towed Trailer
22970,536277,D,7/5/14 0:00,76,M,Permanent Home
22971,536278,D,7/9/14 0:00,91,F,Permanent Home
22973,536282,D,7/4/14 0:00,14,M,In Water
22975,536284,D,7/4/14 0:00,45,M,In Water
22977,536423,D,7/27/14 0:00,20,M,In Water
23018,536655,I,8/18/14 0:00,57,F,Vehicle/Towed Trailer
23019,536655,I,8/18/14 0:00,34,M,Vehicle/Towed Trailer
23020,536655,I,8/18/14 0:00,14,M,Vehicle/Towed Trailer
22981,536666,D,7/8/14 0:00,,M,Camping
22982,536764,D,7/17/14 0:00,54,M,Permanent Structure
22983,536766,D,7/22/14 0:00,65,M,Outside/Open Areas
23043,537158,D,7/24/14 0:00,38,M,Camping
23044,537158,D,7/24/14 0:00,13,M,Camping
23045,537158,D,7/24/14 0:00,38,F,Camping
22987,537287,D,9/22/14 0:00,58,M,In Water
23002,537358,I,7/30/14 0:00,25,M,Outside/Open Areas
22995,537869,D,7/30/14 0:00,17,M,Outside/Open Areas
22996,537888,D,8/5/14 0:00,20,M,In Water
25240,538239,D,9/28/14 0:00,57,F,In Water
23008,538290,D,7/1/14 0:00,64,M,Permanent Home
23009,538293,D,7/1/14 0:00,14,M,Mobile/Trailer Home
23010,538384,D,5/16/14 0:00,23,M,In Water
23011,538806,D,10/4/14 0:00,55,M,In Water
23012,538835,D,8/2/14 0:00,58,M,Vehicle/Towed Trailer
23013,538836,D,8/10/14 0:00,74,M,Permanent Home
23014,538837,D,8/18/14 0:00,65,M,Permanent Structure
23015,539073,D,10/2/14 0:00,28,M,Permanent Home
23016,539328,D,8/9/14 0:00,59,F,In Water
23017,539329,D,8/27/14 0:00,17,M,In Water
23034,539420,D,8/14/14 0:00,27,M,School
23022,539814,D,8/4/14 0:00,19,M,In Water
23023,539815,D,8/12/14 0:00,35,M,In Water
23031,539888,D,8/3/14 0:00,27,M,Under Tree
23032,539888,D,8/6/14 0:00,31,M,Under Tree
23028,540008,D,9/18/14 0:00,39,M,In Water
23029,540131,D,8/25/14 0:00,55,M,Outside/Open Areas
23073,540247,D,8/6/14 0:00,58,M,In Water
23035,541035,I,8/25/14 0:00,49,M,Under Tree
23036,541097,I,9/1/14 0:00,2,F,Vehicle/Towed Trailer
23088,541109,D,8/26/14 0:00,18,M,In Water
23040,541110,D,4/8/14 0:00,62,M,In Water
23047,541261,I,10/7/14 0:00,62,M,Other
23055,541429,D,10/28/14 0:00,33,M,Under Tree
23063,541842,D,4/19/14 0:00,51,M,In Water
23062,542059,D,10/31/14 0:00,64,M,Outside/Open Areas
23066,542350,D,8/10/14 0:00,43,F,In Water
23067,542770,I,11/9/14 0:00,,,Vehicle/Towed Trailer
23070,542780,I,11/13/14 0:00,48,F,Vehicle/Towed Trailer
23068,542862,D,9/16/14 0:00,66,M,Vehicle/Towed Trailer
23072,542913,D,9/22/14 0:00,64,F,Vehicle/Towed Trailer
23074,543061,D,9/6/14 0:00,61,F,Outside/Open Areas
23075,543061,D,9/13/14 0:00,69,F,Outside/Open Areas
23076,543154,D,9/8/14 0:00,53,F,Vehicle/Towed Trailer
23078,543173,D,10/13/14 0:00,33,M,Mobile/Trailer Home
23093,543205,D,9/8/14 0:00,76,F,In Water
23080,543237,D,10/12/14 0:00,61,M,In Water
23081,543238,D,10/12/14 0:00,68,F,In Water
23082,543239,D,10/26/14 0:00,18,M,In Water
23083,543240,D,11/11/14 0:00,24,M,In Water
23084,543249,D,11/1/14 0:00,79,F,In Water
23085,543249,D,11/1/14 0:00,86,M,In Water
23086,543249,D,11/1/14 0:00,60,M,In Water
23087,543249,D,11/1/14 0:00,56,F,In Water
23089,543319,D,9/17/14 0:00,52,M,In Water
23090,543320,D,9/17/14 0:00,49,M,In Water
23091,543419,D,9/5/14 0:00,46,F,Under Tree
24179,543633,D,10/6/14 0:00,,M,Unknown
23100,543807,D,9/18/14 0:00,35,F,Vehicle/Towed Trailer
23097,543927,I,11/16/14 0:00,,M,Vehicle/Towed Trailer
23095,543932,I,11/16/14 0:00,23,M,Vehicle/Towed Trailer
23096,543932,I,11/16/14 0:00,27,M,Vehicle/Towed Trailer
23098,544123,D,9/1/14 0:00,65,M,In Water
23101,544313,D,9/26/14 0:00,26,M,In Water
23104,544470,D,9/27/14 0:00,34,M,Outside/Open Areas
23122,544471,D,10/25/14 0:00,46,M,In Water
24127,544540,D,10/22/14 0:00,0,F,Vehicle/Towed Trailer
25245,544667,D,12/4/14 0:00,17,M,Vehicle/Towed Trailer
23116,544779,I,12/6/14 0:00,46,F,Unknown
23117,544779,I,12/6/14 0:00,48,M,Unknown
23118,544779,I,12/6/14 0:00,50,M,Unknown
23119,544779,I,12/6/14 0:00,15,M,Unknown
23120,544779,I,12/6/14 0:00,14,M,Unknown
23123,544871,D,10/25/14 0:00,46,M,In Water
24121,545118,D,12/10/14 0:00,40,M,Under Tree
27274,545210,I,12/8/14 0:00,,M,Unknown
24124,545231,D,10/10/14 0:00,,M,Boating
24128,545622,D,10/13/14 0:00,,,Mobile/Trailer Home
24129,545749,D,1/18/14 0:00,,M,Outside/Open Areas
24130,545752,D,5/14/14 0:00,,,Outside/Open Areas
24133,545870,I,11/22/14 0:00,64,M,Vehicle/Towed Trailer
24134,545870,I,11/22/14 0:00,59,F,Vehicle/Towed Trailer
22630,508938,D,3/6/14 0:00,74,F,In Water
22659,508989,I,3/29/14 0:00,,M,Vehicle/Towed Trailer
22658,509004,D,3/7/14 0:00,39,M,Outside/Open Areas
22660,509182,I,5/11/14 0:00,,,Unknown
22661,509257,D,3/16/14 0:00,19,M,In Water
22662,509650,I,4/19/14 0:00,50,F,Outside/Open Areas
22664,509934,I,5/27/14 0:00,49,M,Vehicle/Towed Trailer
22743,512188,D,4/15/14 0:00,74,M,Other
22947,512340,D,6/13/14 0:00,71,M,Outside/Open Areas
23006,512399,D,5/28/14 0:00,56,M,Other
22680,512792,D,4/25/14 0:00,0,M,Permanent Home
22692,512841,I,3/11/14 0:00,18,M,Outside/Open Areas
27375,513210,I,6/18/14 0:00,61,M,Other
27376,513210,I,6/18/14 0:00,35,M,Other
27377,513210,I,6/18/14 0:00,51,M,Other
22744,513713,I,4/16/14 0:00,84,M,Vehicle/Towed Trailer
22745,513942,D,4/25/14 0:00,19,M,In Water
22747,513945,D,4/26/14 0:00,60,,In Water
22931,513992,D,6/17/14 0:00,,M,Outside/Open Areas
22952,514014,D,6/16/14 0:00,5,F,Mobile/Trailer Home
22953,514042,D,6/16/14 0:00,74,M,Vehicle/Towed Trailer
22756,514129,D,4/8/14 0:00,56,M,Mobile/Trailer Home
22926,514443,D,6/20/14 0:00,29,M,Outside/Open Areas
22870,515013,D,6/6/14 0:00,59,M,Boating
22825,515209,I,4/28/14 0:00,39,F,Vehicle/Towed Trailer
22769,515287,I,6/16/14 0:00,59,M,Vehicle/Towed Trailer
22768,515407,D,6/13/14 0:00,20,M,In Water
22760,515523,D,4/24/14 0:00,25,M,Other
22763,515636,D,4/5/14 0:00,24,F,Vehicle/Towed Trailer
22764,515636,D,4/5/14 0:00,5,M,Vehicle/Towed Trailer
27327,516081,D,4/2/14 0:00,,M,In Water
22786,516848,D,4/29/14 0:00,67,M,Vehicle/Towed Trailer
22779,516877,I,6/1/14 0:00,10,F,Camping
25226,516957,D,4/29/14 0:00,67,F,Vehicle/Towed Trailer
22789,517173,D,6/5/14 0:00,72,M,Vehicle/Towed Trailer
22790,517176,D,6/5/14 0:00,6,M,Vehicle/Towed Trailer
22918,517404,I,7/1/14 0:00,44,M,In Water
22919,517406,I,7/1/14 0:00,16,M,In Water
22796,517409,D,7/3/14 0:00,11,F,In Water
22798,517769,D,5/8/14 0:00,1,F,Vehicle/Towed Trailer
22802,518612,D,5/7/14 0:00,20,M,In Water
22804,519820,D,4/14/14 0:00,19,M,In Water
22805,519892,D,5/27/14 0:00,3,F,In Water
22806,520066,D,6/19/14 0:00,56,M,Under Tree
22822,520683,D,5/2/14 0:00,91,M,In Water
22824,521230,D,7/16/14 0:00,39,M,Heavy Equipment/Construction
22844,521326,D,6/2/14 0:00,55,M,Heavy Equipment/Construction
27328,521328,D,6/1/14 0:00,27,M,In Water
22826,521419,D,6/3/14 0:00,62,M,Outside/Open Areas
22827,521420,D,6/8/14 0:00,54,F,Outside/Open Areas
22828,521420,D,6/11/14 0:00,64,M,Outside/Open Areas
22829,521421,D,6/6/14 0:00,54,M,Outside/Open Areas
22840,521582,D,6/18/14 0:00,32,M,Under Tree
22841,521910,D,7/22/14 0:00,41,M,Outside/Open Areas
22842,522104,D,7/22/14 0:00,53,M,In Water
22849,522429,D,5/4/14 0:00,56,M,Permanent Home
22850,522678,D,5/29/14 0:00,17,M,In Water
22851,522678,D,5/29/14 0:00,39,M,In Water
22852,522734,D,7/23/14 0:00,64,F,Outside/Open Areas
22854,522769,D,7/20/14 0:00,16,M,In Water
22855,522783,D,5/28/14 0:00,36,M,In Water
22856,522784,D,5/28/14 0:00,21,M,In Water
22858,522787,D,7/3/14 0:00,34,M,In Water
22861,522803,D,5/31/14 0:00,21,M,In Water
22862,522803,D,5/31/14 0:00,25,M,In Water
22863,523010,I,5/8/14 0:00,19,F,Vehicle/Towed Trailer
22864,523159,D,5/25/14 0:00,40,M,In Water
22944,523476,D,7/26/14 0:00,18,M,In Water
22866,523599,D,7/19/14 0:00,31,M,In Water
22867,523600,D,7/20/14 0:00,37,M,In Water
22868,523714,D,5/10/14 0:00,,M,In Water
22869,524189,D,7/18/14 0:00,25,M,In Water
22871,524482,D,5/25/14 0:00,51,M,Outside/Open Areas
22872,524482,D,5/25/14 0:00,24,M,Outside/Open Areas
22873,524482,D,5/25/14 0:00,46,M,Outside/Open Areas
22878,524498,D,6/5/14 0:00,81,F,Vehicle/Towed Trailer
22879,524503,D,6/5/14 0:00,74,M,Permanent Home
22881,524551,D,7/30/14 0:00,84,M,Mobile/Trailer Home
22882,524765,D,4/28/14 0:00,21,M,Permanent Home
22898,524799,D,6/29/14 0:00,14,M,In Water
22903,525286,D,6/30/14 0:00,57,M,Permanent Structure
22889,525914,D,6/23/14 0:00,6,F,In Water
22890,525914,D,6/23/14 0:00,24,F,In Water
22891,526186,D,7/24/14 0:00,1,F,Vehicle/Towed Trailer
22892,526195,D,7/27/14 0:00,53,M,Vehicle/Towed Trailer
22893,526206,D,8/10/14 0:00,4,M,In Water
22894,526206,D,8/10/14 0:00,,F,In Water
22901,526449,D,6/7/14 0:00,68,M,In Water
23058,526593,D,8/9/14 0:00,36,F,Outside/Open Areas
23059,526593,D,8/9/14 0:00,39,M,Outside/Open Areas
22897,527157,D,6/18/14 0:00,56,M,Unknown
22900,527485,I,6/15/14 0:00,84,F,Permanent Home
22905,527561,D,6/30/14 0:00,17,M,In Water
22920,528477,I,7/20/14 0:00,50,M,In Water
22938,528690,D,6/12/14 0:00,18,M,Vehicle/Towed Trailer
24132,545893,I,11/24/14 0:00,32,M,Vehicle/Towed Trailer
24139,546094,I,12/13/14 0:00,38,F,Vehicle/Towed Trailer
24151,546597,I,11/26/14 0:00,,,Vehicle/Towed Trailer
24143,546821,I,11/18/14 0:00,59,M,Vehicle/Towed Trailer
27303,546877,I,12/24/14 0:00,52,M,Outside/Open Areas
27304,546877,I,12/24/14 0:00,27,M,Outside/Open Areas
27299,546941,D,12/30/14 0:00,79,F,Vehicle/Towed Trailer
27297,546944,D,12/30/14 0:00,29,M,Permanent Home
24155,547724,D,12/6/14 0:00,35,M,Outside/Open Areas
24156,547949,D,3/16/14 0:00,53,F,Outside/Open Areas
24157,547999,D,8/20/14 0:00,18,M,Vehicle/Towed Trailer
24162,548026,I,12/3/14 0:00,91,F,Outside/Open Areas
24175,548028,I,12/20/14 0:00,27,F,Vehicle/Towed Trailer
24163,548124,D,9/7/14 0:00,57,M,Heavy Equipment/Construction
24164,548127,I,11/26/14 0:00,18,M,Outside/Open Areas
24173,548251,I,11/22/14 0:00,62,F,Vehicle/Towed Trailer
24174,548339,D,11/5/14 0:00,51,M,In Water
24176,548454,D,12/12/14 0:00,59,M,In Water
24202,549366,I,10/24/14 0:00,51,M,Vehicle/Towed Trailer
27488,549591,I,11/24/14 0:00,14,M,Vehicle/Towed Trailer
27489,549591,I,11/24/14 0:00,12,M,Vehicle/Towed Trailer
27490,549591,I,11/24/14 0:00,11,F,Vehicle/Towed Trailer
24205,549708,D,11/20/14 0:00,46,M,Outside/Open Areas
24208,549926,I,12/20/14 0:00,47,M,Vehicle/Towed Trailer
24213,550108,I,11/13/14 0:00,27,M,Vehicle/Towed Trailer
24214,550110,I,11/13/14 0:00,25,M,Vehicle/Towed Trailer
24215,550110,I,11/13/14 0:00,27,F,Vehicle/Towed Trailer
24216,550152,I,12/16/14 0:00,87,M,Outside/Open Areas
24239,550166,I,11/19/14 0:00,77,M,Other
24240,550166,I,11/18/14 0:00,82,M,Outside/Open Areas
24241,550166,I,11/19/14 0:00,60,M,Outside/Open Areas
24243,550166,I,11/19/14 0:00,56,M,Outside/Open Areas
24245,550166,I,11/18/14 0:00,30,M,Outside/Open Areas
24242,550166,I,11/18/14 0:00,59,F,Permanent Home
24244,550166,I,11/19/14 0:00,82,M,Permanent Home
24238,550166,I,11/19/14 0:00,46,M,Vehicle/Towed Trailer
24225,550167,I,11/19/14 0:00,56,M,Outside/Open Areas
24236,550174,I,11/21/14 0:00,68,M,Permanent Home
24235,550174,I,11/20/14 0:00,92,F,Permanent Structure
24234,550174,I,11/21/14 0:00,51,M,Vehicle/Towed Trailer
24237,550177,D,11/20/14 0:00,57,M,Outside/Open Areas
24246,550197,D,12/3/14 0:00,99,F,Permanent Home
24248,550201,I,11/22/14 0:00,,F,Vehicle/Towed Trailer
24249,550201,I,11/22/14 0:00,,F,Vehicle/Towed Trailer
24250,550201,I,11/22/14 0:00,,M,Vehicle/Towed Trailer
25217,551124,D,12/31/14 0:00,39,M,Outside/Open Areas
25222,551757,D,12/30/14 0:00,91,M,Permanent Home
25228,552151,D,12/1/14 0:00,51,M,Other
25229,552151,D,12/1/14 0:00,,,Other
27265,552175,D,12/23/14 0:00,33,F,Business
27266,552175,D,12/23/14 0:00,71,F,Mobile/Trailer Home
27267,552175,D,12/27/14 0:00,71,M,Vehicle/Towed Trailer
25232,552186,D,12/17/14 0:00,23,M,Vehicle/Towed Trailer
25235,552229,D,12/25/14 0:00,38,F,Vehicle/Towed Trailer
25236,552229,D,12/25/14 0:00,14,F,Vehicle/Towed Trailer
27270,552705,D,12/23/14 0:00,45,M,Mobile/Trailer Home
27271,552705,D,12/23/14 0:00,40,F,Mobile/Trailer Home
26262,553043,D,12/11/14 0:00,11,M,Vehicle/Towed Trailer
26265,553167,I,12/11/14 0:00,14,M,Outside/Open Areas
27256,553293,D,12/30/14 0:00,39,M,In Water
27257,553293,I,12/30/14 0:00,53,M,In Water
27263,553363,D,12/23/14 0:00,40,M,Other
27264,553363,D,12/23/14 0:00,66,M,Other
27300,553908,D,12/31/14 0:00,29,F,Unknown
27293,553951,D,12/1/14 0:00,23,M,In Water
27505,553953,D,12/5/14 0:00,38,M,In Water
27296,553954,D,12/21/14 0:00,24,M,In Water
27548,563939,D,12/3/14 0:00,64,F,Vehicle/Towed Trailer
27550,563956,D,12/5/14 0:00,91,M,Outside/Open Areas
28781,577899,D,1/7/14 0:00,24,M,Outside/Open Areas
29099,592624,D,5/27/14 0:00,52,F,Under Tree
21648,498177,D,1/22/14 0:00,60,M,Vehicle/Towed Trailer
21649,498185,D,1/28/14 0:00,37,F,Vehicle/Towed Trailer
21650,498186,D,1/28/14 0:00,68,F,Vehicle/Towed Trailer
21652,498267,D,1/24/14 0:00,47,M,In Water
21657,498332,D,1/10/14 0:00,83,F,Outside/Open Areas
21663,498424,I,3/30/14 0:00,52,F,Vehicle/Towed Trailer
21664,498435,D,1/20/14 0:00,84,M,In Water
21668,498453,I,1/16/14 0:00,,,Vehicle/Towed Trailer
21669,498453,I,1/16/14 0:00,,,Vehicle/Towed Trailer
21670,498453,I,1/16/14 0:00,,,Vehicle/Towed Trailer
21672,498596,I,3/5/14 0:00,17,M,Outside/Open Areas
21680,498758,D,2/21/14 0:00,39,M,Vehicle/Towed Trailer
21681,498758,D,2/21/14 0:00,29,F,Vehicle/Towed Trailer
21682,498758,D,2/21/14 0:00,2,M,Vehicle/Towed Trailer
21678,499057,I,2/21/14 0:00,21,F,Vehicle/Towed Trailer
21679,499057,I,2/21/14 0:00,21,F,Vehicle/Towed Trailer
21686,499225,I,2/19/14 0:00,50,M,Vehicle/Towed Trailer
21687,499225,I,2/19/14 0:00,,M,Vehicle/Towed Trailer
21690,499421,I,2/14/14 0:00,49,M,Outside/Open Areas
22579,499440,D,3/22/14 0:00,,M,Outside/Open Areas
21698,499535,I,1/18/14 0:00,42,M,Vehicle/Towed Trailer
21699,499666,I,2/21/14 0:00,58,F,Vehicle/Towed Trailer
21702,500002,D,2/13/14 0:00,19,M,Outside/Open Areas
22298,500101,I,4/3/14 0:00,2,M,Permanent Home
22299,500101,I,4/3/14 0:00,3,M,Permanent Home
21708,500358,I,2/6/14 0:00,,F,Outside/Open Areas
21729,500996,I,1/28/14 0:00,29,M,Vehicle/Towed Trailer
21730,500996,I,1/28/14 0:00,2,F,Vehicle/Towed Trailer
21732,501003,I,2/2/14 0:00,24,F,Vehicle/Towed Trailer
21716,501022,I,1/30/14 0:00,72,M,Vehicle/Towed Trailer
21736,501329,I,1/30/14 0:00,97,M,Outside/Open Areas
21737,501354,I,2/12/14 0:00,55,M,Vehicle/Towed Trailer
21725,501402,I,4/16/14 0:00,65,F,Vehicle/Towed Trailer
21738,501752,D,4/7/14 0:00,3,M,In Water
21739,501815,I,2/12/14 0:00,50,M,Outside/Open Areas
21772,501932,D,2/23/14 0:00,,F,Vehicle/Towed Trailer
21757,502085,D,2/11/14 0:00,52,M,Outside/Open Areas
22759,502258,D,4/20/14 0:00,58,M,Other
22823,502275,D,2/11/14 0:00,72,M,Outside/Open Areas
21756,502279,D,2/11/14 0:00,92,F,Permanent Home
21778,502429,I,2/10/14 0:00,40,M,Outside/Open Areas
21777,502431,I,2/10/14 0:00,16,F,Vehicle/Towed Trailer
21779,502440,I,2/11/14 0:00,56,M,Vehicle/Towed Trailer
21780,502441,I,2/7/14 0:00,16,F,Vehicle/Towed Trailer
21766,502577,I,2/4/14 0:00,58,M,Vehicle/Towed Trailer
21767,502602,D,2/8/14 0:00,21,F,Outside/Open Areas
21768,502604,D,2/9/14 0:00,36,M,Outside/Open Areas
21781,502744,I,2/5/14 0:00,52,M,Vehicle/Towed Trailer
21782,502744,I,2/5/14 0:00,58,F,Vehicle/Towed Trailer
21775,502960,D,2/15/14 0:00,32,M,Outside/Open Areas
21776,502960,D,2/15/14 0:00,34,M,Outside/Open Areas
21771,502964,D,2/3/14 0:00,74,F,Vehicle/Towed Trailer
21773,503021,D,2/16/14 0:00,64,M,Outside/Open Areas
22884,503725,I,2/13/14 0:00,25,M,Mobile/Trailer Home
22886,503735,I,2/13/14 0:00,24,F,Vehicle/Towed Trailer
21798,504072,I,2/11/14 0:00,52,M,Vehicle/Towed Trailer
21799,504072,I,2/11/14 0:00,45,M,Vehicle/Towed Trailer
21800,504072,I,2/11/14 0:00,43,M,Vehicle/Towed Trailer
21808,504137,D,2/10/14 0:00,46,M,Outside/Open Areas
21796,504262,D,4/27/14 0:00,40,F,Outside/Open Areas
21797,504262,D,4/27/14 0:00,50,F,Outside/Open Areas
21802,504382,D,2/7/14 0:00,67,M,Outside/Open Areas
21804,504726,D,3/30/14 0:00,18,M,In Water
22705,504758,D,4/27/14 0:00,48,M,Permanent Home
22706,504758,D,4/27/14 0:00,20,F,Permanent Home
22707,504758,D,4/27/14 0:00,14,F,Permanent Home
22723,504760,D,4/27/14 0:00,1,F,Mobile/Trailer Home
22720,504760,D,4/27/14 0:00,72,F,Permanent Home
22721,504760,D,4/27/14 0:00,51,M,Permanent Home
22722,504760,D,4/27/14 0:00,82,M,Permanent Home
22724,504760,D,4/27/14 0:00,9,M,Permanent Home
22725,504760,D,4/27/14 0:00,7,M,Permanent Home
22727,504760,D,4/27/14 0:00,52,M,Permanent Home
22728,504760,D,4/27/14 0:00,53,F,Permanent Home
22729,504760,D,4/27/14 0:00,57,M,Permanent Home
22730,504760,D,4/27/14 0:00,31,M,Permanent Home
22731,504760,D,4/27/14 0:00,22,M,Permanent Home
22726,504760,D,4/27/14 0:00,50,F,Vehicle/Towed Trailer
22315,504762,D,4/27/14 0:00,55,F,Mobile/Trailer Home
21819,504826,D,2/20/14 0:00,,,Unknown
22220,504842,D,4/29/14 0:00,73,M,Vehicle/Towed Trailer
21812,504844,D,2/22/14 0:00,49,M,Outside/Open Areas
21814,504848,I,2/22/14 0:00,23,F,Vehicle/Towed Trailer
21815,504848,I,2/22/14 0:00,9,F,Vehicle/Towed Trailer
21816,504848,I,3/11/14 0:00,47,F,Vehicle/Towed Trailer
21891,505074,D,3/3/14 0:00,68,F,Permanent Home
22821,505204,D,4/27/14 0:00,68,M,Vehicle/Towed Trailer
21889,505228,D,4/28/14 0:00,60,M,Mobile/Trailer Home
21890,505228,D,4/28/14 0:00,44,F,Mobile/Trailer Home
21861,505288,D,4/28/14 0:00,60,F,Mobile/Trailer Home
21862,505288,D,4/28/14 0:00,34,M,Mobile/Trailer Home
