EPISODE_ID,EVENT_ID,RANGE,LOCATION,LATITUDE,LONGITUDE
73568,451825,1.26,CADDO MILLS,33.0548,-96.208
73570,445092,2.63,OLSON,38.91,-96.83
73570,445093,2.14,VALENCIA,39.04,-95.89
73570,445094,2.07,PAULINE,39,-95.68
73570,445095,0,TECUMSEH,39.05,-95.58
73570,445097,2.96,TOPEKA,39.01,-95.7
73570,445098,3.83,PAULINE,39,-95.74
73570,445099,0.69,LYNDON,38.61,-95.68
73570,445100,0,TECUMSEH,39.05,-95.58
73570,445101,2.96,VALENCIA,39.03,-95.86
73570,445102,2.77,LAKE SHAWNEE,39.01,-95.63
73570,445103,1.38,HELMICK,38.64,-96.6
73570,445104,2.77,VOLLAND,38.94,-96.45
73570,445105,5.1,VALENCIA,39.02,-95.81
73570,445378,2.72,MENOKEN,39.1192,-95.7553
73570,445378,2.09,KIRO,39.1176,-95.7683
73570,445378,1.93,KIRO,39.1132,-95.7682
73570,445378,2.36,MENOKEN,39.1138,-95.7559
73570,445390,1.92,LAWRENCE,38.9576,-95.2619
73570,445390,1.8,LAWRENCE,38.9578,-95.2596
73570,445390,1.85,LAWRENCE,38.9562,-95.2595
