EPISODE_ID,EVENT_ID,RANGE,LOCATION,LATITUDE,LONGITUDE
101377,606556,10.42,VAITOGI,-14.3244,-170.8347
101377,606556,3.81,PAGO PAGO,-14.2578,-170.5634
101377,606560,0,OFU,-14.2,-169.7
101377,606560,0,TA'U,-14.3,-169.5
101382,606604,0.9,HOMER,32.79,-93.06
100995,612634,3.23,SHINGLETOWN ARPT,40.53,-121.76
100995,612635,1.71,SIMS,41.06,-122.36
100996,612627,0.69,EAST QUINCY,39.92,-120.9
100997,604364,2.75,WILLIS,30.4561,-95.4994
100997,604364,4.74,WILLIS,30.4879,-95.4917
100998,609256,2.82,EAGLE POINT,29.54,-94.9109
100998,609257,25.04,SARGENT,28.5911,-95.9826
100998,609259,3.57,GALVESTON,29.2586,-94.8555
101037,612636,0.69,PACIFIC,38.76,-120.5
101071,604748,1.85,RED OAK,41.0463,-95.2364
101071,604748,2.1,RED OAK MUNI ARPT,40.9903,-95.2583
101071,604748,1.92,RED OAK,40.9929,-95.2377
101071,604748,1.68,RED OAK,41.0442,-95.2274
101071,604754,1.93,HANCOCK,41.4278,-95.3675
101071,604754,1.52,OAKLAND,41.3392,-95.4142
101071,604754,1.13,OAKLAND,41.3353,-95.3922
101071,604754,0.59,HANCOCK,41.3928,-95.3641
101071,604754,2.59,HANCOCK,41.4325,-95.3452
101071,608002,1.97,RANDOLPH,40.8954,-95.5872
101071,608002,2.12,RANDOLPH,40.845,-95.5934
101071,608002,2.11,RANDOLPH,40.8401,-95.5783
101071,608002,0.38,RANDOLPH,40.8736,-95.5756
101071,608002,1.65,RANDOLPH,40.8937,-95.5742
101071,608003,3.46,RIVERTON,40.6468,-95.6195
101071,608003,0.82,RIVERTON,40.6919,-95.5714
101071,608003,3.15,RIVERTON,40.7137,-95.5296
101071,608003,2.71,RIVERTON,40.7114,-95.601
101071,608003,3.46,RIVERTON,40.6588,-95.6298
101071,608005,3.57,HAMBURG,40.6505,-95.6353
101071,608005,0.44,HAMBURG REIDS ARPT,40.5859,-95.6532
101071,608005,1.12,HAMBURG REIDS ARPT,40.5858,-95.6302
101071,608005,2.59,HAMBURG,40.6275,-95.6164
101071,608005,3.49,RIVERTON,40.6468,-95.6202
92618,554995,0.44,(CRW) YEAGER ARPT,38.3637,-81.5988
92618,554995,0.72,(CRW) YEAGER ARPT,38.3641,-81.6111
92618,554995,0.52,(CRW) YEAGER ARPT,38.367,-81.6089
92618,554995,0.15,(CRW) YEAGER ARPT,38.3679,-81.6009
92618,554995,0.36,(CRW) YEAGER ARPT,38.3666,-81.595
92618,554995,0.82,(CRW) YEAGER ARPT,38.3595,-81.5928
92618,555241,0.15,(CRW) YEAGER ARPT,38.3687,-81.6021
92618,555241,0.19,(CRW) YEAGER ARPT,38.3687,-81.603
92618,555241,0.25,(CRW) YEAGER ARPT,38.367,-81.6027
92618,555241,0.24,(CRW) YEAGER ARPT,38.3668,-81.6019
92618,555241,0.18,(CRW) YEAGER ARPT,38.3677,-81.6014
92636,555247,0.68,HANGING ROCK,38.5584,-82.7265
92636,555247,0,PEDRO,38.63,-82.67
92636,555247,0,WATERLOO,38.7,-82.47
92636,555247,0,SCOTTOWN,38.55,-82.38
92636,555247,0.86,MILLER,38.5421,-82.2965
92636,555247,1.11,ROME,38.4442,-82.3309
92636,555247,0.53,NORTH KENOVA,38.4127,-82.5829
92636,555247,0,SHERIDAN,38.47,-82.6
92636,555248,0.89,LANGSVILLE,39.0437,-82.1946
92636,555248,1,PAGEVILLE,39.1802,-82.1632
93137,564716,0.46,ELK CREEK,38.1066,-85.3702
93137,564716,0.3,ELK CREEK,38.1036,-85.3669
93137,564717,8.29,WAYNESBURG,37.2242,-84.7511
93137,564717,7.83,WAYNESBURG,37.2266,-84.7386
93137,564717,7.61,WAYNESBURG,37.2326,-84.7448
93137,564717,7.97,WAYNESBURG,37.2317,-84.7558
93137,564718,3.72,HAYSVILLE,37.926,-86.3098
93137,564718,3.22,HAYSVILLE,37.9201,-86.3033
93137,564718,3.01,HAYSVILLE,37.9246,-86.2955
93137,564718,3.56,PAYNEVILLE,37.9299,-86.3047
93137,564719,0.58,CENTERFIELD,38.3549,-85.3913
93137,564719,0.46,WORTH,38.3519,-85.3882
93137,564719,0.39,WORTH,38.3556,-85.3802
93137,564719,0.61,WORTH,38.3563,-85.3879
93137,564720,2.94,MONITOR,38.6076,-85.2676
93137,564720,2.89,MONITOR,38.6084,-85.2653
93137,564720,3.05,MONITOR,38.6065,-85.261
93137,564720,3.13,MONITOR,38.6049,-85.2635
93137,564721,0.73,PEAKS MILL,38.3075,-84.8295
93137,564721,0.8,PEAKS MILL,38.3097,-84.828
93137,564721,0.74,PEAKS MILL,38.3102,-84.8239
93137,564721,0.74,PEAKS MILL,38.3108,-84.8208
92636,555248,0.4,BUNINGHAM,39.1759,-82.0198
92636,555248,2.01,MIDDLEPORT,38.9861,-82.083
92637,555249,0,SOUTH SHORE,38.72,-82.97
92637,555249,1.29,SILOAM,38.7482,-82.9056
92637,555249,1.35,SILOAM,38.7268,-82.8754
92637,555249,0.39,EDGINGTON,38.6852,-82.8826
92637,555249,0.64,GRAYS BRANCH,38.6432,-82.8622
92637,555249,1.05,GREENUP,38.5858,-82.8479
92637,555249,0.45,WORTHINGTON,38.5454,-82.7142
92637,555249,3.48,GREENUP,38.546,-82.8774
92637,555474,0,WESTWOOD,38.48,-82.67
92637,555474,1.1,WESTWOOD,38.4909,-82.6552
92637,555474,0.81,ASHLAND,38.4715,-82.6152
92637,555474,1.71,CATLETTSBURG,38.4444,-82.6053
92637,555474,0.3,CATLETTSBURG,38.4175,-82.5955
92637,555474,1.53,CATLETTSBURG,38.3983,-82.5945
92637,555474,1.91,CATLETTSBURG,38.3924,-82.5993
92645,556337,5.61,EAGLE ROCK,36.5855,-93.841
92645,556337,5.11,EAGLE ROCK,36.5778,-93.8353
92645,556337,4.44,EAGLE ROCK,36.5778,-93.8221
92645,556337,5.51,EAGLE ROCK,36.593,-93.8336
92645,556338,2.21,AVA,36.95,-92.61
92645,556338,1.91,AVA,36.9511,-92.6154
92645,556338,2.39,AVA,36.9457,-92.6071
92645,556338,2.57,AVA,36.9457,-92.6037
92645,556339,2.43,AVA MUNI MEML ARPT,36.9654,-92.7237
92645,556339,2.6,AVA MUNI MEML ARPT,36.9638,-92.7264
92645,556339,2.67,AVA MUNI MEML ARPT,36.9645,-92.7278
92645,556339,2.57,AVA MUNI MEML ARPT,36.9661,-92.7263
92645,556340,1.77,ANN,37.05,-92.18
92645,556340,1.92,ANN,37.0529,-92.1802
92645,556340,1.52,ANN,37.049,-92.1861
92645,556340,1.59,ANN,37.0486,-92.183
92645,556341,3.33,LANTON,36.52,-91.74
92645,556341,3.32,LANTON,36.5172,-91.7402
92645,556341,3.45,LANTON,36.5175,-91.738
92645,556341,3.45,LANTON,36.5199,-91.7378
92645,556342,0,NOEL,36.55,-94.48
92645,556342,0.14,NOEL,36.5484,-94.4815
92645,556342,0.17,NOEL,36.5487,-94.4827
92645,556342,0.09,NOEL,36.5506,-94.4815
92645,556343,1.5,CALM,36.5496,-91.1971
92645,556343,1.29,CALM,36.5532,-91.1929
92645,556343,0.68,CALM,36.5537,-91.1814
92645,556343,1.31,CALM,36.5461,-91.1931
92645,556344,1.87,COUCH,36.5739,-91.3706
92645,556344,2.05,COUCH,36.5715,-91.3702
92645,556344,1.9,COUCH,36.5731,-91.3733
92645,556344,1.77,COUCH,36.5753,-91.3717
92645,556345,4.17,MANSFIELD,37.1655,-92.5303
92645,556345,4.24,MANSFIELD,37.1655,-92.5282
92645,556345,4.3,MANSFIELD,37.1665,-92.5283
92645,556345,4.27,MANSFIELD,37.1668,-92.5294
92649,567007,0.63,GRIGGSTOWN,40.441,-74.6186
92649,567007,0.87,GRIGGSTOWN,40.4393,-74.6114
92649,567007,1,GRIGGSTOWN,40.4366,-74.6129
92649,567007,0.78,GRIGGSTOWN,40.4387,-74.6199
92655,555257,1.17,GRESHAM,32.2469,-95.3483
92655,555257,1.94,COPLEN,32.2453,-95.3128
92655,555257,2.16,GRESHAM,32.2378,-95.3143
92655,555257,0.72,GRESHAM,32.2401,-95.3469
92655,555260,1.4,TENNERYVILLE,32.5359,-94.777
92655,555260,2.85,LONGVIEW EASTSIDE AR,32.5405,-94.6905
92655,555260,2.16,LONGVIEW EASTSIDE AR,32.471,-94.6864
92655,555260,0.7,BODIE,32.4664,-94.7688
92655,555261,4.58,BULLARD,32.1083,-95.4039
92655,555261,2.77,REESE,31.9802,-95.3861
92655,555261,2.03,TUCULA,31.9907,-95.2171
92655,555261,3.44,MIXON,32.1234,-95.2487
92655,555262,1.8,CRIMCREST,32.1719,-94.8367
92655,555262,2.47,HENDERSON,32.1748,-94.7694
92655,555262,2.13,HENDERSON,32.1358,-94.7677
92655,555262,1.16,CRIMCREST,32.1344,-94.8275
92655,555263,2.45,TATUM,32.335,-94.5132
92655,555263,2.63,TATUM,32.3358,-94.5045
92655,555263,1.49,TATUM,32.3183,-94.5064
92655,555263,1.4,TATUM,32.3192,-94.5121
92655,555264,3.2,MARSHALL,32.5712,-94.3952
92655,555264,1.59,MARSHALL NORTHEAST,32.5685,-94.3063
92655,555264,0.87,MARSHALL ARPT,32.5162,-94.3142
92655,555264,1.8,MARSHALL,32.522,-94.3993
92655,555265,1.68,RIDERVILLE,32.1765,-94.3726
92655,555265,1.14,CARTHAGE CO ARPT,32.1806,-94.3149
92655,555265,2.48,CARTHAGE CO ARPT,32.1344,-94.3053
92655,555265,1.56,CARTHAGE,32.1338,-94.3684
92656,555266,4.31,REEDS STORE,32.2275,-93.7716
92656,555266,4.16,FRIERSON,32.2299,-93.7672
92656,555266,4.11,FRIERSON,32.2285,-93.7656
92656,555266,4.27,REEDS STORE,32.2266,-93.7705
92656,555267,2.45,LOLA,31.8854,-93.7805
92656,555267,2.9,LOLA,31.892,-93.7808
92656,555267,0.77,CATUNA,31.8922,-93.7106
92656,555267,1.08,BENSON,31.8823,-93.7113
92656,555268,1.74,SHREVEPORT,32.5,-93.7683
92656,555268,2.28,SHREVEPORT,32.4942,-93.7148
93137,564721,0.71,PEAKS MILL,38.3102,-84.8178
93137,564721,0.72,PEAKS MILL,38.31,-84.816
93137,564721,0.66,PEAKS MILL,38.3087,-84.8148
93137,564721,0.51,PEAKS MILL,38.307,-84.8171
93137,569455,0.96,PARIS,38.2083,-84.2404
93137,569455,0.98,PARIS,38.2104,-84.2368
93137,569455,1.24,PARIS,38.2069,-84.2345
93137,569455,1.41,PARIS,38.2023,-84.237
93137,569455,1.34,PARIS,38.2023,-84.2397
93137,569456,0.5,CYNTHIANA,38.3869,-84.3027
93137,569456,0.66,CYNTHIANA,38.3894,-84.2981
93137,569456,1.24,CYNTHIANA,38.3979,-84.297
93137,569456,1.26,CYNTHIANA,38.3981,-84.3033
93137,569456,0.98,CYNTHIANA,38.3931,-84.3069
93137,569457,2.07,OAKLAND MILLS,38.4199,-84.0015
93137,569457,2.04,OAKLAND MILLS,38.4158,-83.9981
93137,569457,2.42,OAKLAND MILLS,38.4202,-83.9935
93137,569457,2.37,OAKLAND MILLS,38.4233,-83.998
93137,569458,2.12,BOSTON,37.767,-85.7052
93137,569458,1.99,BOSTON,37.7688,-85.7035
93137,569458,1.98,BOSTON,37.7653,-85.701
93137,569458,2.12,BOSTON,37.7641,-85.7033
93137,569459,0.9,SHAKERTOWN,37.833,-84.7288
93137,569459,1.2,SHAKERTOWN,37.8335,-84.7163
93137,569459,0.83,SHAKERTOWN,37.8207,-84.7149
93137,569459,0.3,SHAKERTOWN,37.8174,-84.7257
93137,569460,1.4,CHOATEVILLE,38.2027,-84.8866
93137,569460,1.7,CHOATEVILLE,38.2001,-84.8817
93137,569460,1.54,FRANKFORT,38.2055,-84.8775
93137,569460,1.4,CHOATEVILLE,38.206,-84.8814
93137,569461,0.66,LOCKPORT,38.4392,-84.9666
93137,569461,0.75,LOCKPORT,38.4386,-84.9617
93137,569461,1.22,LOCKPORT,38.4449,-84.9579
93137,569461,1.23,LOCKPORT,38.4462,-84.9606
93137,569462,0.25,DAVIDSON,37.5473,-86.7231
93137,569462,0.3,DAVIDSON,37.5457,-86.7209
93137,569462,0.23,DAVIDSON,37.5486,-86.7163
93137,569462,0.09,DAVIDSON,37.5495,-86.7216
93137,569466,77.41,KELTNER,37.2145,-86.8983
93137,569466,77.35,KELTNER,37.2127,-86.8976
93137,569466,77.1,KELTNER,37.2162,-86.8925
93137,569466,77.22,KELTNER,37.2172,-86.8946
93137,569469,0.98,WOODBURY,37.1861,-86.6339
93137,569469,1.22,WOODBURY,37.1878,-86.6301
93137,569469,1.33,WOODBURY,37.1833,-86.6262
93137,569469,1.04,WOODBURY,37.1816,-86.6312
93138,564388,1.38,ALTON,38.14,-86.42
93138,564389,0,ALTON,38.12,-86.42
93138,564390,0.88,CORYDON,38.21,-86.13
93138,564391,1.09,FREDONIA,38.18,-86.4
93138,564392,0,CLARKSVILLE,38.32,-85.77
93138,564393,0,BONNENBURGER,38.28,-85.75
93138,564758,0.54,MIFFLIN,38.3,-86.52
93138,564758,0.18,MIFFLIN,38.299,-86.5331
93138,564758,0.43,MIFFLIN,38.2956,-86.5245
93138,564758,0.59,MIFFLIN,38.297,-86.5198
93138,564759,0.55,ST ANTHONY,38.3124,-86.8332
93138,564759,0.91,ST MARKS,38.3066,-86.8345
93138,564759,0.6,ST MARKS,38.3063,-86.8276
93138,564759,0.56,ST ANTHONY,38.3119,-86.8292
93138,564760,0.54,ENGLISH,38.33,-86.46
93138,564760,0.42,ENGLISH,38.3357,-86.4672
93138,564760,0.62,ENGLISH,38.3367,-86.4622
93138,564760,0.64,ENGLISH,38.333,-86.4589
93138,564761,2.15,HUNTINGBURG,38.3003,-86.9896
93138,564761,2.13,HUNTINGBURG,38.2943,-86.9885
93138,564761,1.33,HUNTINGBURG,38.2955,-86.9738
93138,564761,1.56,HUNTINGBURG,38.3015,-86.9787
93138,564762,1.77,SIBERIA,38.24,-86.7
93138,564762,1.06,SIBERIA,38.2374,-86.7128
93138,564762,1.36,SIBERIA,38.2445,-86.713
93138,564762,1.63,SIBERIA,38.2453,-86.7071
93138,564763,0.53,ELIZABETH,38.1149,-85.9773
93138,564763,0.53,ELIZABETH,38.113,-85.9661
93138,564763,0.73,ELIZABETH,38.1292,-85.9634
93138,564763,0.56,ELIZABETH,38.1244,-85.9787
93138,564764,3.86,FERDINAND,38.21,-86.8
93138,564764,3.67,FERDINAND,38.1988,-86.808
93138,564764,4.86,FERDINAND,38.2014,-86.7838
93138,564764,4.72,FERDINAND,38.2108,-86.7838
93138,564765,1.45,HILLCREST,38.2003,-86.1466
93138,564765,1.51,HILLCREST,38.2036,-86.1474
93138,564765,1.29,HILLCREST,38.205,-86.1429
93138,564765,1.2,HILLCREST,38.2005,-86.142
93138,569453,1.37,DEPUTY,38.8042,-85.6748
93138,569453,1.27,DEPUTY,38.8031,-85.6733
93138,569453,1.2,DEPUTY,38.8058,-85.671
93138,569453,1.36,DEPUTY,38.8061,-85.6741
93138,569454,13.45,BORDEN,38.4332,-86.194
93138,569454,13.33,BORDEN,38.432,-86.1915
93138,569454,13.05,BORDEN,38.4366,-86.1874
93138,569454,13.28,BORDEN,38.4375,-86.192
93139,558850,0.61,WILLIAMSTOWN,38.6358,-84.5585
93141,558847,2.06,OREGONIA,39.4218,-84.1125
93141,558847,2.07,OREGONIA,39.4205,-84.1063
93141,558847,1.99,OREGONIA,39.4216,-84.1061
91258,547092,0.17,FLORENCE,34.7988,-87.6674
91258,547092,0.21,FLORENCE,34.7991,-87.6665
91258,547092,0.26,FLORENCE,34.7983,-87.666
91258,547092,0.23,FLORENCE,34.7979,-87.6669
91258,547092,0.82,FLORENCE,34.7884,-87.6731
91258,547092,0.61,FLORENCE,34.7926,-87.6759
91258,559276,0.75,ALBERTVILLE,34.2738,-86.2324
91258,559276,0.81,ALBERTVILLE,34.2818,-86.2197
91258,560004,1.5,RABBIT TOWN,34.2645,-86.2516
91258,560004,1.54,HUSTLERVILLE,34.3049,-86.1503
91259,555980,2.05,CUMBERLAND SPGS,35.3084,-86.2753
91259,555980,2.09,CUMBERLAND SPGS,35.3089,-86.2735
91259,555980,2.13,CUMBERLAND SPGS,35.3082,-86.2732
91259,555980,2.09,CUMBERLAND SPGS,35.3077,-86.2749
91270,552424,1.9,LEWES DE,38.783,-75.119
91270,552425,0.99,NORTH CAPE MAY,38.968,-74.96
91270,552427,17.77,BOWERS BEACH DE,39.305,-75.377
91270,552428,2.07,OCEAN CITY,39.2554,-74.602
91270,552429,4.17,BEACH HAVEN,39.5218,-74.3191
91276,552409,0,MILLVILLE,39.4,-75.03
91276,552410,0.88,OCEAN CITY MUNI ARPT,39.2584,-74.6068
91281,547133,1.46,LEAVENWORTH,47.5878,-120.6756
91281,547133,1.43,LEAVENWORTH,47.588,-120.6749
91281,547133,1.44,LEAVENWORTH,47.5876,-120.6747
91281,547133,1.46,LEAVENWORTH,47.5875,-120.6753
91288,547093,2.37,LANGFORDS XRDS,34.17,-80.88
91288,547094,0.9,CAMDEN,34.26,-80.61
91288,547094,0.48,BETHUNE,34.4133,-80.3478
91288,547587,1.25,ASHLEIGH,33.3113,-81.3369
91417,550941,1.79,HAYES,31.522,-85.086
91417,550941,1.73,HAYES,31.5244,-85.0769
91417,550942,1.31,PINCKARD,31.304,-85.561
91417,550942,0.23,PINCKARD,31.3126,-85.5377
91417,550943,1.1,MIDLAND CITY,31.3205,-85.5041
91417,550946,0.59,PINCKARD,31.31,-85.55
91417,550949,0.69,WICKSBURG,31.21,-85.62
91417,550950,1.96,TUMBLETON,31.3879,-85.2801
91418,550951,0,JONES CROSSING,31.64,-84.97
91418,550952,2.15,BELLVILLE,31.62,-84.88
91418,550953,3.64,MITCHELL COUNTY ARPT,31.17,-84.19
91418,550954,1.37,POPLAR ARBOR CHURCH,31.25,-83.95
91418,550955,1.19,MOULTRIE,31.183,-83.7931
91418,550956,1.37,BROOKFIELD,31.42,-83.37
91418,550957,2.28,OMEGA,31.354,-83.625
91418,550957,2.09,OMEGA,31.356,-83.62
91418,550959,0.57,BROOKFIELD,31.417,-83.395
91418,550959,0.7,BROOKFIELD,31.42,-83.392
91424,547892,1.37,BROWNDALE,31.13,-93.99
91482,548156,0,LANCASTER,34.72,-80.77
91482,548156,2.6,TRADESVILLE,34.8025,-80.527
91482,548156,1.88,HAILE GOLD MINE,34.5937,-80.5586
91482,548156,1.43,CAUTHENS XRDS,34.6084,-80.7907
91548,548540,0.89,JONESBORO,35.46,-79.16
91548,548543,0.89,HARDY XRDS,35.46,-78.61
91548,548546,2.35,FLOWERS,35.66,-78.31
91623,549098,1.79,ENGLISH,33.6176,-94.8426
91623,549098,1.73,ENGLISH,33.6431,-94.8443
91623,549098,1.59,WHITE ROCK,33.665,-94.9511
91623,549098,1.71,WHITE ROCK,33.6304,-94.948
91623,549106,2.73,MC ELROY,31.19,-93.97
91624,549099,1.15,NEAL SPGS,33.9351,-94.3715
91624,549099,2.92,HORATIO,33.9673,-94.3739
91624,549099,1.83,DOGTOWN,33.9765,-94.4714
91624,549099,0.73,DOGTOWN,33.9397,-94.4725
91624,549100,1.96,DE QUEEN,34.0513,-94.3527
91624,549100,1.77,AVON,34.0553,-94.3118
91624,549100,0.75,DE QUEEN,34.0245,-94.3187
91624,549100,1.51,DE QUEEN,34.024,-94.3554
91625,549101,0.58,REISOR,32.42,-93.86
91625,549102,0.69,JEWELLA,32.47,-93.8
91625,549103,1.17,MANSFIELD,32.03,-93.7
91625,549104,0,SHREVEPORT,32.48,-93.75
91625,549105,0.58,FOSTERS,32.52,-93.66
91625,549107,0.58,FOSTERS,32.52,-93.66
91625,549108,0,MINDEN,32.62,-93.28
91625,549109,0.59,MANY,31.57,-93.47
91625,549110,0.91,SHAMROCK MILL,31.69,-93.34
91625,549111,0.59,CAMPTI,31.9,-93.11
91625,549112,1.36,NATCHITOCHES,31.76,-93.1
91625,549113,2.24,ATLANTA,31.82,-92.72
91625,549114,0.59,SIKES,32.08,-92.49
91625,549115,1.36,BLANKSTON,32.24,-92.15
91633,549164,0,PEARLINGTON,30.25,-89.62
91633,549165,0,MAGNOLIA,31.15,-90.47
91633,549166,8,TYLERTOWN,31.2019,-90.2457
91643,549199,3.6,TILTON,31.43,-89.96
91643,549200,0.59,PRENTISS,31.6,-89.87
91643,549201,0.59,MT CARMEL,31.65,-89.79
91643,549208,4.54,ARBO,31.68,-89.68
91643,549208,2.71,ARBO,31.6972,-89.6553
91643,549220,2.38,ARBO,31.7,-89.65
91643,549220,1.65,ARBO,31.7064,-89.6341
91643,549222,1.76,SMITH,31.75,-89.6
91643,549233,0.07,MOSS HILL,32.1304,-89.0711
92656,555268,0.77,LUCAS,32.409,-93.6921
92656,555268,1.94,LA ROSEN,32.4067,-93.7676
92656,555269,0.93,BOSSIER CITY,32.533,-93.7154
92656,555269,1.78,CURTIS,32.4554,-93.6447
92656,555269,2.6,SLIGO,32.4872,-93.587
92656,555269,1.52,FERGUSON,32.5521,-93.644
92656,555271,2.34,SPRING RIDGE,32.3308,-93.9121
92656,555271,2.33,SPRING RIDGE,32.3284,-93.9114
92656,555271,2,SPRING RIDGE,32.326,-93.9165
92656,555271,1.99,SPRING RIDGE,32.3285,-93.9174
92656,555272,0.45,SHREVEPORT,32.4745,-93.754
92656,555272,0.55,SHREVEPORT,32.4728,-93.7541
92656,555272,0.52,SHREVEPORT,32.4724,-93.7504
92656,555272,0.38,SHREVEPORT,32.4745,-93.7506
92656,555273,1.44,MANSFIELD ARPT,32.0908,-93.7711
92656,555273,1.73,CARMEL,32.0995,-93.6385
92656,555273,2.88,OXFORD,31.9617,-93.6282
92656,555273,3.94,TRENTON,31.9546,-93.7807
92656,555274,3.48,MC DADE,32.3578,-93.4906
92656,555274,3.57,ELM GROVE,32.363,-93.4907
92656,555274,3.74,LAKE BISTINEAU SOUTH,32.363,-93.4636
91706,549600,0.46,ALBERT,34.3694,-93.8781
91706,549600,0.59,ALBERT,34.3694,-93.8803
91706,549600,0.6,ALBERT,34.373,-93.8799
91706,549600,0.56,ALBERT,34.3753,-93.8774
91706,549600,0.48,ALBERT,34.3741,-93.8769
91743,549911,2.63,BRAZORIA,29.0773,-95.6103
91743,549911,2.42,BRAZORIA,29.0772,-95.6051
91743,549911,2.27,BRAZORIA,29.0746,-95.605
91743,549911,2.51,BRAZORIA,29.0748,-95.6103
91782,550096,2.08,MANASOTA,26.989,-82.2878
91782,550096,3.04,WARM MINERAL SPRINGS,27.0079,-82.2554
91782,550097,3.84,(AGR)AVON PARK,27.6305,-81.556
91782,550341,4.56,EL JOBEAN,27.0079,-82.2554
91782,550341,4.96,EL JOBEAN,27.02,-82.2376
91813,550241,0.69,DUE WEST,33.96,-84.67
91813,550241,3.09,LOST MTN,33.96,-84.74
91813,550241,2.15,ACWORTH,34.05,-84.68
91813,550241,1.8,DUE WEST,33.99,-84.65
91813,550983,0.9,HAMLET,34.08,-85.09
91813,550983,2.39,POSCO,34.08,-84.98
91813,550983,3.98,VAN WERT,33.94,-85.08
92551,554517,0.42,MACKSBURG,39.6308,-81.4622
92551,554517,2,LOWER SALEM,39.5905,-81.3734
92551,554517,1,HOHMAN,39.5445,-81.18
92551,554517,1.76,NEWELL RUN,39.3934,-81.2421
92551,554517,3.02,HILLS,39.4334,-81.5864
92551,554518,1,ALBANY,39.2198,-82.2132
92551,554518,1.02,MINERAL,39.3225,-82.2888
92551,554518,1.02,SHARPSBURG,39.43,-81.9391
92551,554518,1.02,BROADWELL,39.37,-81.8991
92551,554518,0,STEWART,39.3,-81.9
92551,554518,0,HOCKINGPORT,39.18,-81.75
92551,554519,0,LANGSVILLE,39.05,-82.18
92551,554519,0,DARWIN,39.15,-82.03
92551,554519,0,TUPPERS PLAINS,39.17,-81.85
92551,554519,0,BASHAN,39.05,-81.87
92551,554519,1.18,POMEROY,39.0306,-82.008
92551,554519,2.01,RUTLAND,39.0231,-82.1155
92551,554520,3,RIO GRANDE,38.88,-82.4258
92551,554520,0,EWINGTON,39,-82.35
92551,554520,0,KYGER,38.98,-82.15
92551,554520,0,GALLIPOLIS,38.82,-82.2
92551,554520,0.37,CHIPPER MILLS,38.7743,-82.2242
92656,555274,4.06,LAKE BISTINEAU SOUTH,32.3471,-93.4641
92657,555270,0.47,AGRICULTURAL SCHOOL,33.2856,-93.2346
92657,555270,0.42,AGRICULTURAL SCHOOL,33.2858,-93.2279
92657,555270,0.34,AGRICULTURAL SCHOOL,33.2847,-93.2281
92657,555270,0.42,AGRICULTURAL SCHOOL,33.2848,-93.2344
92665,555325,0.26,KAHAKULOA,20.9988,-156.5538
92665,555325,1.01,HONOKOWAI,20.9554,-156.6812
92676,555374,0.09,EDISTO BUOY (41004),32.501,-79.099
92680,555383,4.07,BURROUGHS,32.0365,-81.2301
92680,555383,3.08,FERNWOOD,32.0572,-81.1851
92680,555384,2.72,FAIRWAY OAKS,32.06,-81.16
92680,555385,1.81,LIBERTY CITY,32.01,-81.1
92680,555386,1.5,CENTRAL JCT,32.1,-81.11
92686,555405,4.88,TURNBULL,31.6566,-87.1667
92686,555405,4.81,TURNBULL,31.657,-87.1649
92686,556259,4.23,TUNNELL SPGS,31.6444,-87.1801
92686,556264,0.6,MONROEVILLE,31.522,-87.3399
92687,555406,3.52,THEBA,31.57,-86.375
92687,555406,1.85,SOCIAL TOWN,31.715,-86.201
92688,555407,0.88,PAIA,20.8873,-156.3794
92688,555407,1.59,KOALI,20.7023,-156.0361
92689,555418,1.06,HANA,20.7614,-155.9935
92689,555418,7.54,NUU,20.6001,-156.2922
92689,555420,3.74,KILAUEA,22.1902,-159.3512
92689,555420,1.24,WAIMEA KAUAI,21.9865,-159.6877
92689,555424,2.4,MOKULEIA,21.5657,-158.2141
