EPISODE_ID,EVENT_ID,RANGE,LOCATION,LATITUDE,LONGITUDE
84460,509925,2,BAKERSFIELD,30.909,-102.28
84460,509932,2,STILES,31.4205,-101.604
84460,509935,29,SANDERSON,30.5378,-102.2139
84460,509938,0,IRAAN,30.92,-101.88
84460,509939,0,IRAAN,30.92,-101.88
84460,509941,0,IRAAN,30.92,-101.88
84460,510276,44.5,SANDERSON,30.6054,-101.8721
84460,510278,0,SHEFFIELD,30.67,-101.83
84460,510286,1,MC CAMEY,31.1155,-102.23
84460,511362,14,BAKERSFIELD,30.7367,-102.1132
84461,509926,0.55,HARROGATE,36.58,-83.64
84461,509928,0.55,HARROGATE,36.58,-83.64
84461,509929,0.89,SPRINGDALE,36.53,-82.56
84461,509930,0.89,ELIZABETHTON,36.34,-82.23
84462,509927,0.66,WEST WINFIELD,42.886,-75.1903
84462,509927,0.63,WEST WINFIELD,42.8851,-75.1903
84462,509927,0.51,WEST WINFIELD,42.8856,-75.1864
84462,509927,0.53,WEST WINFIELD,42.8861,-75.1862
84463,509931,1.31,JONESVILLE,36.69,-83.12
84464,509933,1.38,MARBLE DALE,41.65,-73.37
84464,509933,1.73,BRIDGE WATER,41.55,-73.39
84464,509934,0.65,PARK LANE,41.6051,-73.4094
84465,509936,1.49,MORRISTOWN ARPT,36.16,-83.36
84465,509937,2.76,OAK RIDGE,35.98,-84.27
84465,509940,2.34,SCARBORO,35.97,-84.26
84465,509942,0,HIGHLAND PARK,35.8,-84.27
84465,509943,0.69,WHITE ROCK,35.81,-83.25
84465,509944,0.56,BYRDS CHAPEL,35.92,-84.18
84465,509945,2.64,OAK HILL,35.71,-84.67
84465,509946,0.56,BYRDS CHAPEL,35.92,-84.18
84465,509947,1.12,UNION GROVE,35.6,-84.56
84465,509948,1.12,MEADOW,35.67,-84.2
84465,509950,1.78,WELLSVILLE,35.58,-84.1
84465,509951,4.18,WARTBURG,36.16,-84.59
84465,509952,4.18,WARTBURG,36.16,-84.59
84465,509953,1.78,ERNESTVILLE,36.09,-82.48
84466,509954,2.15,SYCAMORE HALL,36.48,-83.51
84466,509956,0.56,SHIRLEY CROSSING,36.27,-83.58
84466,509957,0.89,MT CARMEL,36.56,-82.66
84466,509958,0.89,SPRINGDALE,36.53,-82.56
84467,509959,0,WEST KNOXVILLE,35.97,-83.95
84468,509961,0,MODOC,39.47,-82.13
84468,509972,0.66,CROWN CITY,38.5905,-82.2815
84468,510346,1,HANGING ROCK,38.5645,-82.72
84468,510346,1,PEDRO,38.63,-82.6885
84468,510346,0,VERNON,38.7,-82.63
84468,510346,0,WATERLOO,38.7,-82.47
84468,510346,0.5,AID,38.6051,-82.4735
84468,510346,1,SCOTTOWN,38.5645,-82.38
84468,510346,0.9,BARRAMVILLE,38.4676,-82.3748
