EPISODE_ID,EVENT_ID,RANGE,LOCATION,LATITUDE,LONGITUDE
102667,615187,2.82,ANTIOCH,34.68,-97.4
102667,615188,1.84,SCULLIN,34.51,-96.89
102667,615189,0,CONNERVILLE,34.45,-96.63
102667,615190,0,ATOKA,34.38,-96.13
102693,625566,3,GASTON,45.4134,-123.0729
102693,625566,5,BEAVERTON,45.4288,-122.893
102693,625567,0,NEHALEM,45.72,-123.9
102693,625567,0.5,NEHALEM,45.72,-123.8896
102738,613936,0.91,OLLA,31.8872,-92.2332
102739,613937,0.86,BOUGHTON,33.8588,-93.3407
102747,613991,5.03,METHOW,48.0776,-120.0117
102747,613991,5,METHOW,48.0781,-120.0109
102747,613991,5.04,METHOW,48.0773,-120.01
102747,613991,5.06,METHOW,48.0772,-120.0109
102747,613992,10.43,TORBOY,48.6043,-118.4724
102747,613992,10.37,TORBOY,48.6064,-118.4721
102747,613992,10.44,TORBOY,48.6055,-118.4712
102747,613992,10.46,TORBOY,48.6045,-118.4715
102747,614029,0.59,EVANS,48.7119,-118.0239
102747,614029,0.54,EVANS,48.7122,-118.0218
102747,614029,0.58,EVANS,48.7117,-118.022
102747,614029,0.6,EVANS,48.7115,-118.0228
102747,614303,0.76,WEST WENATCHEE,47.438,-120.3412
102747,614303,0.77,WEST WENATCHEE,47.4379,-120.3416
102747,614303,0.75,WEST WENATCHEE,47.4378,-120.3412
102747,614303,0.75,WEST WENATCHEE,47.438,-120.3409
102762,614164,2.06,HELENVILLE,43.0481,-88.6865
104199,626585,0.88,VINE GROVE,37.79,-85.97
104199,626586,1.49,SAMUELS,37.9,-85.52
104199,626587,0,ELIZABETH TOWN,37.7,-85.87
104199,626588,0.69,VINE GROVE,37.81,-85.98
104199,626589,0.88,ST CATHERINE,37.69,-85.26
104199,626590,0,HARNED,37.75,-86.42
104199,626591,0.69,WILLISBURG,37.81,-85.12
104199,626592,0,VERSAILLES,38.05,-84.73
104199,626593,2.15,HARTFORD,37.47,-86.89
104199,626594,0.55,STANFORD,37.53,-84.66
104199,626595,1.3,DIVIDING RIDGE,37.34,-85.9
104199,626596,2.76,STEWART,37.72,-85
104199,626597,1.49,SAMUELS,37.9,-85.52
104199,626598,0,HARDINSBURG ARPT,37.78,-86.45
104199,626599,0.55,ELLMITCH,37.63,-86.71
104199,626600,3.5,JACKTOWN,37.4,-85.01
104199,626602,0.55,STANFORD,37.53,-84.66
104199,626603,2.15,HALLS GAP,37.49,-84.66
104199,626604,1.49,STANFORD,37.55,-84.66
104199,626605,1.09,STRINGTOWN,37.77,-84.85
104199,626605,0.62,HARRODSBURG,37.757,-84.843
104199,626605,0.5,STRINGTOWN,37.7629,-84.8318
104199,626605,0.65,STRINGTOWN,37.7724,-84.8416
104199,626606,0,LEBANON JCT,37.83,-85.73
104199,626607,0,RICHMOND,37.75,-84.3
104199,626608,0.88,WACO,37.74,-84.14
106243,637999,1.05,PENSACOLA BAY,30.3659,-87.2136
106243,638000,3.74,ORANGE BEACH,30.2997,-87.5084
106243,638001,2.97,SHALIMAR,30.4004,-86.5605
106243,638002,0.2,OKALOOSA PIER,30.391,-86.5932
106244,638012,0.91,ATMORE,31.02,-87.49
106244,638014,1.37,BUCKS,31.01,-88.03
106246,638016,0,COTTAGE HILL,30.63,-87.32
106292,638305,3.67,LEBANON,43.0589,-96.416
106292,638305,4.07,HAWARDEN,43.0589,-96.4722
106292,638305,3.8,HAWARDEN,43.0409,-96.5204
106292,638305,2.85,CHATSWORTH,42.9011,-96.55
106292,638305,1.34,CHATSWORTH,42.9011,-96.5061
106292,638307,6,AKRON,42.9168,-96.55
106292,638307,6,AKRON,42.9102,-96.5047
106292,638307,0.24,WESTFIELD,42.7498,-96.5953
106292,638307,7.25,JAMES,42.5256,-96.4418
106292,638307,8.35,MILLNERVILLE,42.5608,-96.5271
106292,638307,3.13,WESTFIELD,42.7482,-96.6616
106293,638306,3.36,GOSHEN,39.92,-111.85
106293,638308,7.09,CHAMPLIN SIDING,39.68,-112.29
106298,638318,8,ALCESTER,43.0643,-96.5036
106298,638318,5.69,RICHLAND,42.7452,-96.5231
106298,638318,0,NORTH SIOUX CITY,42.52,-96.48
106298,638318,3,JEFFERSON,42.5566,-96.55
106298,638318,1,ELK PT,42.68,-96.6897
106300,638320,81.26,MONETA,43.0859,-97.0098
106300,638320,83.32,MONETA,43.0022,-97.0413
106300,638320,79.07,MONETA,42.9091,-96.9359
106300,638320,75.17,MONETA,42.9099,-96.8573
106300,638320,78.04,MONETA,43.0863,-96.9459
106302,639738,15.43,ARINOSA,40.52,-113.75
106302,639739,2.94,UINTAH,41.2,-111.88
106302,639740,0.53,VERNON MUNI ARPT,40.1,-112.43
106302,639741,0,TREMONTON MUNI ARPT,41.72,-112.18
106302,639741,11.84,SALINE,41.07,-112.59
106302,640356,9.41,(DPG)MICHAEL AAF DUG,40.24,-113.09
106302,640356,1.74,DUGWAY,40.23,-112.73
106311,638359,0,BLACKSTOCK,34.57,-81.15
106312,638361,1.79,HOODS,35.15,-80.72
106312,638362,2.15,STONEHAVEN,35.14,-80.76
106312,638363,2.15,INDIAN TRAIL ARPT,35.09,-80.57
106312,638364,0.69,INDIAN TRAIL,35.09,-80.68
106312,638365,3.49,BURKE CHAPEL,35.64,-81.52
106312,638366,1.12,PLEASANT GROVE BRKE,35.63,-81.58
106312,638367,3.64,PROPST XRDS,35.61,-81.44
106312,638368,0,PROPST XRDS,35.63,-81.38
106312,638368,2.36,PROPST XRDS,35.66,-81.36
106312,638369,0.89,DRUMS XRDS,35.61,-81.11
106312,638369,0.69,TERRELL,35.59,-80.98
106312,638370,0,COTTON FACTORY,35.58,-81.2
106312,638370,0.89,DUAN,35.63,-81.19
106312,638372,2.35,MOORESVILLE JCT,35.59,-80.86
106312,638372,0.89,MOORESVILLE JCT,35.59,-80.83
106312,638373,3.45,MILL BRIDGE,35.6,-80.65
106312,638373,0.89,MILL BRIDGE,35.64,-80.64
106312,638374,1.12,FRANKLIN,35.72,-80.48
106312,638728,1.12,LIBERTY,35.58,-80.37
106312,638728,1.82,LIBERTY,35.59,-80.32
106312,639218,6.22,PLATEAU,35.59,-81.48
106281,639598,1.87,(FCH) CHANDLER AF,36.7561,-119.8285
106281,639604,5.25,FORD CITY,35.2047,-119.4055
106281,639608,7.92,MARICOPA,34.962,-119.447
106281,639617,0.59,CIMARRON,36.2915,-119.7811
106281,639621,7.77,SANTA NELLA,37.1018,-121.1383
106281,639625,5.61,SANTA NELLA,37.0831,-121.1018
106281,639641,1.32,PANOCHE JCT,36.5311,-120.4829
106281,639655,2.25,CALWA,36.7067,-119.7732
106289,638274,0.73,MONTGOMERY,43.437,-95.211
106289,638274,1.51,TRIBOJI BEACH,43.4313,-95.15
106289,638274,7,FULLER FLD ARPT,43.2364,-95.0967
106289,638274,8,FULLER FLD ARPT,43.2142,-95.15
106289,638275,5.71,EVERLY,43.25,-95.3588
106289,638275,5,FOSTORIA,43.25,-95.2694
106289,638275,3.96,WEBB,42.9979,-94.9569
106289,638275,2,GILLETT GROVE,43.0089,-95.0666
106289,638282,0,LINN GROVE,42.88,-95.25
106289,638282,5,LINN GROVE,42.88,-95.3488
106289,638282,5,LINN GROVE,42.9077,-95.3413
106289,638282,1.5,LINN GROVE,42.9017,-95.25
106289,638285,10,LARRABEE,42.9254,-95.3475
106289,638285,1,QUIMBY,42.63,-95.6103
106289,638285,1,QUIMBY,42.63,-95.6497
106289,638285,4,LARRABEE,42.9109,-95.4741
106291,638288,0.87,MEOLA,40.44,-110.04
106291,638289,1.38,WEST PT,41.1,-112.08
106291,638292,0,HOLLADAY,40.67,-111.82
106291,638293,1.04,ROY,41.17,-112.04
106291,638295,4.19,GRANTSVILLE,40.64,-112.53
106291,638296,7.67,LAKESIDE,41.33,-112.86
106291,638297,17.97,(DPG)MICHAEL AAF DUG,39.92,-112.94
106291,638298,4.64,(SLC)SALT LAKE CITY,40.84,-112.01
106291,638299,8.06,LITTLE MTN,41.15,-112.33
102762,614166,3.09,KOHLSVILLE,43.4844,-88.2618
102762,614974,0,SPRING GREEN,43.18,-90.07
102762,614975,7,MT CALVARY,43.9136,-88.3038
102762,614976,4,MT CALVARY,43.8422,-88.3241
102787,614302,1.22,BONNERS FERRY,48.689,-116.2991
102787,614302,1.18,BONNERS FERRY,48.6881,-116.3013
102787,614302,1.4,BONNERS FERRY,48.6857,-116.2984
102787,614302,1.44,BONNERS FERRY,48.6873,-116.2948
102838,614546,0,EAST WENATCHEE,47.42,-120.28
102838,614546,0.02,EAST WENATCHEE,47.4197,-120.28
102838,614546,0.02,EAST WENATCHEE,47.4197,-120.2797
102838,614546,0.02,EAST WENATCHEE,47.42,-120.2797
102838,614547,2.98,ENTIAT,47.6304,-120.2454
102838,614547,3.26,WAGNERSBURG,47.6235,-120.243
102838,614547,3.23,ENTIAT,47.625,-120.2388
102838,614547,2.89,ENTIAT,47.6305,-120.24
102849,614629,1.94,GREENWOOD,36.8954,-84.4949
102849,614629,2,WHITLEY CITY,36.6911,-84.47
102849,614671,0.95,YOUNGS CREEK,36.8564,-84.2331
102849,614672,2.08,(LOZ)MCGEE FLD LONDO,37.1017,-84.0538
102849,614672,2.56,LESBAS,37.1127,-84.0218
102849,614673,0.43,ASHER,37.0441,-83.4026
102849,614673,0.92,CUTSHIN,37.0902,-83.2607
102860,614723,2.51,BOYDS,48.7011,-118.1633
102860,614723,2.73,BOYDS,48.6968,-118.1623
102860,614723,2.51,BOYDS,48.6993,-118.1592
102860,614723,2.4,BOYDS,48.7016,-118.1604
102860,615220,8.8,OKANOGAN LEGION ARPT,48.2778,-119.418
102860,615220,9.11,OKANOGAN LEGION ARPT,48.2737,-119.4145
102860,615220,9.09,OKANOGAN LEGION ARPT,48.2768,-119.4102
102860,615220,8.91,OKANOGAN LEGION ARPT,48.2789,-119.4127
102867,614792,3,GRAFTON,39.35,-79.9739
102867,614793,0,WEST MILFORD,39.2,-80.4
102867,614902,0,CLARKSBURG,39.28,-80.35
106397,638836,1.16,NEW PALESTINE,39.7135,-85.8599
106397,638837,2.72,ELWOOD,40.28,-85.88
106397,638838,2.03,FLORIDA,40.1496,-85.7475
106397,638839,0.87,ANDERSON,40.09,-85.69
106397,638840,2.72,ELWOOD,40.28,-85.88
106397,638842,0.94,CLAYTON,39.6676,-86.5228
106397,638848,1.18,BEECH GROVE,39.7232,-86.1017
106397,638955,5.45,LINDEN,40.2589,-86.9022
106397,638955,5.46,LINDEN,40.2588,-86.9066
106397,638955,5.44,LINDEN,40.2586,-86.9066
106397,638955,5.43,LINDEN,40.2586,-86.9022
106397,638957,1.13,LINDEN,40.1701,-86.917
106399,638852,0.54,RAGSDALE,38.75,-87.33
106399,638854,0.88,WASHINGTON,38.66,-87.18
106399,638855,0.69,WASHINGTON,38.66,-87.17
106399,638958,0.69,WASHINGTON,38.66,-87.17
106399,638974,2.01,IONA,38.5502,-87.5072
106399,638978,2.99,BRUCEVILLE,38.72,-87.46
106399,638980,2.92,FRITCHTON,38.6382,-87.4285
106401,639097,2.16,FRITCHTON,38.68,-87.46
106401,639098,0.54,BICKNELL,38.78,-87.31
106401,639103,2.88,PURCELL,38.6253,-87.4777
106401,639104,7,BLOOMFIELD,39.03,-87.0604
106401,639114,0.66,BROWNSBURG,39.8447,-86.3896
103186,617983,0.74,NINE FORKS,32.5694,-93.2012
103186,617983,0.59,NINE FORKS,32.5715,-93.201
103186,617985,0.37,MINDEN,32.6203,-93.2737
103186,617985,0.37,MINDEN,32.619,-93.2737
103186,617985,0.47,MINDEN,32.6191,-93.272
103186,617985,0.47,MINDEN,32.6207,-93.272
103186,618115,0.8,HOMER,32.7814,-93.0564
103186,618115,0.83,HOMER,32.7831,-93.0562
103186,618115,0.93,HOMER,32.7832,-93.0544
103186,618115,0.88,HOMER,32.7813,-93.0549
103186,618116,0.11,STONEWALL,32.2795,-93.8219
103186,618116,0.35,STONEWALL,32.2839,-93.8238
103186,618116,3.28,STONEWALL,32.2861,-93.7644
103186,618116,3.17,STONEWALL,32.2776,-93.7657
103186,618117,0.89,HAUGHTON,32.5262,-93.5147
103186,618117,1.45,HAUGHTON,32.5487,-93.5113
103186,618117,1.62,HAUGHTON,32.5512,-93.488
103186,618117,0.91,HAUGHTON,32.5254,-93.4854
103186,618118,0,HALL SUMMIT,32.18,-93.3
103186,618118,1.83,HALL SUMMIT,32.1536,-93.3014
103186,618118,1.33,CROSS RDS,32.1649,-93.3859
103186,618118,1.41,CROSS RDS,32.1974,-93.3876
103186,618122,0.95,SHREVEPORT,32.4699,-93.739
103186,618122,1.42,SHREVEPORT,32.4622,-93.7377
103186,617953,0.92,LA ROSEN,32.3867,-93.8004
103186,617957,0.64,BLENHEIM,32.4888,-93.6832
103186,617957,0.24,BLENHEIM,32.4832,-93.6786
103186,617957,0.89,BLENHEIM,32.4843,-93.6656
103186,617957,0.62,(BAD)BARKSDALE AFB,32.4912,-93.6715
103186,617961,0.56,KEITHVILLE ARPT,32.3497,-93.8296
103186,617961,0.68,KEITHVILLE ARPT,32.343,-93.8282
103186,617961,0.62,KEITHVILLE ARPT,32.343,-93.8265
103186,617961,0.45,KEITHVILLE ARPT,32.3502,-93.8276
103186,617963,0.81,(SHV)SHREVEPORT RGNL,32.4443,-93.8423
103186,617963,0.87,(SHV)SHREVEPORT RGNL,32.4422,-93.8417
103186,617963,0.81,(SHV)SHREVEPORT RGNL,32.4423,-93.8403
103186,617963,0.77,(SHV)SHREVEPORT RGNL,32.4443,-93.8415
103186,617964,0.69,MINDEN,32.6136,-93.2891
103186,617964,0.69,MINDEN,32.6131,-93.2886
103186,617964,0.62,MINDEN,32.6138,-93.2877
103186,617964,0.63,MINDEN,32.6142,-93.2884
103186,617971,1.46,NOLES LNDG,32.4776,-93.3266
103186,617971,2.42,OGDEN,32.4857,-93.3071
103186,617971,1.94,OGDEN,32.4799,-93.3012
103186,617971,1.57,NOLES LNDG,32.4761,-93.324
103186,617976,0.42,DOYLINE,32.536,-93.4187
103186,617976,0.15,DOYLINE,32.5287,-93.418
103186,617976,1.1,DOYLINE,32.5294,-93.4011
103186,617976,1.22,DOYLINE,32.5369,-93.4008
103186,617978,4.16,HOLLY SPGS,32.6919,-93.241
103186,617978,3.97,MINDEN WEBSTER FLD,32.6843,-93.2453
103186,617978,1.94,HOLLY SPGS,32.6833,-93.1969
103186,617978,1.21,HOLLY SPGS,32.6905,-93.1874
103186,617981,1.88,SIBLEY,32.5072,-93.2825
103186,617981,2.19,SIBLEY,32.5018,-93.283
103186,617981,2.27,SIBLEY,32.5019,-93.2798
103186,617981,1.98,SIBLEY,32.5073,-93.2794
103186,617983,0.65,NINE FORKS,32.5722,-93.2064
103186,617983,0.78,NINE FORKS,32.5704,-93.207
106328,638411,0,LEESYLVANIA STATE PARK (LSLVN),38.67,-77.25
106328,638413,2.66,LEESYLVANIA STATE PARK (LSLVN),38.6402,-77.2189
106328,638414,0,HERRING BAY (HRB),38.73,-76.54
106328,638415,0,THOMAS POINT (TPLM2),38.9,-76.44
106328,638416,0,KENT ISLAND (KNT),38.92,-76.36
106328,638417,0,BLACKWALNUT HARBOR (BWH),38.68,-76.33
106328,638418,1.14,LONG BRANCH ES (ARLNL),38.8614,-77.0719
106328,638419,0,(DCA)REAGAN NATIONAL AIRPORT,38.86,-77.03
106328,638420,0,COBB POINT (COB),38.24,-76.83
106328,638421,0,THOMAS POINT (TPLM2),38.9,-76.44
106328,638422,0,TOLLY POINT (TOL),38.94,-76.44
106328,638423,0,CAMBRIDGE (CAMM2),38.57,-76.07
106328,638424,0,SOLOMONS ISLAND (SLIM2),38.32,-76.45
106331,638425,0,WASHINGTON DC (WASD2),38.87,-77.02
106331,638426,0,(DCA)REAGAN NATIONAL AIRPORT,38.86,-77.03
106331,638427,2.28,LEESYLVANIA STATE PARK (LSLVN),38.6431,-77.2257
106331,638428,0,QUANTICO (KNYG),38.51,-77.3
106331,638429,0,GREENBERRY POINT (GBY),38.97,-76.46
106331,638430,0,BALTIMORE KEY BRIDGE (FSKM2),39.22,-76.53
106331,638431,0,HART MILLER ISLAND (HRT),39.25,-76.37
106331,638432,0,GROVE POINT (GVP),39.4,-76.04
106331,638433,0,HERRING BAY (HRB),38.73,-76.54
106331,638434,0,TOLLY POINT (TOL),38.94,-76.44
106331,638435,0,THOMAS POINT (TPLM2),38.9,-76.44
106331,638436,0,POTOMAC LIGHT 33 (LT3),38.34,-76.99
106331,638437,0,BABAR POINT (BAB),38.31,-77.03
106331,638438,0,CUCKOLD CREEK (CCK),38.31,-76.93
106331,638439,0,MONROE CREEK (MON),38.23,-76.95
106331,638440,0,COBB POINT (COB),38.24,-76.83
106375,638653,0.52,DEERING,66.073,-162.7528
106375,638653,0.28,DEERING,66.066,-162.7679
106375,638653,0.81,DEERING,66.0665,-162.7424
106375,638653,0.93,DEERING,66.0721,-162.7372
106390,638729,3.99,MADISON,34.62,-83.14
106390,638730,3.99,MADISON,34.62,-83.14
106390,638731,2.91,RIVER FALLS,35.13,-82.58
106390,638731,1.83,RIVER FALLS,35.11,-82.56
106390,638732,1.83,BLYTHE SHOALS,35.08,-82.54
106390,638733,2.68,NIMMONS,34.99,-82.85
106390,638734,1.33,SPARTANSBURG DWTN AR,34.91,-81.95
106391,638735,0.9,AVALON,34.49,-83.19
106391,638736,0,TOCCOA,34.58,-83.32
106391,638737,0.89,HABERSHAM,34.61,-83.58
106392,638738,0.69,JUPITER,35.76,-82.6
106392,638739,84.29,SHUMON,35.09,-80.85
106392,638740,3.06,CASAR,35.49,-81.59
106392,638741,0.69,STUBBS,35.34,-81.48
106392,638741,1.69,OAKGROVE,35.27,-81.46
106392,638742,3.15,MATTHEWS,35.1,-80.78
106392,638742,1.49,HOODS,35.11,-80.69
106392,638743,0.89,STOUTS,35.08,-80.66
106392,639224,0.89,BARIUM SPGS,35.71,-80.89
106393,638759,5.28,JOCASSEE,34.95,-83.02
106393,638760,0.89,NEWRY,34.73,-82.91
106393,638761,3.5,CAMPBELL,34.47,-82.52
106393,638762,0.89,COURTENAY,34.71,-82.93
106393,638762,0.69,KEOWEE,34.69,-82.88
106393,638763,4.22,(AND)ANDERSON CO ARP,34.48,-82.79
106393,638763,1.49,WILLIAMSTON,34.6,-82.47
106393,638764,1.7,FELLOWSHIP XRDS,34.7,-82.29
106393,638764,0,SIMPSONVILLE,34.73,-82.25
106394,638765,0.89,HASKINGS MILLS,35.26,-80.89
106394,638765,0.89,CHARLOTTE,35.24,-80.86
106395,638766,1.49,WALHALLA,34.79,-83.06
106395,638767,1.49,WEST UNION,34.75,-83.04
106395,638767,3.07,WEST UNION,34.74,-83.01
106396,638768,1.49,BULL SHOALS LAKE WES,36.45,-92.82
106396,638769,2.34,HILL TOP,36.16,-93.26
106396,638770,0.56,QUITMAN,35.38,-92.21
106396,638771,0.9,BRUMMITT,34.54,-91.66
106401,639115,2.11,TREMONT,39.79,-86.29
106403,638784,0.36,STUART PLACE,26.181,-97.7643
106403,638785,1.68,STUART PLACE,26.201,-97.7565
106417,638864,2.66,CHASE CITY MUNI,36.75,-78.53
106417,638865,0.89,SKIPWITH,36.69,-78.49
106417,638866,1.31,BASKERVILLE,36.69,-78.3
106418,638867,2.64,ZION,38.01,-78.28
106418,638869,1.49,CUMBERLAND,37.5,-78.24
106419,638870,0.54,FRUITLAND,38.32,-75.63
106422,638879,3.77,PRITCHARD,32.29,-80.94
106422,638879,4.14,PRITCHARD,32.2974,-80.937
106422,638879,4.26,PRITCHARD,32.2964,-80.9341
106422,638879,3.93,PRITCHARD,32.2888,-80.9365
106422,638880,1.13,RIDGELAND MUNI ARPT,32.487,-80.988
106331,638441,0,PINEY POINT (PPTM2),38.13,-76.53
106331,638442,0,SOLOMONS ISLAND (SLIM2),38.32,-76.45
106331,638443,0,POINT LOOKOUT (PTL),38.04,-76.32
106331,638444,0,LEWISETTA MD (LWTV2),38,-76.47
106331,638445,0,POTOMAC POINT LOOKOUT BUOY (44042),38.03,-76.34
106331,638446,0,LOWER HOOPERS ISLAND (HPR),38.26,-76.18
106331,638447,0,PATUXENT RIVER ASOS (KNAK),38.29,-76.41
106331,638448,0,BISHOPS HEAD (BISM2),38.22,-76.04
106331,638449,0,CRISFIELD CG (CRS),37.97,-75.88
106331,638450,0,RACCOON POINT (RAC),38.14,-75.79
106331,638451,0,QUANTICO (KNYG),38.51,-77.3
106331,638452,0,POTOMAC LIGHT 33 (LT3),38.34,-76.99
106331,638453,0,CAMBRIDGE (CAMM2),38.57,-76.07
106332,638454,7.01,LEESYLVANIA STATE PARK (LSLVN),38.7054,-77.1281
106332,638455,0,AG WRIGHT MS (SAFRD),38.42,-77.33
106332,638456,0,BALTIMORE KEY BRIDGE (FSKM2),39.22,-76.53
106332,638457,0,BALTIMORE (BLTM2),39.27,-76.58
106332,638458,0,PATAPSCO BUOY (44043),39.15,-76.39
106332,638459,0,ROD N REEL CHESAPEAKE BEACH (CHSRL),38.69,-76.53
106333,638460,0,ADIAL,37.85,-78.82
106333,638461,0,LOVINGSTON,37.77,-78.88
106333,638462,0.88,ADIAL,37.86,-78.81
