EPISODE_ID,EVENT_ID,RANGE,LOCATION,LATITUDE,LONGITUDE
59873,357721,0.72,GENEVA MUNICIPAL ARPT,31.041,-85.866
59873,357722,0,OZARK,31.44,-85.64
59873,357723,0,DOTHAN,31.22,-85.39
59874,357743,2.25,SCHLEY,31.21,-83.79
59874,357744,0,WAGON WHEEL,31.23,-83.46
59874,357745,2.16,MASSEE,31.22,-83.36
59874,357746,1.5,COTTLE,31.22,-83.32
59874,357747,0.07,WEST BAINBRIDGE,30.911,-84.58
59874,357748,2.6,DRAKES STILL,30.784,-84.8684
59874,357749,0.93,I-75 AT EXIT 5,30.6824,-83.2355
59874,357751,0,TIFTON,31.45,-83.5
59874,357752,3.55,LOCKETT CROSSING,31.6012,-84.245
59874,357753,1.56,ELPINO,31.0074,-84.2468
59874,357754,2.25,BERLIN,31.1017,-83.6189
59874,357756,4.21,ALBANY,31.6136,-84.2198
59874,357756,0.95,TURNER CITY,31.6037,-84.0983
59874,357756,1.89,EAST ALBANY,31.5493,-84.099
59874,357756,1.56,LOCKETT CROSSING,31.5525,-84.2236
59874,358092,3.44,LUKE,31.3,-84.9435
59874,358092,1.37,CUBA,31.3,-84.87
59874,358093,0,COLQUITT,31.17,-84.73
59874,358098,6,HOGGARD MILL,31.14,-84.53
59874,358107,1.5,CRESTVIEW,31.31,-84.62
59874,358107,0,NEWTON,31.31,-84.33
59874,358110,6.85,HOPEFUL,31.11,-84.49
59874,358117,0,ADEL,31.13,-83.42
59874,358118,0,NASHVILLE,31.2,-83.25
59874,358118,4.36,WEBER,31.21,-83.06
59874,358119,10,MOULTRIE,31.17,-83.9492
59874,358119,0,MOULTRIE,31.17,-83.78
59874,358120,0,WHIGHAM,30.88,-84.32
59874,358120,0,CAIRO,30.87,-84.2
59874,358121,4.1,PARKERVILLE,31.46,-83.99
59874,358122,0,SYLVESTER,31.53,-83.83
59874,358123,0,SUMNER,31.5,-83.74
59874,358124,2.39,QUALITY,31.07,-84.09
59874,358125,0,CAMILLA,31.23,-84.21
59874,358126,17,PELHAM,31.12,-84.4374
59874,358126,0,PELHAM,31.12,-84.15
59874,358127,3.88,(ABY)SOUTHWEST GA RGNL ARPT,31.48,-84.22
59874,358128,2.38,(ABY)SOUTHWEST GA RGNL ARPT,31.5,-84.21
59874,358129,0,ALBANY,31.57,-84.17
59874,358130,2.07,BETHANY,30.88,-84.73
59874,358131,0,BAINBRIDGE,30.9,-84.57
60529,362772,0.08,GRAND MARAIS LIGHT,46.6799,-85.9717
60530,361284,0.88,FERDINAND,38.23,-86.86
60530,361285,0,DUBOIS,38.45,-86.8
60530,361286,3.5,ELON,38.47,-86.66
60530,361287,0,HENRYVILLE,38.53,-85.77
60531,361288,0,HARDINSBURG ARPT,37.78,-86.45
60531,361289,0,ELIZABETH TOWN,37.7,-85.87
60531,361290,0.88,GATTON,37.48,-85.62
60531,361291,0.69,WILLISBURG,37.81,-85.12
60531,361292,0.69,FRANKLIN,36.73,-86.57
60531,361293,1.49,SINAI,37.93,-85.02
60531,361294,0,MIDWAY,38.15,-84.68
63337,379208,1.23,BUCHANAN,27.4,-81.78
63337,379208,3.7,TORREY,27.63,-81.88
63337,379209,2.07,VENUS,27.04,-81.36
63337,379209,0.66,HICORIA,27.1413,-81.3455
63337,379585,2.82,PLACID LAKES,27.27,-81.44
63337,379585,4.47,LAKE PLACID,27.3452,-81.4222
63337,380272,1.4,WNTR HVN CYP GDNS AR,27.96,-81.68
63337,380272,1.83,WNTR HVN CYP GDNS AR,27.97,-81.67
63337,380273,1.84,WNTR HVN CYP GDNS AR,27.95,-81.68
63337,380273,2.44,WINTER HAVEN,28.04,-81.68
63337,380274,0.69,SAINT PETERSBURG BEACH,27.7,-82.74
63337,380274,0.92,GULFPORT,27.74,-82.72
63337,380275,6.1,CHASSAHOWITZKA,28.7,-82.47
63337,380275,5.83,HOMOSASSA SPRINGS,28.77,-82.45
63337,380485,4.96,BRIGHTON,27.2714,-81.023
63337,380485,5.89,BRIGHTON,27.2841,-81.0122
63337,380487,0.93,NEW PORT RICHEY,28.2372,-82.715
63337,380487,0.74,NEW PORT RICHEY,28.2419,-82.7121
63337,380488,1.55,INDIAN ROCKS BEACH,27.8783,-82.8437
63337,380488,1.12,INDIAN ROCKS BEACH,27.8878,-82.8379
63337,380489,4.8,LUTZ TAMPA DOWNS ARP,28.1506,-82.3747
63337,380489,3.75,LUTZ TAMPA DOWNS ARP,28.1659,-82.3762
63337,394649,3.75,ST CATHERINE,28.6258,-82.1915
63337,394649,1.2,WEBSTER,28.6244,-82.039
63337,394649,0.48,THE VILLAGES,28.9434,-81.9731
63337,394649,4.98,OXFORD,28.9387,-82.1118
63337,394650,0.62,WARM MINERAL SPRINGS,27.05,-82.28
63337,394654,0.51,SARASOTA,27.3362,-82.5371
63337,395002,5.83,RINGGOLD,28.6843,-82.5379
63337,395002,2.6,RINGGOLD,28.6828,-82.4709
63337,395002,0.87,BROOKSVILLE,28.54,-82.3988
63337,395002,2.23,WEEKI WACHEE,28.5327,-82.5362
63337,395006,1.22,GULFPORT,27.75,-82.69
63337,395017,0,INDIAN ROCKS BEACH,27.9,-82.85
63337,395031,1.99,BELLEAIR,27.9609,-82.7876
63337,395039,2.3,NOWATNEY,28.0543,-82.426
63337,395047,0,NEW PORT RICHEY,28.25,-82.72
63337,395049,1.22,NEW PORT RICHEY,28.25,-82.7
63337,395061,0.69,SAINT PETERSBURG BEACH,27.72,-82.74
63337,395064,1.97,BEE RIDGE,27.29,-82.44
63337,395076,0,GOLDEN BEACH,27.07,-82.45
63337,395426,1.02,ELOISE,27.9982,-81.7466
63337,395463,0.67,NEW PORT RICHEY,28.2591,-82.7236
63337,395463,2.74,JASMINE ESTATES,28.2573,-82.6745
63337,395463,2.27,NEW PORT RW PASCO AR,28.1756,-82.667
63337,395463,1.54,HOLIDAY,28.175,-82.7586
63337,395473,3.75,WARM MINERAL SPRINGS,27.0634,-82.329
63337,395473,2.04,WARM MINERAL SPRINGS,27.0784,-82.279
63337,395473,1.97,WARM MINERAL SPRINGS,27.024,-82.257
63337,395473,2.82,MANASOTA,27.0182,-82.3041
63337,402449,0.86,SAINT PETERSBURG-CLEARWATER INTL AIRPORT,27.9086,-82.7041
63344,379283,1.5,SAN JUAN,26.1663,-98.1888
63344,379307,4.19,PORT ISABEL,26.1246,-97.1706
63344,379307,2.09,PORT ISABEL,26.0783,-97.1676
63344,380169,2.51,SARITA,27.2504,-97.7776
63344,380169,3.03,SARITA,27.2608,-97.7819
63344,380170,0.69,BAYVIEW,26.12,-97.4
63345,379268,0.9,WINNSBORO,32.96,-95.29
63345,379269,0,PITTSBURG,33,-94.97
63346,379270,0,SAGINAW BAY LIGHT,43.81,-83.72
63346,379271,0,GRAVELLY SHOALS LIGHT,44.02,-83.54
63346,379274,0,SAGINAW BAY LIGHT,43.81,-83.72
63347,379272,1.5,JACKSONVILLE,31.97,-95.26
63348,379279,0,SAGINAW BAY LIGHT,43.81,-83.72
63348,379280,0,GRAVELLY SHOALS LIGHT,44.02,-83.54
63349,379281,0.91,MONTGOMERY,31.66,-92.89
63349,379282,0,DRY PRONG,31.58,-92.53
63349,379284,0.69,JENA,31.69,-92.13
63350,379311,2.89,BUENA VISTA,43.43,-83.86
63350,379313,2.04,MERSHON,43.47,-83.98
63350,379314,1.5,ARTHUR,43.45,-83.75
63350,379315,0,CHESANING,43.18,-84.12
63350,379316,2.04,ARTHUR,43.43,-83.75
63350,379317,1.38,JUNIATA,43.37,-83.47
63350,379318,1.5,MERSHON,43.45,-83.98
63352,379320,2.76,ZAPATA,26.86,-99.23
63352,379323,3.67,LOPENO,26.77,-99.12
63352,379324,0,ROMA ARPT,26.58,-99.13
63352,379325,0,ROMA ARPT,26.58,-99.13
63353,379321,2.93,MANSFIELD,32.03,-93.67
63354,379326,0,CHIRENO,31.5,-94.35
63354,379327,0,CHIRENO,31.5,-94.35
63354,379328,0.69,BROADDUS,31.31,-94.27
63354,379329,3,MT SELMAN,32.11,-95.26
63354,379330,1.36,MT SELMAN,32.08,-95.26
63354,379331,0.91,BULLARD,32.14,-95.32
63354,379332,1.38,TYLER,32.33,-95.3
63354,379333,1.38,TYLER,32.33,-95.3
63355,379341,0.86,PITTSTON,41.33,-75.79
63355,379342,0.86,HOP BOTTOM,41.71,-75.77
63355,379343,1.38,KINGSLEY,41.75,-75.77
63355,379344,1.69,WEST LENOX,41.71,-75.67
63355,379345,0.69,PLAINS,41.29,-75.87
63355,379346,0,ROYAL,41.67,-75.63
63355,379347,0.52,WEST CLIFFORD,41.68,-75.62
63355,379348,0.86,BETHANY,41.61,-75.29
63355,379349,0,DINGMANS FERRY,41.22,-74.88
63355,379350,4.32,MILLRIFT,41.37,-74.7
63356,379354,1.38,HARTMAN,33.36,-94.17
63356,379355,1.5,CARTWRIGHT,32.89,-95.36
63356,379356,3.27,QUITMAN,32.76,-95.4
63356,379357,3.45,PINE MILLS,32.68,-95.3
63356,379358,0,MT PLEASANT,33.17,-94.98
63356,379363,2.76,MT PLEASANT,33.21,-94.98
63356,379364,0.58,DANGERFIELD,33.03,-94.72
63356,379365,0.69,NEW BOSTON,33.46,-94.42
63559,380605,0.58,COPE,33.38,-81.01
63559,380606,0.57,PAGELAND,34.77,-80.39
63559,380607,0.57,KILLIAN,34.13,-80.96
63559,380608,0.57,BLYTHEWOOD,34.22,-80.98
63559,380609,0.57,BLYTHEWOOD,34.22,-80.98
63559,380610,0,CHAPIN,34.17,-81.35
63559,380611,0.9,RIDGEWAY,34.31,-80.96
63559,380612,0,CHAPIN,34.17,-81.35
63559,380615,0.57,PAGELAND,34.77,-80.39
63559,380616,4.42,RILEY,33.66,-80.86
63559,380617,3.19,WOLFTON,33.6,-80.93
63559,380618,0.69,LEXINGTON,33.99,-81.25
63559,380632,0,CHAPIN,34.17,-81.35
63431,379763,0,BIG FLATS,44.12,-89.8
63431,380090,0.55,CHIMNEY ROCK,44.4779,-91.4194
63432,379753,5.3,MIAMI,36.88,-94.9759
63432,379753,1.6,MIAMI,36.8889,-94.9068
63432,379753,5.1,NORTH MIAMI,36.9722,-94.9453
63432,379753,9.1,NORTH MIAMI,36.9704,-95.0323
63433,379757,9.1,NORTH MIAMI,36.9704,-95.0323
63433,379757,5.3,MIAMI,36.88,-94.9759
63433,379757,1.6,MIAMI,36.8889,-94.9068
63433,379757,5.1,NORTH MIAMI,36.9722,-94.9453
63434,379764,0.82,SAN YGNACIO,27.0423,-99.4398
63434,379766,1.41,ZAPATA ARPT,26.89,-99.26
63434,379767,1.46,ZAPATA ARPT,26.8984,-99.2684
63434,379768,1.46,ZAPATA ARPT,26.8984,-99.2684
63434,379769,1.44,ZAPATA ARPT,26.8949,-99.2637
63434,379769,1.43,ZAPATA ARPT,26.8946,-99.2635
63434,379769,1.46,ZAPATA ARPT,26.8948,-99.2632
63434,379769,1.46,ZAPATA ARPT,26.8951,-99.2633
63434,379770,6.53,LINN,26.6644,-98.1267
63434,379770,5.49,SAN MANUEL,26.6477,-98.101
63434,379772,0,RAYMONDVILLE,26.48,-97.78
63434,386984,9.59,LINN,26.6954,-98.1965
63434,386984,5.23,SAN MANUEL,26.6457,-98.1211
63435,379755,2.49,LENAPAH,36.8239,-95.5989
63435,379755,5.34,CHILDERS,36.834,-95.5158
63435,379755,4.15,LENAPAH,36.884,-95.568
63435,379755,2.33,LENAPAH,36.8832,-95.6229
63436,380014,2.5,LENAPAH,36.8244,-95.598
63436,380014,5.3,CHILDERS,36.8242,-95.5023
63436,380014,4.2,LENAPAH,36.893,-95.5763
63436,380014,2.3,LENAPAH,36.8833,-95.63
63437,379758,0.18,BRIARK,35.1474,-90.1306
63437,379758,1.29,BLANTON,35.1695,-90.1928
63437,379758,1.6,(AWM)WEST MEMPHIS AR,35.148,-90.2479
63437,379758,1.02,HULBERT,35.1138,-90.1837
63437,379760,0,WEST MEMPHIS,35.15,-90.18
63437,379762,0,OSCEOLA,35.7,-89.97
63438,380001,4.5,BIG SPG,43.6503,-89.7157
63438,384737,4.49,BIG SPG,43.6504,-89.7157
63439,379843,2.55,FAYSVILLE,26.3855,-98.1153
63439,379843,3.51,FAYSVILLE,26.3728,-98.1089
63439,379855,4.79,LA BLANCA,26.3674,-98.0516
63439,379869,2.23,TURCOTTE,27.0163,-97.7941
63439,379872,0.44,SEBASTIAN,26.3443,-97.7969
63439,379872,0.78,SEBASTIAN,26.3427,-97.7904
63439,379875,1.47,LYFORD,26.4411,-97.7831
63439,386989,3.41,FAYSVILLE,26.3742,-98.1096
63440,380665,10.56,PLAYALINDA BEACH,28.61,-80.62
63440,380666,17.44,PLAYALINDA BEACH,28.8,-80.74
63440,380668,17.44,PLAYALINDA BEACH,28.8,-80.74
63440,380672,3.34,CAPE CANAVERAL,28.4,-80.65
63440,380674,7.36,PLAYALINDA BEACH,28.63,-80.7
63440,380876,0.9,ST. LUCIE NUCLEAR POWER PLANT,27.3452,-80.2364
63440,380877,17.44,PLAYALINDA BEACH,28.8,-80.74
63444,380664,5,FRANKEL CITY,32.3131,-102.8128
63444,380847,0.25,FRANKEL CITY,32.38,-102.7757
63444,380851,2,GOLDSMITH,31.9911,-102.5885
63444,384421,0,MONAHANS,31.58,-102.9
63444,384746,2.02,GREENFIELD ACRES,31.8876,-102.3725
63444,384746,1.72,GREENFIELD ACRES,31.8864,-102.378
63444,384746,1.68,GREENFIELD ACRES,31.881,-102.3745
63444,384746,1.94,GREENFIELD ACRES,31.8823,-102.3703
63444,385057,6,ODESSA,31.9302,-102.4091
63444,385058,6,ODESSA,31.9302,-102.4091
63444,385063,5,NORTH COWDEN,31.9488,-102.4597
63444,393570,2.21,FRANKEL CITY,32.3939,-102.8142
63444,393570,0.81,FRANKEL CITY,32.3784,-102.7663
63445,379802,0,LOVINGTON,32.93,-103.35
63445,379803,0,LOVINGTON,32.93,-103.35
63445,379807,0,LOVINGTON,32.93,-103.35
63445,379810,0,HOBBS,32.7,-103.13
63445,380533,22,CARLSBAD,32.42,-104.6072
63445,380538,2,OIL CENTER,32.4711,-103.25
63445,380540,0,HOBBS,32.7,-103.13
63445,380839,12,CARLSBAD,32.2972,-104.3754
63445,380841,10,CARLSBAD,32.2863,-104.2956
63445,384764,2.07,OIL CENTER,32.53,-103.2502
63445,387876,0,HOBBS,32.7,-103.13
63451,381024,1.23,COTTEKILL,41.8482,-74.0763
63451,381025,1.03,KINGSTON,41.93,-74
63451,381026,0.51,GERMANTOWN,42.13,-73.89
63451,381027,0.86,RHINEBECK,41.93,-73.91
63451,381028,0.3,CLAVERACK,42.2224,-73.7348
63451,381029,0.77,LORENZ PARK,42.2406,-73.762
63451,381030,0.4,LORENZ PARK,42.2452,-73.7744
63451,381031,0.69,AMENIA,41.8489,-73.5567
63451,381032,0.31,HUDSON,42.249,-73.7859
63452,381033,1.03,TORRINGTON,41.8132,-73.1293
63452,381034,0.26,TORRINGFORD,41.8166,-73.0821
63452,381036,1.33,CORNWALL BRIDGE,41.8034,-73.3832
63452,381038,0.12,CORNWALL BRIDGE,41.8183,-73.3698
63452,381039,0.17,SHARON,41.8795,-73.4768
63452,381042,0.1,CORNWALL BRIDGE,41.8191,-73.3716
63452,381044,0.43,CORNWALL BRIDGE,41.82,-73.3616
63452,381045,0.83,TORRINGTON,41.8119,-73.1217
63452,381046,0.63,TORRINGTON,41.8089,-73.1176
63452,381048,0.33,LITCHFIELD,41.7476,-73.1856
63452,381050,0.9,TORRINGTON,41.7907,-73.1324
63452,381051,0.91,TORRINGTON,41.7958,-73.1033
63453,379812,0.51,MANISTEE,44.2551,-86.3426
63454,379814,3,ALABASTER,44.1966,-83.5041
63455,379818,5,SUGAR GROVE,36.3369,-81.8144
63455,379828,2,WILKESBORO,36.179,-81.17
63455,379836,3,TRAPHILL,36.3193,-80.9919
63459,379824,2.75,RUGBY,36.6234,-81.4994
63553,382190,1.25,SYRACUSE,41.41,-85.73
63553,382193,2.69,COLUMBIA CITY,41.16,-85.53
63553,382195,0.86,COLUMBIA CITY,41.16,-85.49
63553,382203,1.73,ANDREWS,40.83,-85.62
63553,382207,0,LIBERTY CENTER,40.7,-85.28
63553,382208,1.48,WASHINGTON CENTER,41.03,-85.51
63553,382209,0.87,WAYNEDALE,41.01,-85.19
63553,382210,0.52,COLLINS,41.2,-85.39
63553,382211,0,DECATUR,40.83,-84.93
63553,382212,0,FT WAYNE,41.07,-85.13
63553,382213,1.71,THURMAN,41.13,-85.03
63553,382214,0.69,LAOTTO,41.29,-85.2
62473,374548,3.02,BIG WELLS,28.61,-99.59
62473,374549,2.07,BIG WELLS,28.6,-99.57
62473,374550,1.21,BIG WELLS,28.57,-99.55
62473,374551,5.45,ATASCOSA,29.32,-98.8
62473,374552,2.83,CARRIZO SPGS,28.48,-99.86
62474,374680,5.81,COMSTOCK,29.76,-101.2
62474,374686,5.81,COMSTOCK,29.76,-101.2
62474,374690,1.38,COMSTOCK,29.7,-101.17
62474,374693,0.61,DILLEY ARPT,28.67,-99.19
62474,374700,1.38,COMSTOCK,29.7,-101.17
62474,374700,4.49,COMSTOCK,29.7203,-101.2287
62474,374700,6.72,COMSTOCK,29.7623,-101.2296
62474,374700,6.08,COMSTOCK,29.7564,-101.1195
62474,374700,2.23,COMSTOCK,29.6983,-101.1395
62474,374702,3.1,THREE OAKS,28.98,-98.12
62474,374704,0.97,KOSCIUSKO,29.1098,-97.9415
62474,374705,3.62,KOSCIUSKO,29.1,-97.99
62474,374707,2.85,POTH,29.0628,-98.0571
62474,374707,2.49,POTH,29.0478,-98.0814
62474,374707,0.57,POTH,29.0755,-98.1079
62474,374707,1.57,POTH,29.0916,-98.0777
62474,374709,1.2,OTLEY,28.7404,-99.1465
62474,374709,1.01,OTLEY,28.7381,-99.1396
62474,374709,1.51,OTLEY,28.7321,-99.1442
62474,374709,1.54,OTLEY,28.7359,-99.1496
62474,374710,0.92,LEMING,29.08,-98.49
62474,374710,0.82,HAIDUK,29.1222,-98.4899
62474,374710,3.88,LEMING,29.1126,-98.4382
62474,374710,2.82,LEMING,29.0919,-98.4406
62474,374711,0.92,NORTH UVALDE,29.26,-99.83
62474,374711,6.05,REAGAN WELLS,29.4781,-99.8575
62474,374711,7.14,MONTELL,29.6215,-99.9646
62474,374711,5.75,MONTELL,29.6132,-100.0205
62474,374711,4.8,LAGUNA,29.3896,-100.0717
62474,374711,3.83,NORTH UVALDE,29.2387,-99.8822
62474,374713,3.18,CONCAN,29.4849,-99.7643
62474,374713,2.61,REAGAN WELLS,29.5143,-99.7857
62474,374713,1.84,REAGAN WELLS,29.5424,-99.8293
62474,374713,3.5,REAGAN WELLS,29.5194,-99.8465
62474,374713,4.3,REAGAN WELLS,29.4878,-99.8026
62474,374714,2.31,LAGUNA,29.3876,-100.0092
62474,374714,5.92,LAGUNA,29.419,-100.0983
62474,374714,6.01,LAGUNA,29.4435,-100.0961
62474,374714,1.38,LAGUNA,29.4283,-100.0209
62474,374715,1.39,POTH,29.07,-98.08
62474,374715,5.07,DEWEES,29.0036,-98.2617
62474,374715,2.63,SASPAMCO,29.1942,-98.3146
62474,374715,3.45,ALUM,29.338,-97.9871
62474,374715,2.5,PANDORA,29.2195,-97.8525
62474,374715,2.16,KOSCIUSKO,29.1308,-97.9239
62474,374716,0,UTOPIA,29.62,-99.53
62474,374716,2.19,UTOPIA,29.6034,-99.4991
62474,374716,9.69,SABINAL,29.4597,-99.4548
62474,374716,1.08,SABINAL,29.3338,-99.4616
62474,374716,1.6,SABINAL,29.338,-99.4867
62474,374716,6.27,UTOPIA,29.5296,-99.5385
62474,374717,0,BRACKETTVILLE,29.32,-100.42
62474,374717,1.91,BRACKETTVILLE,29.3386,-100.3965
62474,374717,14.25,BRACKETTVILLE,29.4408,-100.2283
62474,374717,19.15,BRACKETTVILLE,29.4606,-100.1459
62474,374717,18.69,BRACKETTVILLE,29.4242,-100.1335
62474,374717,2.78,BRACKETTVILLE,29.32,-100.3738
62474,374718,2,VANDERPOOL,29.75,-99.3467
62474,374718,4.3,MEDINA CIRCLE R ARPT,29.8079,-99.3404
62474,374718,4.02,VANDERPOOL,29.8002,-99.4139
62474,374718,1.06,VANDERPOOL,29.7558,-99.3964
62474,374719,2.64,BLUFF,29.8647,-99.3237
62474,374719,2.7,BLUFF,29.8583,-99.3229
62474,374719,2.44,BLUFF,29.8563,-99.3175
62474,374719,2.27,BLUFF,29.8615,-99.3166
62474,374720,1.26,KERRVILLE,30.0437,-99.1498
62474,374720,1.38,KERRVILLE,30.0422,-99.1512
62474,374720,1.19,KERRVILLE,30.0398,-99.1461
62474,374720,1.04,KERRVILLE,30.0421,-99.1449
62474,374721,1.06,LEAKEY,29.7357,-99.7663
62474,374721,0.63,LEAKEY,29.7374,-99.756
62474,374721,1.27,PRADE RANCH,29.8979,-99.7545
62474,374721,11.81,PRADE RANCH,30.0431,-99.8094
62474,374721,12.46,PRADE RANCH,30.024,-99.8753
62474,374836,11.18,VANDERPOOL,29.8109,-99.5528
62474,374836,9.9,VANDERPOOL,29.7459,-99.5449
62474,374836,10.94,VANDERPOOL,29.738,-99.5619
62474,374836,12.41,VANDERPOOL,29.7853,-99.5828
62474,374836,12.5,VANDERPOOL,29.8124,-99.5756
62474,374839,0,RIO FRIO,29.63,-99.73
62474,374839,0.52,RIO FRIO,29.6305,-99.7387
62474,374839,1.27,RIO FRIO,29.6453,-99.7418
62474,374839,1.19,LEAKEY,29.7189,-99.7651
62474,374839,1.12,LEAKEY,29.7139,-99.7519
62474,374839,3.06,LEAKEY,29.6869,-99.738
62474,374842,5.04,LA GLORIA,28.77,-100.42
62474,374842,0.36,LA GLORIA,28.7463,-100.5043
62474,374842,6.18,LA GLORIA,28.8321,-100.5407
62474,374842,3.45,PALOMA,28.8381,-100.461
62474,374855,2.83,CEDAR PARK,30.46,-97.83
62474,374856,1.38,OLD ROUND ROCK,30.48,-97.67
62474,374868,1.74,CONCAN,29.4993,-99.7135
62474,374868,2.32,CONCAN,29.4889,-99.7154
62474,374868,6.98,KNIPPA,29.3553,-99.727
62474,374868,5.2,KNIPPA,29.3535,-99.6906
62474,374868,6.5,CONCAN,29.4672,-99.6405
62474,376265,2.99,DRIFTWOOD,30.125,-98.0798
62474,376265,2.57,MT GAYNOR,30.124,-98.0993
62474,376265,3.89,MT GAYNOR,30.0961,-98.111
62474,376265,3.61,DRIFTWOOD,30.0976,-98.0846
62474,376266,3.67,WOODLAWN LAKE,29.41,-98.56
62794,375879,1,HICKORY GROVE,38.8965,-77.6119
62794,375880,1.28,CALVERTON,38.62,-77.69
62794,375880,0.69,CALVERTON,38.6242,-77.6804
62794,375880,0.88,CALVERTON,38.6276,-77.686
62794,375880,1.49,CALVERTON,38.6228,-77.696
62794,375881,0.88,CANOVA,38.69,-77.44
62794,375881,0.78,CANOVA,38.6696,-77.4354
62794,375881,1.5,CANOVA,38.6589,-77.4365
62794,375881,1.43,CANOVA,38.6617,-77.4421
62794,375881,1.01,CANOVA,38.6889,-77.4449
62794,375882,0.54,LONGVIEW,38.73,-77.48
62794,375882,0.58,LONGVIEW,38.7278,-77.4804
60531,361295,0.69,SAVAGE,36.69,-85.05
60531,361296,0.69,BEAVER DAM,37.41,-86.88
60531,361297,0.69,MIDWAY,37.96,-86.23
60531,361298,0.55,ROGERSVILLE,37.82,-85.94
60531,361299,1.49,HAWESVILLE,37.88,-86.76
60531,361300,1.77,ATHENS,37.94,-84.4
60531,361301,0,RUSSELL SPGS,37.05,-85.08
60531,361302,0.73,GREAT CROSSING,38.2123,-84.6092
60531,361302,1.53,GREAT CROSSING,38.1986,-84.593
60531,361302,1.71,WHITE SULPHER,38.2021,-84.7314
60531,361302,1.48,WHITE SULPHER,38.2161,-84.718
60531,361303,0.88,DANVILLE,37.64,-84.77
60531,361304,1.49,WILMORE,37.87,-84.66
60531,361305,1.09,STRINGTOWN,37.77,-84.85
60531,361306,0.88,DANVILLE,37.64,-84.77
60531,361307,0,PERRYVILLE,37.65,-84.95
60531,361308,1.77,ALBANY ARPT,36.69,-85.24
60531,361309,2.35,SCOTTSVILLE,36.78,-86.2
