EPISODE_ID,EVENT_ID,RANGE,LOCATION,LATITUDE,LONGITUDE
38953,238600,0,BACKUS,46.82,-94.5
38953,238601,0,HACKENSACK,46.93,-94.5
38953,238605,6,BENA,47.2886,-94.3106
38953,238606,0,BENA,47.35,-94.22
38953,238610,1,BENA,47.3555,-94.2397
38953,238611,8,BENA,47.4319,-94.0991
38953,238613,6,INGER,47.4698,-94.0492
38953,238615,3.33,MARCELL,47.56,-93.66
38953,238617,0,WIRT,47.73,-93.95
38953,238620,0,BOWSTRING,47.58,-93.85
38953,238623,3.49,MEADOW BROOK,47.82,-92.94
38953,238624,0,SWATARA,46.9,-93.67
38953,238625,1,HILL CITY,46.98,-93.6012
38953,238626,0,JACOBSON,47,-93.27
38953,238628,0,JACOBSON,47,-93.27
38953,238629,5.59,DEER RIVER ARPT,47.41,-93.72
38953,238631,5.58,INGER,47.49,-94.08
38953,238632,2.92,SIDE LAKE,47.71,-93.05
38953,238633,0,LINDEN GROVE,47.87,-92.87
38953,238634,2,BOWSTRING,47.6005,-93.8804
38953,238635,4,FIFTY LAKES,46.6891,-93.9903
38953,238636,6,BENA,47.2886,-94.3106
38953,241738,6,INGER,47.4886,-94.0909
38953,241739,8,BENA,47.4319,-94.0991
38953,244617,6.01,POPLAR,46.644,-94.7859
38953,244617,3.63,OSNAWA,46.749,-94.648
38954,226163,0,(SGT)STUTTGART MUNICIPAL AIRPORT,34.6,-91.57
38954,226170,1.02,FAIRMOUNT,34.6119,-91.5893
38954,226170,1.49,SLOVAK,34.651,-91.5539
38954,238498,0.73,CULPEPPER,35.5104,-92.5214
38954,238500,1.58,WALNUT GROVE,35.5636,-92.5475
38955,226164,13,KIMBALL,41.097,-103.8467
38955,226165,6,HARRISBURG,41.55,-103.866
38955,226167,5,BUSHNELL,41.1788,-103.968
38955,226168,14,KIMBALL,41.0428,-103.773
38955,226172,8.5,BUSHNELL,41.1829,-104.0511
38955,226172,8,BUSHNELL,41.1857,-104.0422
38955,226172,8,BUSHNELL,41.1481,-104.0088
38955,226172,8.5,BUSHNELL,41.143,-104.0156
38957,226176,11.84,SALINE,41.07,-112.59
38957,226178,1.25,SYRACUSE,41.09,-112.05
38957,226189,4.2,LEHI,40.36,-111.91
38957,226189,0,LEHI,40.4,-111.85
38957,226193,3.15,NASH,40.47,-111.86
38957,226193,1.72,SANDY CITY,40.57,-111.85
38957,226194,0.86,NORTH OGDEN,41.31,-111.96
38957,226196,1.73,SUGAR HOUSE,40.73,-111.77
38957,226197,2.09,(SLC)SALT LAKE CITY,40.78,-111.93
38958,226192,0.85,NORRIDGEWOCK,44.71,-69.79
38960,243301,1.79,BARTON,34.75,-87.9
38960,243320,0.57,HENRYVILLE,34.42,-86.26
38960,243323,2.99,EMCO LISTERHILL JCT,34.68,-87.59
38960,243324,1.33,HARVEST EPPS ARPT,34.86,-86.75
38961,243327,1.38,ZIP CITY,34.97,-87.67
38961,243329,2.2,ZIP CITY,34.9549,-87.7083
38961,243331,3.03,PICKAVICK LAKE,34.7859,-87.7992
38963,226223,1.38,ROCKWOOD,31.52,-99.38
38964,226224,0.36,THROCKMORTON,33.1748,-99.181
38964,226224,0.29,THROCKMORTON,33.1841,-99.1811
38964,226224,0.43,THROCKMORTON,33.1839,-99.1742
38964,226224,0.49,THROCKMORTON,33.1755,-99.1734
38965,226226,2.14,INDIANOLA,41.34,-93.56
38965,226227,1.38,OLIVET,41.34,-92.83
38965,226228,0.86,OSKALOOSA,41.29,-92.64
38965,226229,1.71,OTTUMWA,41.01,-92.43
38965,226230,2.2,GRAVITY,40.78,-94.77
38965,226231,1.25,MURRAY,41.04,-93.95
38965,226232,1.25,MURRAY,41.04,-93.95
38965,226233,3.73,BEDFORD,40.68,-94.79
38965,226234,0.87,OTTUMWA,41.03,-92.41
38965,226234,1.21,OTTUMWA,41.0222,-92.423
38965,226234,0.8,OTTUMWA,41.0092,-92.4053
38965,226234,0.66,OTTUMWA,41.0288,-92.3949
38965,226242,0.52,HARVEY,41.32,-92.92
38965,227157,0,CRESTON,41.07,-94.37
39105,227078,0,(DRT)DEL RIO INTL AR,29.37,-100.92
39105,227079,0.69,DEL RIO,29.38,-100.9
39105,227080,2.8,DEL RIO,29.3987,-100.8672
39105,227080,2.59,DEL RIO,29.3666,-100.8572
39105,227080,2.7,DEL RIO,29.3319,-100.8897
39105,227080,1.08,(DRT)DEL RIO INTL AR,29.3583,-100.9317
39105,227080,2.72,(DRT)DEL RIO INTL AR,29.4094,-100.9211
39105,227081,2.07,AMISTAD RES EAST,29.47,-101
39105,227082,1.87,ROCKS SPGS,30.0048,-100.1941
39105,227082,1.03,ROCKS SPGS,30.0051,-100.2194
39105,227082,0.54,ROCKS SPGS,30.0278,-100.2209
39105,227082,1.38,ROCKS SPGS,30.0288,-100.1993
39105,227083,0.69,DEL RIO,29.38,-100.9
39105,227083,1.95,DEL RIO,29.3894,-100.8765
39105,227083,2.66,DEL RIO,29.3693,-100.8559
39105,227083,2.23,DEL RIO,29.3433,-100.8792
39105,227083,1.6,(DRT)DEL RIO INTL AR,29.3469,-100.9221
39105,227083,0.81,(DRT)DEL RIO INTL AR,29.3792,-100.9283
39000,227300,1.95,PENN,48.2,-99.11
39000,227301,2.69,ESSEX,48.1,-98.68
39000,227301,3.49,DOYON,48.1,-98.54
39000,227301,2.8,DOYON,48.01,-98.54
39000,227301,4.75,CRARY,48.01,-98.68
39000,227302,5.18,PEMBINA,48.99,-97.36
39000,227302,2.66,PEMBINA,48.99,-97.3
39000,227302,2.27,PEMBINA,48.97,-97.3
39000,227302,4.99,PEMBINA,48.97,-97.36
39000,245960,5,BRINSMADE,48.2077,-99.2197
39000,245960,5,BRINSMADE,48.1523,-99.2198
39000,245960,5,BRINSMADE,48.1523,-99.4202
39000,245960,5,BRINSMADE,48.2077,-99.4203
39000,245961,4,LAKOTA,48.0709,-98.4112
39000,245961,4,LAKOTA,48.0709,-98.2888
39000,245961,4,LAKOTA,47.9891,-98.2888
39000,245961,4,LAKOTA,47.9891,-98.4112
39001,226318,9.49,MID LAKE PONTCHARTRAIN,30.0608,-90.2506
39003,226321,2,MANDEVILLE,30.3489,-90.059
39003,226321,2.67,CHINCHUBA,30.3732,-90.0477
39003,226321,1.61,CHINCHUBA,30.3781,-90.0709
39003,226321,0.62,MANDEVILLE,30.3587,-90.0797
39004,226319,2.02,ENDERLIN ARPT,46.61,-97.66
39004,245962,2.07,ROGERS,47.1,-98.2
39004,245963,1.17,ENDERLIN,46.61,-97.6
39004,245964,2.92,BUFFALO,46.96,-97.55
39005,226322,0,BELLE CHASSE,29.87,-89.98
39005,226323,0.8,NEW ORLEANS,29.9616,-90.1
39005,226325,1.03,SLIDELL,30.2774,-89.7649
39005,226328,0,CHALMETTE,29.93,-89.97
39005,245248,2.21,MANDEVILLE,30.3561,-90.0532
39007,226330,0,PINE,30.9,-90.02
39007,226331,0,SLIDELL,30.27,-89.78
39007,245241,0,OAK ALLEY,29.98,-90.77
39008,226336,0.49,BYRON,44.0327,-92.6592
39008,226337,3.98,MANTORVILLE,44.114,-92.6982
39009,226346,0.57,PILOT ROCK,45.4864,-118.8374
39010,238267,17.85,KING COULEE RAWS,47.9644,-107.3172
39010,238268,20.29,JORDAN AIRPORT (KJDN),47.6202,-106.8839
39010,238273,0,HAXBY HOOLIE AIRPORT,47.83,-106.48
39010,238277,20,SACO,48.7374,-107.1625
39010,238277,16.39,SACO,48.7001,-107.243
39010,238284,10,FT PECK LAKE HANDAR,47.9177,-106.1972
39010,238284,18,FT PECK LAKE HANDAR,47.8358,-106.0751
39010,238319,28,VIDA,47.83,-106.1037
39010,238322,26.8,ENID,47.9607,-105.2078
39010,238327,0,BLOOMFIELD,47.42,-104.93
39010,238329,0,FAIRVIEW,47.85,-104.05
39010,238332,5,TERRY,46.78,-105.4057
39010,238334,0,WIBAUX,46.98,-104.18
39010,242931,5,VIDA,47.7788,-105.5762
39010,255362,15,FT PECK LAKE HANDAR,47.8665,-106.1208
39010,255366,11,VIDA,47.9892,-105.5
39010,255441,18,ENID,47.8842,-105.0542
39010,255442,18,ENID,47.8842,-105.0542
39010,255443,26.8,ENID,47.9743,-105.1886
39010,255444,5.5,SIOUX PASS DOT,47.9863,-104.4141
39011,226347,2.05,BOARDMAN,45.84,-119.76
39012,226350,1.15,AUGUSTA,44.3173,-69.773
39012,226350,1.13,AUGUSTA,44.3211,-69.7728
39012,226350,0.91,AUGUSTA,44.3211,-69.7684
39012,226350,1.05,AUGUSTA,44.3167,-69.7707
39013,226351,0.31,WEST HENNIKER,43.1719,-71.8444
39013,226351,0.41,WEST HENNIKER,43.1659,-71.8442
39013,226351,0.6,WEST HENNIKER,43.165,-71.8403
39013,226351,0.61,WEST HENNIKER,43.1718,-71.8381
39013,226352,0.84,NEWMARKET,43.0863,-70.9356
39013,226352,0.71,NEWMARKET,43.0855,-70.9381
39013,226352,0.73,NEWMARKET,43.0823,-70.9359
39013,226352,0.8,NEWMARKET,43.083,-70.9348
39013,226353,1.01,KELLEYS CORNER,43.2655,-71.3684
39013,226353,0.99,NORTH CHICHESTER,43.2627,-71.371
39013,226353,0.71,NORTH CHICHESTER,43.2574,-71.3701
39013,226353,0.8,NORTH CHICHESTER,43.2577,-71.3681
39013,226353,1.11,NORTH CHICHESTER,43.2628,-71.3666
39015,226354,3.92,HANNAH,44.5263,-85.6456
39015,226354,2.04,MAYFIELD,44.6061,-85.4956
39018,235323,2.06,SAN JUAN,18.4068,-66.0639
39018,235323,1.5,SAN JUAN,18.3995,-66.06
39018,235323,1.86,SAN JUAN,18.4005,-66.0683
39018,235323,2.13,SAN JUAN,18.4059,-66.0675
39018,235326,2.07,BAYAMON,18.38,-66.1707
39018,235326,1.72,BAYAMON,18.3739,-66.1625
39018,235326,1.74,BAYAMON,18.3749,-66.1743
39018,235326,1.99,BAYAMON,18.3785,-66.1743
39019,235327,0,NAGUABO,18.22,-65.73
39019,235327,1.31,NAGUABO,18.2059,-65.7168
39019,235327,1.65,NAGUABO,18.2115,-65.7066
39019,235327,0.66,NAGUABO,18.2219,-65.7202
39019,235328,1.88,VILLALBA,18.1308,-66.4963
39019,235328,0.71,VILLALBA,18.1214,-66.4807
39019,235328,0.81,VILLALBA,18.1291,-66.4778
39019,235328,1.68,VILLALBA,18.1334,-66.4914
39019,235329,0.93,ADJUNTAS,18.1769,-66.7378
39019,235329,1.28,ADJUNTAS,18.1772,-66.732
39019,235329,1.28,ADJUNTAS,18.1805,-66.734
39019,235329,1.11,ADJUNTAS,18.1804,-66.7371
39019,235330,1.72,UTUADO,18.2934,-66.709
39087,227116,1.28,CLIFTON PARK CENTER,42.8669,-73.8096
39087,227117,1,CLIFTON PARK,42.8748,-73.7884
39087,227118,1.48,SOUTH WESTERLO,42.4308,-74.017
39087,227121,1.31,GRAYS CORNERS,42.8236,-73.7753
39087,227123,0.6,HOUCKS CORNERS,42.6087,-73.8292
39087,227124,0.83,ALBANY,42.6483,-73.7539
39087,227127,0.76,NORTH BETHLEHEM,42.6614,-73.8407
39087,227266,0,SNYDERS CORNER,42.67,-73.62
39087,227267,1.47,BEMIS HGTS,42.95,-73.64
39087,227268,0,LUTHER,42.6,-73.65
39087,227269,0.28,SCHODACK CENTER,42.5536,-73.6775
39087,227270,1.16,SYCAWAY,42.731,-73.6929
39087,227271,1.14,TROY,42.766,-73.6741
39087,227272,0.51,HANNACROIX,42.43,-73.81
39087,227274,0.73,STUYVESANT,42.3905,-73.7817
39087,227275,0.21,COXSACKIE,42.3529,-73.7991
39087,227276,0.69,GHENT,42.33,-73.62
39087,227277,0.69,CHATHAM,42.36,-73.6
39087,227278,0,SAUGERTIES SOUTH,42.07,-73.95
39087,227281,0.57,OLIVEBRIDGE,41.9276,-74.2156
38267,222250,1.03,CUMBERLAND MILLS,43.6809,-70.3705
38267,222499,2.43,OLD ORCHARD BEACH,43.5466,-70.3482
38267,222499,2.43,CORNISH,43.8249,-70.7655
38267,222499,6.15,KEZAR FALLS,43.8345,-70.9937
38267,222499,2.12,WEST LEBANON,43.3931,-70.9882
38267,222499,0.46,KITTERY PT,43.0769,-70.708
38268,222251,1.02,GORHAM LIBBY FLD ARP,44.3945,-71.1808
38268,222251,0.79,GORHAM,44.39,-71.1778
38268,222251,0.58,GORHAM,44.3884,-71.1688
38268,222251,0.88,GORHAM,44.3928,-71.1707
38268,222252,1.04,KELLEYS CORNER,43.2649,-71.3693
38268,222252,0.98,NORTH CHICHESTER,43.2626,-71.3712
38268,222252,0.94,NORTH CHICHESTER,43.2606,-71.3684
38268,222252,1.02,KELLEYS CORNER,43.2654,-71.367
38268,222558,1.04,SEABROOK BEACH,42.8679,-70.8124
38268,222558,1.04,SALEM,42.7694,-71.2345
38268,222558,3.75,LONDONDERRY,42.8599,-71.4427
38268,222558,1.08,SEVERANCE,43.0087,-71.3947
38268,222558,1.08,NORTHWOOD NARROWS,43.219,-71.2652
38268,222558,1.89,NOTTINGHAM,43.106,-71.0678
38268,222558,2.1,NEWMARKET,43.0689,-70.9113
38268,222558,0.69,NEW CASTLE,43.0609,-70.7245
38269,222253,1.13,AUGUSTA,44.3198,-69.7728
38269,222253,1.15,AUGUSTA,44.3175,-69.7729
38269,222253,1.06,AUGUSTA,44.3172,-69.771
38269,222253,0.97,AUGUSTA,44.3199,-69.7697
38269,222254,1.01,CUMBERLAND MILLS,43.6803,-70.3701
38269,222254,0.88,CUMBERLAND MILLS,43.6782,-70.3674
38269,222254,0.89,CUMBERLAND MILLS,43.6775,-70.3674
38269,222254,1.04,CUMBERLAND MILLS,43.6777,-70.3705
38269,222254,1.07,CUMBERLAND MILLS,43.6799,-70.3714
38269,222556,2.6,OLD ORCHARD BEACH,43.5451,-70.3413
38269,222556,2.6,CORNISH,43.8266,-70.7631
38269,222556,6.09,KEZAR FALLS,43.8266,-70.9964
38269,222556,2.11,SOUTH LEBANON,43.3492,-70.9827
38269,222556,0.51,SOUTH BERWICK,43.2242,-70.8138
38269,222556,3.5,KITTERY PT,43.0328,-70.6751
38271,222462,0.64,CENTER CONWAY,44.0042,-71.0815
38271,222462,0.7,CENTER CONWAY,43.9965,-71.0833
38271,222462,0.39,CENTER CONWAY,43.9997,-71.0622
38271,222462,0.78,CENTER CONWAY,44.0054,-71.0562
38271,222465,0.26,DAVISVILLE,43.2516,-71.7346
38271,222465,0.27,DAVISVILLE,43.2505,-71.7354
38271,222465,0.15,DAVISVILLE,43.2501,-71.733
38271,222465,0.15,DAVISVILLE,43.251,-71.7328
38271,222468,0.21,WEST HENNIKER,43.1671,-71.8485
38271,222468,0.96,WEST HENNIKER,43.1575,-71.8583
38271,222468,0.98,WEST HENNIKER,43.1558,-71.8502
38271,222468,0.59,WEST HENNIKER,43.1651,-71.8405
38271,222474,0.84,NEWMARKET,43.0866,-70.9359
38271,222474,0.74,NEWMARKET,43.0866,-70.9386
38271,222474,0.71,NEWMARKET,43.0824,-70.9364
38271,222474,0.8,NEWMARKET,43.0831,-70.9347
38271,222477,0.89,KELLEYS CORNER,43.2672,-71.3681
38271,222477,0.96,NORTH CHICHESTER,43.2621,-71.3709
38271,222477,0.72,NORTH CHICHESTER,43.2579,-71.3705
38271,222477,0.94,NORTH CHICHESTER,43.2601,-71.3675
38271,222477,1.02,KELLEYS CORNER,43.2661,-71.3629
38271,222561,1.22,NEW CASTLE,43.0528,-70.7245
38271,222561,1.52,ROCKINGHAM,43.0649,-70.9277
38271,222561,0.81,NOTTINGHAM,43.113,-71.087
38271,222561,1.05,NORTHWOOD NARROWS,43.2212,-71.2669
38271,222561,3.04,SEVERANCE,43.0408,-71.4331
38271,222561,2.81,LONDONDERRY,42.8639,-71.4249
38271,222561,1.74,SALEM DEPOT,42.7551,-71.2354
38271,222561,0.84,SEABROOK BEACH,42.8719,-70.8124
38271,222567,1.9,BELLAMY,43.125,-70.8344
38271,222567,0.31,SALMON FALLS,43.2272,-70.8151
38271,222567,1.73,ROCHESTER SKYHVN ARP,43.2967,-70.9044
38271,222567,3.96,MILTON MILLS,43.5565,-70.9566
38271,222567,7.01,NEW DURHAM,43.5207,-71.2326
38271,222567,6.1,STRAFFORD,43.3252,-71.3013
38271,222567,4.59,SOUTH LEE,43.1551,-71.1008
38271,222567,5.44,SOUTH LEE,43.1411,-71.142
38276,222287,8,MILFORD,43.437,-95.211
38276,222287,7,MILFORD,43.4313,-95.15
38276,222287,7,MILFORD,43.2364,-95.0967
38276,222287,6,MILFORD,43.2432,-95.15
38276,222288,9.5,FOSTORIA,43.25,-95.3588
38276,222288,5,FOSTORIA,43.25,-95.2694
38276,222288,4,GILLETT GROVE,42.9979,-94.9569
38276,222288,2,GILLETT GROVE,43.0089,-95.0666
38276,222290,0,LINN GROVE,42.88,-95.25
38276,222290,5,LINN GROVE,42.88,-95.3488
38276,222290,5,LINN GROVE,42.9077,-95.3413
38276,222290,1.5,LINN GROVE,42.9017,-95.25
38276,222291,10,LARRABEE,42.9254,-95.3475
38276,222291,1,QUIMBY,42.63,-95.6103
38276,222291,1,QUIMBY,42.63,-95.6497
38276,222291,4,LARRABEE,42.9109,-95.4741
38276,222292,7,CORRECTIONVILLE,42.5736,-95.7474
38276,222292,4,CORRECTIONVILLE,42.5209,-95.7445
38276,222292,2,CORRECTIONVILLE,42.4511,-95.8
38276,222292,1,CORRECTIONVILLE,42.48,-95.8196
38276,222293,0,EVERLY,43.17,-95.33
38517,223904,1,PETERSBURG,33.87,-101.6174
38517,224262,5,FLOYDADA,33.9076,-101.33
38517,224262,14,SOUTH PLAINS,34.2975,-101.0935
38517,224264,14.81,SOUTH PLAINS,34.2402,-101.0619
38517,224265,1,CAREY,34.4802,-100.3324
38517,224266,11,AFTON,33.75,-100.6085
38518,223583,1.89,ST. LUCIE INLET,27.4702,-80.2912
38518,223584,1.34,ST. LUCIE INLET,27.4923,-80.337
38519,223585,1.96,VIKING,27.52,-80.4
38520,223586,4.47,PLAYALINDA BEACH,28.595,-80.727
38520,223587,0.9,ST. LUCIE NUCLEAR POWER PLANT,27.3452,-80.2364
38522,223590,1.48,NORTH PLATTE,41.13,-100.77
38522,223592,4.95,NORTH PLATTE,41.08,-100.8
38522,223593,4.18,CURTIS,40.69,-100.51
38522,223594,10.54,BRADY,40.92,-100.23
38522,223595,3.49,ENDERS RES,40.38,-101.52
38522,223599,4.18,MADRID,40.91,-101.54
38522,223600,2.14,MADRID,40.88,-101.54
35545,206519,1.88,SALOME,33.7615,-113.5959
35545,208527,4.1,LAVEEN,33.38,-112.24
35545,208527,1.92,MORRISTOWN,33.8704,-112.6428
35545,208527,8.11,NEW RIVER,34.0254,-112.1924
35545,208527,11.29,CAVE CREEK,33.7928,-111.7584
35545,208527,0.22,GOLDEN HILLS,33.4314,-111.7035
35761,208476,0.42,SUNRISE MANOR,36.1741,-115.0645
35762,206922,2.36,KINGMAN,35.19,-114.01
35762,206922,2.46,KINGMAN,35.1905,-114.008
35762,206922,2.48,KINGMAN,35.1898,-114.0078
35762,206922,2.38,KINGMAN,35.1896,-114.0099
35762,206923,1.32,KINGMAN,35.21,-114.03
35762,206923,0.69,NEW KINGMAN-BUTLER,35.25,-114.03
35762,206924,7.54,MEADVIEW,35.895,-114.0333
35762,206924,7.95,MEADVIEW,35.8889,-114.0331
35762,206924,9.44,MEADVIEW,35.8782,-113.9935
35762,206924,9.01,MEADVIEW,35.8857,-113.9923
35762,206925,1,OATMAN,35.0155,-114.38
35762,206925,1.2,OATMAN,35.0227,-114.3993
35762,206925,2.55,OATMAN,35.0062,-114.4144
35762,206925,2.45,OATMAN,34.9977,-114.3979
35762,206926,0.27,KINGMAN,35.1969,-114.053
35762,206926,0.56,KINGMAN,35.194,-114.0568
35762,206926,0.68,KINGMAN,35.1902,-114.0486
35762,206926,0.55,KINGMAN,35.193,-114.0453
35762,206928,3.38,WIKIEUP,34.6658,-113.5774
35762,206928,2.85,WIKIEUP,34.6706,-113.5848
35762,206928,2.77,WIKIEUP,34.6681,-113.5906
35762,206928,3.49,WIKIEUP,34.6603,-113.5822
35762,208353,2.77,RIVIERA,35.0755,-114.5613
35762,208353,3.38,RIVIERA,35.0703,-114.5526
35762,208353,3.09,RIVIERA,35.0656,-114.5651
35762,208353,2.64,RIVIERA,35.0711,-114.5696
35763,206929,56.33,TECOPA,35.2059,-116.8341
35763,206929,56.87,TECOPA,35.12,-116.6872
35763,206929,45.22,TECOPA,35.2429,-116.5203
35763,206929,45.97,TECOPA,35.3175,-116.7105
35763,206930,0,JOSHUA TREE,34.13,-116.32
35763,206930,1.45,JOSHUA TREE,34.1155,-116.3016
35763,206930,1.03,JOSHUA TREE,34.1161,-116.3263
35763,206930,0.7,JOSHUA TREE,34.1324,-116.3318
35763,206931,8.12,RYAN,36.2485,-116.7857
35763,206931,6.53,RYAN,36.2532,-116.7531
35763,206931,13.72,RYAN,36.1258,-116.7215
35763,206931,16.73,RYAN,36.1093,-116.8176
35763,206933,2.38,NEEDLES,34.8184,-114.6396
35763,206933,2.57,(EED)NEEDLES ARPT,34.7541,-114.5792
35763,206933,5.65,(EED)NEEDLES ARPT,34.6923,-114.5891
35763,206933,4.48,(EED)NEEDLES ARPT,34.7084,-114.6444
35763,206935,1.8,YUCCA VLY ARPT,34.1396,-116.3708
35763,206935,1.96,YUCCA VLY ARPT,34.14,-116.368
35763,206935,3.31,YUCCA VLY ARPT,34.1704,-116.3689
35763,206935,3.28,YUCCA VLY ARPT,34.1706,-116.3703
35764,206942,2.22,BRACKEN,36.1513,-115.2091
35764,206942,2.21,BRACKEN,36.1514,-115.2074
35764,206942,2.25,BRACKEN,36.152,-115.2075
35764,206942,2.27,BRACKEN,36.1521,-115.2089
35764,206943,3.29,MOAPA,36.7036,-114.6721
35764,206943,3.13,MOAPA,36.7052,-114.6656
35764,206943,3.35,MOAPA,36.7073,-114.6687
35764,206943,3.45,MOAPA,36.7057,-114.6736
35764,206944,1.28,BRACKEN,36.125,-115.1779
35764,206944,2.09,BRACKEN,36.1215,-115.1626
35764,206944,2.03,(LAS)MCCARRAN/LAS VE,36.1075,-115.1631
35764,206944,1.51,BRACKEN,36.1077,-115.1776
35849,207454,5.24,CHILLOWIST,48.3627,-119.7142
35849,207454,4.94,CHILLOWIST,48.3626,-119.7021
35849,207454,3.75,CHILLOWIST,48.3451,-119.6954
35849,207454,3.97,CHILLOWIST,48.3454,-119.7029
35863,209372,0.51,INGHAM MILLS,43.0574,-74.7805
35863,209372,1.02,INGHAM MILLS,43.0353,-74.7784
35863,209372,1.05,MANHEIM CENTER,43.0363,-74.809
35863,209372,0.97,MANHEIM CENTER,43.0579,-74.816
35863,209373,0.66,ALLABEN,42.1194,-74.3829
35863,209373,0.78,ALLABEN,42.1146,-74.3833
35863,209373,0.47,ALLABEN,42.1155,-74.377
35863,209373,0.34,ALLABEN,42.12,-74.3766
35863,209374,0.31,SUMMIT,42.58,-74.5862
35863,209374,0.48,SUMMIT,42.5808,-74.5894
35863,209374,1.19,SUMMIT,42.5973,-74.5804
35863,209374,1.03,SUMMIT,42.5945,-74.5754
35863,209375,0.29,LIVINGSTONVILLE,42.4842,-74.2695
35863,209375,0.66,LIVINGSTONVILLE,42.4896,-74.2705
35863,209375,0.72,LIVINGSTONVILLE,42.4897,-74.2648
35863,209375,0.35,LIVINGSTONVILLE,42.4837,-74.2654
35863,209376,1.42,SOUTH CAIRO,42.2753,-73.9229
35863,209376,0.93,SOUTH CAIRO,42.2793,-73.9319
35863,209376,0.95,SOUTH CAIRO,42.2752,-73.9325
35863,209376,1.57,SOUTH CAIRO,42.2705,-73.9222
35863,209377,0.86,COEYMANS,42.47,-73.79
35863,209377,1.04,ALCOVE,42.465,-73.9284
35863,209377,0.61,SOUTH BETHLEHEM,42.5288,-73.8381
35863,209377,1.77,SELKIRK,42.5092,-73.7799
35863,209378,0.59,WEST COXSACKIE,42.3616,-73.8179
39105,227084,0.69,DEL RIO,29.38,-100.9
39105,227085,0.92,HONDO,29.36,-99.16
39107,238291,8,LUSTRE,48.3357,-106.061
39107,238293,0,LUSTRE,48.38,-105.9
39107,238293,10,LUSTRE,48.38,-105.6821
39107,238300,0,WOLF PT,48.1,-105.65
39107,238300,1,POPLAR,48.1145,-105.2
39107,238301,2,POPLAR,48.0795,-105.1694
39107,238304,3,POPLAR,48.0693,-105.154
39107,238306,22,SIDNEY,47.9942,-104.3316
39108,227092,1,FLORA,38.6802,-88.4931
39111,227099,0.28,MOUNTAIN PINE,34.5696,-93.175
39111,227100,2.06,HAWES,34.5416,-93.1848
39111,238335,2.41,PEARSON,35.454,-92.161
39111,238474,0,QUITMAN,35.38,-92.22
39111,238502,1.38,PULASKI,34.7464,-92.3439
39111,238502,1.1,PULASKI,34.7471,-92.3391
39111,238502,1.14,PULASKI,34.7438,-92.3387
39111,238502,1.41,PULASKI,34.7438,-92.3437
39111,238503,3,STEPROCK,35.3893,-91.6423
39111,238504,3,STEPROCK,35.3893,-91.6423
39112,227102,1,FLORA,38.6802,-88.4669
